stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage1,KuaiRecLargeStrictPosV2_0.2,difsr,baseline,S1_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,,S1_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,610012,resume,ok,0.01741660322486905,0.299817751863172,0.0152,0.2962,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_DIFSR_s1_kuaireclargestrictposv2_0_2_difsr_20260418_021948_244129_pid1623901.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/kuaireclargestrictposv2_0_2/difsr/baseline/S1_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR.log,0.0,,2026-04-18T02:49:20.538060Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R01,,S1_BEAUTY_FEATURED_MOE_N3_R01,610001,0,ok,0.11544444444444443,0.07876666666666667,0.0897,0.0492,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r01_20260418_042433_105568_pid46377.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R01.log,938.3850667476654,,2026-04-18T04:40:07.046050Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R02,,S1_BEAUTY_FEATURED_MOE_N3_R02,610002,1,ok,0.10897643721277217,0.08433333333333333,0.0865,0.0554,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r02_20260418_042433_057826_pid46381.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R02.log,995.0714857578278,,2026-04-18T04:41:03.733932Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R06,,S1_BEAUTY_FEATURED_MOE_N3_R06,610006,5,ok,0.1129888888888889,0.10154444444444445,0.09,0.0696,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r06_20260418_042433_039179_pid46386.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R06.log,879.2887949943542,,2026-04-18T04:39:07.959143Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R07,,S1_BEAUTY_FEATURED_MOE_N3_R07,610007,6,ok,0.10255428212613786,0.09319443553828465,0.0779,0.066,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r07_20260418_042433_079455_pid46388.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R07.log,1029.10964345932,,2026-04-18T04:41:37.785297Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R08,,S1_BEAUTY_FEATURED_MOE_N3_R08,610008,7,ok,0.1162279072487357,0.09879876525680642,0.0925,0.074,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r08_20260418_042433_058411_pid46387.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R08.log,966.4131536483765,,2026-04-18T04:40:35.089701Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R05,,S1_BEAUTY_FEATURED_MOE_N3_R05,610005,4,ok,0.11758389109342507,0.08343333333333335,0.0878,0.0565,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r05_20260418_042433_170323_pid46384.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R05.log,912.5384380817413,,2026-04-18T04:39:41.207225Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R03,,S1_BEAUTY_FEATURED_MOE_N3_R03,610003,2,ok,0.12041744628205515,0.09854916290198304,0.0886,0.0666,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_042433_057516_pid46379.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R03.log,984.8541202545166,,2026-04-18T04:40:53.518192Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R04,,S1_BEAUTY_FEATURED_MOE_N3_R04,610004,3,ok,0.1154888888888889,0.09961178944354528,0.0888,0.0693,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_042433_065505_pid46383.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R04.log,1062.5678780078888,,2026-04-18T04:42:11.235002Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R09,,S1_BEAUTY_FEATURED_MOE_N3_R09,610009,5,ok,0.11029067767359273,0.08435555555555557,0.0864,0.0554,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r09_20260418_043912_605910_pid52979.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R09.log,702.7945890426636,,2026-04-18T04:50:50.765738Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R13,,S1_BEAUTY_FEATURED_MOE_N3_R13,610013,2,ok,0.11634083458175487,0.1037,0.0878,0.074,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r13_20260418_044057_969681_pid53829.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R13.log,892.0777583122253,,2026-04-18T04:55:45.607420Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R11,,S1_BEAUTY_FEATURED_MOE_N3_R11,610011,0,ok,0.11903040884881347,0.10519624808646051,0.0915,0.0796,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r11_20260418_044011_428513_pid53472.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R11.log,996.4698023796082,,2026-04-18T04:56:43.527783Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R10,,S1_BEAUTY_FEATURED_MOE_N3_R10,610010,4,ok,0.11756882075650893,0.09646666666666666,0.0905,0.0583,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r10_20260418_043945_768341_pid53238.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R10.log,1045.746203660965,,2026-04-18T04:57:06.965092Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R15,,S1_BEAUTY_FEATURED_MOE_N3_R15,610015,6,ok,0.1153222222222222,0.10446666666666665,0.0855,0.078,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r15_20260418_044142_358328_pid54286.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R15.log,961.5873987674713,,2026-04-18T04:57:39.382790Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R12,,S1_BEAUTY_FEATURED_MOE_N3_R12,610012,7,ok,0.1195888888888889,0.10416666666666667,0.0929,0.0726,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r12_20260418_044039_648788_pid53733.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R12.log,1035.7315163612366,,2026-04-18T04:57:50.831516Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R16,,S1_BEAUTY_FEATURED_MOE_N3_R16,610016,3,ok,0.11243333333333333,0.09393333333333333,0.0853,0.0641,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r16_20260418_044215_565532_pid54615.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R16.log,963.2236607074738,,2026-04-18T04:58:14.470896Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R14,,S1_BEAUTY_FEATURED_MOE_N3_R14,610014,1,ok,0.12096666666666667,0.08481111111111111,0.0911,0.0553,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r14_20260418_044108_406625_pid53956.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R14.log,1041.9052176475525,,2026-04-18T04:58:25.651125Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R17,,S1_BEAUTY_FEATURED_MOE_N3_R17,610017,5,ok,0.12205631803473503,0.0844754271330214,0.0911,0.0559,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r17_20260418_045055_186094_pid57213.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R17.log,947.8179349899292,,2026-04-18T05:06:38.595634Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R19,,S1_BEAUTY_FEATURED_MOE_N3_R19,610019,0,ok,0.10948451987764016,0.07857514032367613,0.08,0.0501,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r19_20260418_045647_897122_pid58199.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R19.log,864.7891392707825,,2026-04-18T05:11:08.329366Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R18,,S1_BEAUTY_FEATURED_MOE_N3_R18,610018,2,ok,0.11361111111111113,0.08778211485685833,0.0862,0.0616,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r18_20260418_045549_839472_pid58024.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R18.log,929.5975992679596,,2026-04-18T05:11:15.216696Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R21,,S1_BEAUTY_FEATURED_MOE_N3_R21,610021,6,ok,0.11611491483201918,0.08615555555555555,0.0875,0.0568,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r21_20260418_045743_901537_pid58371.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R21.log,844.8712232112885,,2026-04-18T05:11:44.265015Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R20,,S1_BEAUTY_FEATURED_MOE_N3_R20,610020,4,ok,0.12102222222222221,0.09067731351134732,0.094,0.0565,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r20_20260418_045711_393870_pid58276.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R20.log,956.1365463733673,,2026-04-18T05:13:03.113197Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R23,,S1_BEAUTY_FEATURED_MOE_N3_R23,610023,3,ok,0.12564013038031732,0.10740039163630542,0.0963,0.079,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R23.log,922.4866597652435,,2026-04-18T05:13:36.973542Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R22,,S1_BEAUTY_FEATURED_MOE_N3_R22,610022,7,ok,0.11721126496249917,0.0905,0.092,0.0607,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r22_20260418_045755_624034_pid58414.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R22.log,959.3482029438019,,2026-04-18T05:13:50.189031Z
stage1,beauty,featured_moe_n3,route,S1_BEAUTY_R24,,S1_BEAUTY_FEATURED_MOE_N3_R24,610024,1,ok,0.1225,0.09283333333333334,0.0925,0.0657,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r24_20260418_045830_209138_pid58534.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/beauty/featured_moe_n3/route/S1_BEAUTY_R24.log,1036.7316410541534,,2026-04-18T05:15:42.394606Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R01,,S1_FOURSQUARE_FEATURED_MOE_N3_R01,610025,5,ok,0.27111111111111114,0.22527777777777777,0.2059,0.1682,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r01_20260418_050643_348731_pid59905.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R01.log,3763.7131180763245,,2026-04-18T06:09:22.325320Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R07,,S1_FOURSQUARE_FEATURED_MOE_N3_R07,610031,7,ok,0.2677222222222222,0.22148888888888887,0.2051,0.1654,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r07_20260418_051354_916987_pid61137.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R07.log,3869.7659215927124,,2026-04-18T06:18:19.965995Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R02,,S1_FOURSQUARE_FEATURED_MOE_N3_R02,610026,0,ok,0.2677555555555555,0.22746666666666668,0.2074,0.1698,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r02_20260418_051112_808568_pid60647.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R02.log,4048.4514088630676,,2026-04-18T06:18:36.792128Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R06,,S1_FOURSQUARE_FEATURED_MOE_N3_R06,610030,3,ok,0.2664027690202073,0.21827777777777777,0.2044,0.1641,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r06_20260418_051341_506958_pid61088.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R06.log,3906.4112725257874,,2026-04-18T06:18:43.402245Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R03,,S1_FOURSQUARE_FEATURED_MOE_N3_R03,610027,2,ok,0.26408649681645247,0.2232891300558986,0.203,0.1656,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r03_20260418_051119_702014_pid60679.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R03.log,4094.5723762512207,,2026-04-18T06:19:29.800253Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R05,,S1_FOURSQUARE_FEATURED_MOE_N3_R05,610029,4,ok,0.26536709189844854,0.22354444444444446,0.2025,0.1663,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260418_051307_622641_pid60990.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R05.log,4192.886207103729,,2026-04-18T06:22:56.010622Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R04,,S1_FOURSQUARE_FEATURED_MOE_N3_R04,610028,6,ok,0.26485555555555557,0.2194333333333333,0.2028,0.1644,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r04_20260418_051148_753364_pid60774.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R04.log,4540.249130010605,,2026-04-18T06:27:24.525633Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R08,,S1_FOURSQUARE_FEATURED_MOE_N3_R08,610032,1,ok,0.26278156217996135,0.22077777777777777,0.2004,0.1655,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r08_20260418_051546_914503_pid61455.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R08.log,4624.753924846649,,2026-04-18T06:32:47.160144Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R09,,S1_FOURSQUARE_FEATURED_MOE_N3_R09,610033,5,ok,0.2629666666666667,0.21784444444444442,0.2008,0.1636,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r09_20260418_060926_920908_pid70685.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R09.log,4070.6125745773315,,2026-04-18T07:17:12.952399Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R13,,S1_FOURSQUARE_FEATURED_MOE_N3_R13,610037,2,ok,0.26565555555555553,0.2256557512462592,0.2035,0.1672,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r13_20260418_061934_448633_pid72926.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R13.log,3820.4819848537445,,2026-04-18T07:23:10.293099Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R14,,S1_FOURSQUARE_FEATURED_MOE_N3_R14,610038,4,ok,0.2652836367627275,0.2228,0.2025,0.166,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r14_20260418_062300_273487_pid73593.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R14.log,3805.6230001449585,,2026-04-18T07:26:21.646363Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R10,,S1_FOURSQUARE_FEATURED_MOE_N3_R10,610034,7,ok,0.264037217986361,0.22308967753901354,0.2035,0.1653,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r10_20260418_061824_429244_pid72553.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R10.log,4111.115537643433,,2026-04-18T07:26:51.093021Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R12,,S1_FOURSQUARE_FEATURED_MOE_N3_R12,610036,3,ok,0.2608555555555555,0.22109666245624135,0.1992,0.1654,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r12_20260418_061847_852679_pid72749.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R12.log,4166.808866739273,,2026-04-18T07:28:10.223245Z
stage1,foursquare,featured_moe_n3,route,S1_FOURSQUARE_R11,,S1_FOURSQUARE_FEATURED_MOE_N3_R11,610035,0,ok,0.26772470698711376,0.22307777777777776,0.2033,0.1659,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r11_20260418_061841_231429_pid72695.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/featured_moe_n3/route/S1_FOURSQUARE_R11.log,4263.36207652092,,2026-04-18T07:29:40.164080Z
