early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.0261,ok,0.0376,0.0257,1
True,5,0.0045,ok,0.0068,0.0039,2
True,27,0.0199,ok,0.027,0.0167,3
True,15,0.0249,ok,0.0363,0.0221,4
True,5,0.0047,ok,0.0071,0.0038,5
