cv_usage,entropy_mean,family_top_expert_mean_share,n_eff,route_consistency_feature_group_knn_exposure_js,route_consistency_feature_group_knn_exposure_score,route_consistency_feature_group_knn_focus_js,route_consistency_feature_group_knn_focus_score,route_consistency_feature_group_knn_mean_score,route_consistency_feature_group_knn_memory_js,route_consistency_feature_group_knn_memory_score,route_consistency_feature_group_knn_tempo_js,route_consistency_feature_group_knn_tempo_score,route_consistency_group_knn_js,route_consistency_group_knn_score,route_consistency_intra_group_knn_mean_js,route_consistency_intra_group_knn_mean_score,route_consistency_knn_js,route_consistency_knn_score,route_jitter_adjacent,stage,top1_max_frac
0.7076869955435997,1.681178244286051,0.169798344373703,7.995623123480913,0.14996600310125555,0.860737238324385,0.15215854065077142,0.8588521069749138,0.8594534029381089,0.15249226586389222,0.8585655341934153,0.15121979144345926,0.8596587322597217,0.036469317790399754,0.9641876768508816,0.10013985545481462,0.9057772947327534,0.09821339162567795,0.9064554531115373,0.5494990601989964,macro@1,0.1812755262331134
