best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0553,1,1,0.0017501230927846482,0,361.5933337211609,1,0.0553
0.0783,3,1,0.0017469527634965546,0,299.01723766326904,1,0.0783
0.0801,7,1,0.0017311648946382035,0,260.68617820739746,1,0.0801
0.0801,10,1,0.0017111890123712638,3,246.21684980392456,1,0.0792
0.0801,17,1,0.0016386484096698921,10,220.65162706375122,1,0.0778
0.0257,1,1,0.0003552030873991392,0,383.41658782958984,2,0.0257
0.062,3,1,0.00035455964080052826,0,352.4653296470642,2,0.062
0.078,10,1,0.0003473010686069204,0,300.5904326438904,2,0.078
0.0806,18,1,0.00032990357314572905,0,274.18855142593384,2,0.0806
0.0806,28,1,0.0002962172221893437,10,256.1453232765198,2,0.08
0.0554,1,1,0.0017584484119204547,0,361.5218744277954,3,0.0554
0.0783,3,1,0.001755263001405676,0,298.8710870742798,3,0.0783
0.0801,7,1,0.00173940002980326,0,260.5893130302429,3,0.0801
0.0801,10,1,0.001719329122451755,3,246.1160044670105,3,0.0792
0.0801,17,1,0.0016464434447837808,10,220.5122995376587,3,0.0777
0.041,1,1,0.0006952647254701772,0,373.7116117477417,4,0.041
0.0703,3,1,0.0006940052608466751,0,331.49204874038696,4,0.0703
0.0803,10,1,0.0006797975318529703,2,273.62449884414673,4,0.0802
0.0805,12,1,0.000673005736685211,0,265.6861252784729,4,0.0805
0.0805,22,1,0.0006222082197183373,10,240.63050365447998,4,0.0791
0.069,1,1,0.002886824200649524,0,353.5124545097351,5,0.069
0.0788,3,1,0.0028815947494465607,0,286.1782445907593,5,0.0788
0.0798,5,1,0.0028711569041949265,0,265.5123643875122,5,0.0798
0.0798,10,1,0.0028226025204541286,5,238.40308332443237,5,0.0776
0.0798,15,1,0.0027430350188077665,10,218.3277883529663,5,0.0769
0.0423,1,1,0.0007083489682774019,0,373.4617567062378,6,0.0423
0.0706,3,1,0.0007070658016878178,0,330.7950677871704,6,0.0706
0.0803,10,1,0.0006925906962990756,2,272.91984367370605,6,0.0802
0.0805,12,1,0.0006856710857916097,0,265.0123300552368,6,0.0805
0.0805,22,1,0.0006339176062659436,10,239.91309547424316,6,0.079
0.0643,1,1,0.004288456264914895,0,351.88044786453247,7,0.0643
0.079,3,1,0.004280687772199486,0,282.7409372329712,7,0.079
0.08,4,1,0.0042738988970506585,0,271.3679084777832,7,0.08
0.08,10,1,0.004193053203406911,6,239.16212940216064,7,0.078
0.08,14,1,0.004102052726506505,10,223.79222106933594,7,0.0772
0.0526,1,1,0.0015757934592703696,0,363.1524004936218,8,0.0526
0.0781,3,1,0.0015729389262512307,0,302.3825216293335,8,0.0781
0.0803,6,1,0.001563333153368762,0,269.2149119377136,8,0.0803
0.0803,10,1,0.0015407375997647966,4,248.6198353767395,8,0.0794
0.0803,16,1,0.0014866759776021243,10,226.91231441497803,8,0.0788
0.0266,1,1,0.0003734866197531892,0,382.68064546585083,9,0.0266
0.0618,3,1,0.00037281005273102013,0,351.4058699607849,9,0.0618
0.0784,10,1,0.00036517785670289613,0,298.56068658828735,9,0.0784
0.0805,15,1,0.00035488370812764876,0,280.10749435424805,9,0.0805
0.0805,25,1,0.000323387074215848,10,258.62330770492554,9,0.0802
0.0253,1,1,0.0003453941123578007,0,383.824462890625,10,0.0253
0.0622,3,1,0.0003447684346126995,0,353.0185284614563,10,0.0622
0.0778,10,1,0.00033771030874404955,0,301.71234941482544,10,0.0778
0.0805,18,1,0.0003207932471664997,0,275.3495693206787,10,0.0805
0.0805,28,1,0.00028803714875432623,10,257.2281517982483,10,0.0801
0.069,1,1,0.004104782466135289,0,350.01955699920654,11,0.069
0.079,3,1,0.004097346696544399,0,281.69600772857666,11,0.079
0.0797,4,1,0.0040908485876785874,0,270.6006660461426,11,0.0797
0.0797,10,1,0.004013465500331658,6,237.47987270355225,11,0.0776
0.0797,14,1,0.003926362557240748,10,221.69673871994019,11,0.0774
0.0514,1,1,0.001471339759578162,0,364.1153235435486,12,0.0514
0.0778,3,1,0.001468674443320261,0,304.66442584991455,12,0.0778
0.0804,6,1,0.0014597054026885031,0,271.0123167037964,12,0.0804
0.0804,10,1,0.0014386076273350077,4,250.3077826499939,12,0.0793
0.0804,16,1,0.001388129556311625,10,228.98394680023193,12,0.079
0.026,1,1,0.00036114643971453975,0,383.1739354133606,13,0.026
0.0621,3,1,0.0003604922267966952,0,352.1246418952942,13,0.0621
0.0781,10,1,0.00035311220224700207,0,299.9214816093445,13,0.0781
0.0805,18,1,0.00033542360727513773,0,273.5040798187256,13,0.0805
0.0805,28,1,0.00030117360735550715,10,255.50567197799683,13,0.08
0.0589,1,1,0.0020345120769127544,0,359.31702184677124,14,0.0589
0.0787,3,1,0.002030826580017702,0,294.6539969444275,14,0.0787
0.08,5,1,0.002023470426422822,0,271.00208139419556,14,0.08
0.08,10,1,0.0019892513423215162,5,243.45207929611206,14,0.0786
0.08,15,1,0.001933175519279408,10,223.99285078048706,14,0.078
0.0251,1,1,0.00034303793467495996,0,383.9238176345825,15,0.0251
0.0622,3,1,0.00034241652512056304,0,353.14965295791626,15,0.0622
0.0777,10,1,0.00033540654772364254,0,301.98544788360596,15,0.0777
0.0806,18,1,0.0003186048893956622,0,275.63459873199463,15,0.0806
0.0806,28,1,0.00028607224351291617,10,257.49383878707886,15,0.0801
0.055,1,1,0.0011565959858976143,0,367.26367807388306,16,0.055
0.0764,3,1,0.0011545008246237017,0,312.93464756011963,16,0.0764
0.0804,6,1,0.001147450409296777,0,278.3458499908447,16,0.0804
0.0804,10,1,0.0011308657950862438,4,256.6870822906494,16,0.08
0.0804,16,1,0.0010911858136669705,10,236.73260688781738,16,0.0794
0.0527,1,1,0.0009723825548537714,0,369.4085216522217,17,0.0527
0.0748,3,1,0.0009706210942424613,0,319.09869050979614,17,0.0748
0.0804,8,1,0.0009585749700650902,0,271.2927942276001,17,0.0804
0.0804,10,1,0.0009507504646657544,2,261.87249851226807,17,0.0801
0.0804,18,1,0.0009031241300849386,10,237.23785734176636,17,0.0791
0.0604,1,1,0.002131561954696592,0,358.53727436065674,18,0.0604
0.0789,3,1,0.002127700652984603,0,293.2920298576355,18,0.0789
0.08,5,1,0.0021199935976597972,0,270.0305018424988,18,0.08
0.08,10,1,0.002084142201827541,5,242.65947198867798,18,0.0785
0.08,15,1,0.0020253914613766735,10,223.204439163208,18,0.0779
0.0665,1,1,0.0026228822185011174,0,355.2539710998535,19,0.0665
0.0784,3,1,0.0026181308953794375,0,288.2178382873535,19,0.0784
0.0797,4,1,0.0026139787206080254,0,275.2918767929077,19,0.0797
0.0797,10,1,0.0025645323186392318,6,239.39856338500977,19,0.0781
0.0797,14,1,0.002508875103549985,10,223.10134363174438,19,0.0775
0.0238,1,1,0.00022057343618016862,0,389.822829246521,20,0.0238
0.0492,3,1,0.00022017386975665222,0,359.7812361717224,20,0.0492
0.0736,10,1,0.0002156664533875292,0,319.12466955184937,20,0.0736
0.0805,28,1,0.00018394448942564672,0,275.7504029273987,20,0.0805
0.0805,38,1,0.0001567747372449526,10,264.16181230545044,20,0.0803
