avg_epoch_time_sec,early_stopped,epochs_run,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_consistency_feature_group_knn_exposure_js,mid_1.route_consistency_feature_group_knn_exposure_score,mid_1.route_consistency_feature_group_knn_focus_js,mid_1.route_consistency_feature_group_knn_focus_score,mid_1.route_consistency_feature_group_knn_mean_js,mid_1.route_consistency_feature_group_knn_mean_score,mid_1.route_consistency_feature_group_knn_memory_js,mid_1.route_consistency_feature_group_knn_memory_score,mid_1.route_consistency_feature_group_knn_tempo_js,mid_1.route_consistency_feature_group_knn_tempo_score,mid_1.route_consistency_group_knn_js,mid_1.route_consistency_group_knn_score,mid_1.route_consistency_intra_group_knn_mean_js,mid_1.route_consistency_intra_group_knn_mean_score,mid_1.route_consistency_knn_js,mid_1.route_consistency_knn_score,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
12.556160402297973,True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0796,ok,15400.7072113187,2.463458299636841,0.1871,0.1616,1
12.378160883398618,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0797,ok,15824.003614921736,2.3975601196289062,0.1882,0.1618,2
12.319941310321584,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0797,ok,15562.0389368567,2.4379196166992188,0.1866,0.1614,3
12.293691523869832,True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0796,ok,16435.89829075755,2.3083009719848633,0.1865,0.1616,4
12.219670085345998,True,17,1.0,1.0,0.0,0.5465765181264414,0.0,2.317662017147018,0.6458350419998169,0.11745245009660721,0.0,0.041724332744972184,1.292543226778067,3.993048372455675,0.28749982746007424,6.423546111096461,15.399471484680124,6.423546111096461,0.03947906872371249,0.9612900748081685,0.025152090235693494,0.9751615881935275,0.030563694899748993,0.9699140107801184,0.02636945849323529,0.9739751797246119,0.03125416214635469,0.9692292003941656,0.0036817984731632044,0.996324971036297,0.014115189859669808,0.985984962871624,0.01717424727172755,0.9829723894544382,0.6990463182803555,0.4512720136487513,6.068453482642002,6.423546111096461,0.2743764407083799,0.0799,ok,15192.560536350109,2.497209072113037,0.1881,0.1616,5
