early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.0793,ok,0.1863,0.1604,1
True,15,0.0802,ok,0.1859,0.1607,2
True,19,0.0801,ok,0.1877,0.1614,3
True,15,0.0797,ok,0.1873,0.1609,4
True,15,0.0794,ok,0.1873,0.1606,5
True,23,0.0803,ok,0.1883,0.1615,6
True,23,0.0805,ok,0.1884,0.1614,7
True,15,0.0792,ok,0.1857,0.1604,8
True,27,0.0803,ok,0.188,0.1614,9
True,40,0.0802,ok,0.1882,0.1615,10
True,15,0.0803,ok,0.186,0.1603,11
True,15,0.0795,ok,0.1874,0.1606,12
True,14,0.08,ok,0.1852,0.1605,13
True,52,0.0802,ok,0.1886,0.1614,14
True,14,0.079,ok,0.1851,0.1601,15
True,53,0.08,ok,0.1881,0.1617,16
True,23,0.0803,ok,0.1886,0.1613,17
True,40,0.0802,ok,0.1881,0.1615,18
True,35,0.0802,ok,0.1886,0.1615,19
True,13,0.0794,ok,0.1838,0.1601,20
