dataset,model,combo_id,combo_kind,priority,est_runtime_sec,runtime_class,max_evals,epochs,patience,seed,run_phase,space_yaml,base_params_json,search_json
beauty,difsr,K19,concat_highattr_wide,critical,70.7,very_fast,12,100,7,2026042219,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K19,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K19.yaml,"{""attribute_hidden_size"": 256, ""dropout"": 0.21, ""embedding_size"": 192, ""fusion_type"": ""concat"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.26, ""max_len"": 18, ""n_heads"": 4, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.000364}","{""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.006, 0.018], ""weight_decay"": [0.0002184, 0.000364, 0.0006552]}"
beauty,difsr,K2,small_short,critical,70.7,very_fast,12,100,7,2026042202,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K2,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K2.yaml,"{""attribute_hidden_size"": 96, ""dropout"": 0.18, ""embedding_size"": 128, ""fusion_type"": ""concat"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.21, ""max_len"": 10, ""n_heads"": 2, ""n_layers"": 1, ""num_heads"": 2, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000323}","{""MAX_ITEM_LIST_LENGTH"": [10, 12, 14], ""attribute_hidden_size"": [96, 112, 160, 224], ""learning_rate"": [0.002, 0.01]}"
beauty,difsr,K20,gate_zeroattr_probe,critical,70.7,very_fast,12,100,7,2026042220,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K20,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K20.yaml,"{""attribute_hidden_size"": 48, ""dropout"": 0.2, ""embedding_size"": 128, ""fusion_type"": ""gate"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.0, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000456}","{""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.002, 0.01], ""weight_decay"": [0.0002736, 0.000456, 0.0008208]}"
beauty,difsr,K21,gate_highattr_len50,critical,70.7,very_fast,12,100,7,2026042221,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K21,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K21.yaml,"{""attribute_hidden_size"": 256, ""dropout"": 0.23, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.24, ""max_len"": 50, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000494}","{""MAX_ITEM_LIST_LENGTH"": [24, 32, 40, 50], ""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K22,gate_midattr_len50,critical,70.7,very_fast,12,100,7,2026042222,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K22,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K22.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.2, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.21, ""max_len"": 50, ""n_heads"": 2, ""n_layers"": 1, ""num_heads"": 2, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000418}","{""MAX_ITEM_LIST_LENGTH"": [24, 32, 40, 50], ""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K23,concat_highattr_len50,critical,70.7,very_fast,12,100,7,2026042223,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K23,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K23.yaml,"{""attribute_hidden_size"": 224, ""dropout"": 0.22, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.26, ""max_len"": 50, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000416}","{""MAX_ITEM_LIST_LENGTH"": [24, 32, 40, 50], ""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K24,tiny_short_alt1,critical,70.7,very_fast,12,100,7,2026042224,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K24,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K24.yaml,"{""attribute_hidden_size"": 64, ""dropout"": 0.21, ""embedding_size"": 80, ""fusion_type"": ""concat"", ""hidden_size"": 80, ""inner_size"": 160, ""lambda_attr"": 0.21, ""max_len"": 8, ""n_heads"": 2, ""n_layers"": 1, ""num_heads"": 2, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000456}","{""MAX_ITEM_LIST_LENGTH"": [8, 10, 12], ""attribute_hidden_size"": [64, 80, 160, 224], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K25,small_short_alt1,critical,70.7,very_fast,12,100,7,2026042225,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K25,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K25.yaml,"{""attribute_hidden_size"": 64, ""dropout"": 0.27, ""embedding_size"": 96, ""fusion_type"": ""gate"", ""hidden_size"": 96, ""inner_size"": 192, ""lambda_attr"": 0.23, ""max_len"": 10, ""n_heads"": 2, ""n_layers"": 2, ""num_heads"": 2, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0007072}","{""MAX_ITEM_LIST_LENGTH"": [10, 12, 14], ""attribute_hidden_size"": [64, 80, 160, 224], ""learning_rate"": [0.003, 0.024]}"
beauty,difsr,K26,small_mid_alt1,critical,70.7,very_fast,12,100,7,2026042226,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K26,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K26.yaml,"{""attribute_hidden_size"": 112, ""dropout"": 0.22, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.21, ""max_len"": 16, ""n_heads"": 2, ""n_layers"": 2, ""num_heads"": 2, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0005852}","{""MAX_ITEM_LIST_LENGTH"": [14, 16, 18], ""attribute_hidden_size"": [112, 128, 160, 224], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K27,base_short_alt1,critical,70.7,very_fast,12,100,7,2026042227,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K27,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K27.yaml,"{""attribute_hidden_size"": 160, ""dropout"": 0.16, ""embedding_size"": 224, ""fusion_type"": ""concat"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.21, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.0006916}","{""MAX_ITEM_LIST_LENGTH"": [14, 16, 18], ""attribute_hidden_size"": [96, 160, 192, 224], ""learning_rate"": [0.002, 0.01]}"
beauty,difsr,K28,base_mid_alt1,critical,70.7,very_fast,12,100,7,2026042228,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K28,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K28.yaml,"{""attribute_hidden_size"": 96, ""dropout"": 0.21, ""embedding_size"": 128, ""fusion_type"": ""gate"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.23, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000312}","{""MAX_ITEM_LIST_LENGTH"": [10, 12, 14], ""attribute_hidden_size"": [96, 112, 160, 224], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K29,base_long_alt1,critical,70.7,very_fast,12,100,7,2026042229,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K29,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K29.yaml,"{""attribute_hidden_size"": 128, ""dropout"": 0.17, ""embedding_size"": 192, ""fusion_type"": ""concat"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.21, ""max_len"": 20, ""n_heads"": 4, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002736}","{""MAX_ITEM_LIST_LENGTH"": [16, 20, 24], ""attribute_hidden_size"": [96, 128, 160, 224], ""learning_rate"": [0.003, 0.024]}"
beauty,difsr,K3,small_mid,critical,70.7,very_fast,12,100,7,2026042203,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K3,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K3.yaml,"{""attribute_hidden_size"": 96, ""dropout"": 0.16, ""embedding_size"": 128, ""fusion_type"": ""concat"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.21, ""max_len"": 14, ""n_heads"": 2, ""n_layers"": 2, ""num_heads"": 2, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000266}","{""MAX_ITEM_LIST_LENGTH"": [12, 14, 16], ""attribute_hidden_size"": [96, 112, 160, 224], ""learning_rate"": [0.002, 0.01]}"
beauty,difsr,K30,wide_mid_alt1,critical,70.7,very_fast,12,100,7,2026042230,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K30,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K30.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.19, ""embedding_size"": 256, ""fusion_type"": ""concat"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.21, ""max_len"": 18, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0003553}","{""MAX_ITEM_LIST_LENGTH"": [16, 18, 20], ""attribute_hidden_size"": [96, 192, 224], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K31,wide_long_alt1,critical,70.7,very_fast,12,100,7,2026042231,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K31,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K31.yaml,"{""attribute_hidden_size"": 160, ""dropout"": 0.17, ""embedding_size"": 224, ""fusion_type"": ""gate"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.23, ""max_len"": 28, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.0005824}","{""MAX_ITEM_LIST_LENGTH"": [24, 28, 32], ""attribute_hidden_size"": [96, 160, 192, 224], ""learning_rate"": [0.002, 0.01]}"
beauty,difsr,K32,deep_narrow_alt1,critical,70.7,very_fast,12,100,7,2026042232,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K32,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K32.yaml,"{""attribute_hidden_size"": 96, ""dropout"": 0.19, ""embedding_size"": 128, ""fusion_type"": ""concat"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.21, ""max_len"": 16, ""n_heads"": 2, ""n_layers"": 3, ""num_heads"": 2, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0003192}","{""attribute_hidden_size"": [96, 112, 160, 224], ""learning_rate"": [0.006, 0.018], ""weight_decay"": [0.00019152, 0.0003192, 0.00057456]}"
beauty,difsr,K33,reg_heavy_alt1,critical,70.7,very_fast,12,100,7,2026042233,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K33,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K33.yaml,"{""attribute_hidden_size"": 128, ""dropout"": 0.26, ""embedding_size"": 192, ""fusion_type"": ""concat"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.21, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.000722}","{""attribute_hidden_size"": [96, 128, 160, 224], ""dropout"": [0.22, 0.26, 0.31], ""learning_rate"": [0.003, 0.024]}"
beauty,difsr,K34,reg_light_alt1,critical,70.7,very_fast,12,100,7,2026042234,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K34,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K34.yaml,"{""attribute_hidden_size"": 128, ""dropout"": 0.2, ""embedding_size"": 192, ""fusion_type"": ""gate"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.23, ""max_len"": 18, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002574}","{""attribute_hidden_size"": [96, 128, 160, 224], ""dropout"": [0.16, 0.2, 0.25], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K35,gate_midattr_short_alt1,critical,70.7,very_fast,12,100,7,2026042235,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K35,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K35.yaml,"{""attribute_hidden_size"": 224, ""dropout"": 0.2, ""embedding_size"": 192, ""fusion_type"": ""gate"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.21, ""max_len"": 18, ""n_heads"": 2, ""n_layers"": 1, ""num_heads"": 2, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000722}","{""MAX_ITEM_LIST_LENGTH"": [16, 18, 20], ""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.002, 0.01]}"
beauty,difsr,K36,gate_midattr_mid_alt1,critical,70.7,very_fast,12,100,7,2026042236,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K36,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K36.yaml,"{""attribute_hidden_size"": 192, ""dropout"": 0.2, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.21, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0004104}","{""MAX_ITEM_LIST_LENGTH"": [12, 14, 16], ""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K37,gate_highattr_short_alt1,critical,70.7,very_fast,12,100,7,2026042237,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K37,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K37.yaml,"{""attribute_hidden_size"": 224, ""dropout"": 0.3, ""embedding_size"": 128, ""fusion_type"": ""gate"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.24, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000988}","{""MAX_ITEM_LIST_LENGTH"": [14, 16, 18], ""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.003, 0.024]}"
beauty,difsr,K38,gate_highattr_mid_alt1,critical,70.7,very_fast,12,100,7,2026042238,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K38,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K38.yaml,"{""attribute_hidden_size"": 256, ""dropout"": 0.25, ""embedding_size"": 192, ""fusion_type"": ""gate"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.24, ""max_len"": 18, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000722}","{""MAX_ITEM_LIST_LENGTH"": [16, 18, 20], ""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.006, 0.018]}"
beauty,difsr,K39,gate_highattr_deep_alt1,critical,70.7,very_fast,12,100,7,2026042239,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K39,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K39.yaml,"{""attribute_hidden_size"": 256, ""dropout"": 0.17, ""embedding_size"": 256, ""fusion_type"": ""gate"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.24, ""max_len"": 20, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000722}","{""fusion_type"": [""gate"", ""concat""], ""learning_rate"": [0.002, 0.01], ""weight_decay"": [0.0004332, 0.000722, 0.0012996]}"
beauty,difsr,K4,base_short,critical,70.7,very_fast,12,100,7,2026042204,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K4,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K4.yaml,"{""attribute_hidden_size"": 128, ""dropout"": 0.16, ""embedding_size"": 192, ""fusion_type"": ""concat"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.21, ""max_len"": 10, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000247}","{""MAX_ITEM_LIST_LENGTH"": [10, 12, 14], ""attribute_hidden_size"": [96, 128, 160, 224], ""learning_rate"": [0.002, 0.01]}"
