dataset,model,combo_id,combo_kind,priority,run_phase,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,test_unseen_mrr20,test_main_seen_count,test_main_unseen_count,est_runtime_sec,elapsed_sec,max_evals,epochs,patience,seed,result_path,log_path,space_yaml,error,timestamp_utc,base_params_json
beauty,difsr,K18,concat_highattr_mid,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K18,0,ok,0.0265,0.0134,0.0,0.0,349,248,70.7,64.387,12,100,7,2026042218,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k18_20260416_071445_427207_pid1311973.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K18.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K18.yaml,,2026-04-16T07:15:49.937069+00:00,"{""attribute_hidden_size"": 224, ""dropout"": 0.23, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.26, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000416}"
beauty,difsr,K24,tiny_short_alt1,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K24,5,ok,0.0168,0.0143,0.0,0.0,349,248,70.7,39.56,12,100,7,2026042224,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k24_20260416_071549_143785_pid1312319.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K24.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K24.yaml,,2026-04-16T07:16:26.918051+00:00,"{""attribute_hidden_size"": 64, ""dropout"": 0.21, ""embedding_size"": 80, ""fusion_type"": ""concat"", ""hidden_size"": 80, ""inner_size"": 160, ""lambda_attr"": 0.21, ""max_len"": 8, ""n_heads"": 2, ""n_layers"": 1, ""num_heads"": 2, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000456}"
beauty,difsr,K22,gate_midattr_len50,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K22,1,ok,0.0854,0.0592,0.0,0.0,349,248,70.7,74.846,12,100,7,2026042222,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k22_20260416_071515_849606_pid1312200.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K22.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K22.yaml,,2026-04-16T07:16:29.064719+00:00,"{""attribute_hidden_size"": 192, ""dropout"": 0.2, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.21, ""max_len"": 50, ""n_heads"": 2, ""n_layers"": 1, ""num_heads"": 2, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000418}"
beauty,difsr,K25,small_short_alt1,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K25,4,ok,0.0164,0.0127,0.0,0.0,349,248,70.7,43.986,12,100,7,2026042225,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k25_20260416_071552_122948_pid1312346.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K25.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K25.yaml,,2026-04-16T07:16:34.353266+00:00,"{""attribute_hidden_size"": 64, ""dropout"": 0.27, ""embedding_size"": 96, ""fusion_type"": ""gate"", ""hidden_size"": 96, ""inner_size"": 192, ""lambda_attr"": 0.23, ""max_len"": 10, ""n_heads"": 2, ""n_layers"": 2, ""num_heads"": 2, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0007072}"
beauty,difsr,K19,concat_highattr_wide,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K19,6,ok,0.0167,0.0098,0.0,0.0,349,248,70.7,102.104,12,100,7,2026042219,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k19_20260416_071456_485361_pid1312050.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K19.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K19.yaml,,2026-04-16T07:16:36.980969+00:00,"{""attribute_hidden_size"": 256, ""dropout"": 0.21, ""embedding_size"": 192, ""fusion_type"": ""concat"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.26, ""max_len"": 18, ""n_heads"": 4, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.000364}"
beauty,difsr,K20,gate_zeroattr_probe,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K20,2,ok,0.0833,0.0566,0.0,0.0,349,248,70.7,107.486,12,100,7,2026042220,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k20_20260416_071504_792938_pid1312089.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K20.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K20.yaml,,2026-04-16T07:16:50.614792+00:00,"{""attribute_hidden_size"": 48, ""dropout"": 0.2, ""embedding_size"": 128, ""fusion_type"": ""gate"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.0, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000456}"
beauty,difsr,K26,small_mid_alt1,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K26,0,ok,0.0833,0.0507,0.0,0.0,349,248,70.7,78.806,12,100,7,2026042226,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k26_20260416_071553_413177_pid1312352.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K26.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K26.yaml,,2026-04-16T07:17:10.378832+00:00,"{""attribute_hidden_size"": 112, ""dropout"": 0.22, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.21, ""max_len"": 16, ""n_heads"": 2, ""n_layers"": 2, ""num_heads"": 2, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0005852}"
beauty,difsr,K27,base_short_alt1,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K27,5,ok,0.0179,0.0119,0.0,0.0,349,248,70.7,48.492,12,100,7,2026042227,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k27_20260416_071630_244251_pid1312544.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K27.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K27.yaml,,2026-04-16T07:17:19.947702+00:00,"{""attribute_hidden_size"": 160, ""dropout"": 0.16, ""embedding_size"": 224, ""fusion_type"": ""concat"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.21, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.0006916}"
beauty,difsr,K21,gate_highattr_len50,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K21,3,ok,0.0279,0.0201,0.0,0.0,349,248,70.7,126.517,12,100,7,2026042221,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k21_20260416_071512_867703_pid1312177.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K21.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K21.yaml,,2026-04-16T07:17:20.910974+00:00,"{""attribute_hidden_size"": 256, ""dropout"": 0.23, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.24, ""max_len"": 50, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000494}"
beauty,difsr,K28,base_mid_alt1,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K28,1,ok,0.0188,0.0139,0.0,0.0,349,248,70.7,64.673,12,100,7,2026042228,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k28_20260416_071632_231007_pid1312572.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K28.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K28.yaml,,2026-04-16T07:17:35.346795+00:00,"{""attribute_hidden_size"": 96, ""dropout"": 0.21, ""embedding_size"": 128, ""fusion_type"": ""gate"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.23, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000312}"
beauty,difsr,K29,base_long_alt1,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K29,4,ok,0.0184,0.0108,0.0,0.0,349,248,70.7,77.596,12,100,7,2026042229,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k29_20260416_071637_615414_pid1312614.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K29.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K29.yaml,,2026-04-16T07:17:53.572171+00:00,"{""attribute_hidden_size"": 128, ""dropout"": 0.17, ""embedding_size"": 192, ""fusion_type"": ""concat"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.21, ""max_len"": 20, ""n_heads"": 4, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002736}"
beauty,difsr,K3,small_mid,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K3,6,ok,0.0269,0.0173,0.0,0.0,349,248,70.7,80.49,12,100,7,2026042203,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k3_20260416_071640_447765_pid1312626.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K3.yaml,,2026-04-16T07:17:59.118875+00:00,"{""attribute_hidden_size"": 96, ""dropout"": 0.16, ""embedding_size"": 128, ""fusion_type"": ""concat"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.21, ""max_len"": 14, ""n_heads"": 2, ""n_layers"": 2, ""num_heads"": 2, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.000266}"
beauty,difsr,K30,wide_mid_alt1,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K30,2,ok,0.0171,0.0105,0.0,0.0,349,248,70.7,72.963,12,100,7,2026042230,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k30_20260416_071653_837661_pid1312696.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K30.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K30.yaml,,2026-04-16T07:18:05.209164+00:00,"{""attribute_hidden_size"": 192, ""dropout"": 0.19, ""embedding_size"": 256, ""fusion_type"": ""concat"", ""hidden_size"": 256, ""inner_size"": 512, ""lambda_attr"": 0.21, ""max_len"": 18, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0003553}"
beauty,difsr,K32,deep_narrow_alt1,critical,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K32,5,ok,0.0179,0.0132,0.0,0.0,349,248,70.7,55.214,12,100,7,2026042232,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DIFSR_baseline2_addtune3_2_beauty_difsr_k32_20260416_071723_406032_pid1312830.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/session_logs/BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K32.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3_2/spaces/beauty_difsr_K32.yaml,,2026-04-16T07:18:16.879230+00:00,"{""attribute_hidden_size"": 96, ""dropout"": 0.19, ""embedding_size"": 128, ""fusion_type"": ""concat"", ""hidden_size"": 128, ""inner_size"": 256, ""lambda_attr"": 0.21, ""max_len"": 16, ""n_heads"": 2, ""n_layers"": 3, ""num_heads"": 2, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0003192}"
