early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0474,ok,0.0521,0.0451,1
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1521,ok,0.1732,0.153,2
True,21,1.0,1.0,0.0,0.3890343689342957,0.0,1.7020749028968463,0.4110890030860901,0.23936325311660767,0.0,0.18644264917520348,0.6661905605869518,1.9328137832721193,0.9161276345517007,4.1472951644826646,5.2112845517470054,4.1472951644826646,0.0,1.0,0.0,1.0,0.0,1.0,0.00044324454667624835,0.9995568536716757,0.0008671442537466554,0.9991333298327745,0.0013722190107115948,0.9986287220512982,0.0,0.0,6.872945672945673,4.1472951644826646,0.8889232769026029,0.1571,ok,0.1748,0.1588,3
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,ok,0.1759,0.1529,4
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0485,ok,0.0554,0.0478,5
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1509,ok,0.1738,0.1521,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0513,ok,0.0696,0.0505,7
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1068,ok,0.168,0.1144,8
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,ok,0.0666,0.0493,9
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1523,ok,0.1759,0.1507,10
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1477,ok,0.1757,0.1509,11
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0979,ok,0.1596,0.1028,12
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1525,ok,0.1743,0.1511,13
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1522,ok,0.1738,0.1527,14
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1512,ok,0.1743,0.1527,15
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752,ok,0.117,0.0773,16
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1518,ok,0.1765,0.1508,17
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153,ok,0.1746,0.1523,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0744,ok,0.1167,0.0773,19
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1446,ok,0.1751,0.1485,20
