dataset,exp_name,exp_desc,axis,n_runs,n_oom,start_utc,end_utc,focus_vars,best_mrr20,best_phase,best_model,best_log_file,best_result_file,best_settings,top1_mrr20,top1_phase,top1_log_file,top1_settings,top2_mrr20,top2_phase,top2_log_file,top2_settings,top3_mrr20,top3_phase,top3_log_file,top3_settings,top3_json
movielens1m,P2DB_movielens1m_serial_dimbatch,"P2DB: fixed serial/L7, combo(dim/router/feat/expert/batch) sweep + LR/WD(profile=0) search.",hparam,32,0,2026-03-05T16:29:51.631530+00:00,2026-03-06T07:03:49.374980+00:00,"fmoe_stage_execution_mode,fmoe_v2_layout_id,embedding_size,d_feat_emb,d_expert_hidden,d_router_hidden,train_batch_size,eval_batch_size,learning_rate,weight_decay",0.098200,P2DB_G5_C1_serial_L7_E128_R64_B3072,FeaturedMoE_v2_serial,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260305_162951_587_hparam_P2DB_G5_C1_serial_L7_E128_R64_B3072.log,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_162954.json,"{""d_expert_hidden"": 512, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.006058821934145586, ""weight_decay"": 3.5888774253991526e-05}",0.098200,P2DB_G5_C1_serial_L7_E128_R64_B3072,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260305_162951_587_hparam_P2DB_G5_C1_serial_L7_E128_R64_B3072.log,"{""d_expert_hidden"": 512, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.006058821934145586, ""weight_decay"": 3.5888774253991526e-05}",0.098200,P2DB_G7_C1_serial_L7_E160_R80_B4096,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260305_162951_585_hparam_P2DB_G7_C1_serial_L7_E160_R80_B4096.log,"{""d_expert_hidden"": 512, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.006058821934145586, ""weight_decay"": 3.5888774253991526e-05}",0.098200,P2DB_G4_C1_serial_L7_E192_R96_B8192,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260305_162951_582_hparam_P2DB_G4_C1_serial_L7_E192_R96_B8192.log,"{""d_expert_hidden"": 512, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.006058821934145586, ""weight_decay"": 3.5888774253991526e-05}","[{""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260305_162951_587_hparam_P2DB_G5_C1_serial_L7_E128_R64_B3072.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0982, ""phase"": ""P2DB_G5_C1_serial_L7_E128_R64_B3072"", ""rank"": 1, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_162954.json"", ""settings"": {""d_expert_hidden"": 512, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.006058821934145586, ""weight_decay"": 3.5888774253991526e-05}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260305_162951_585_hparam_P2DB_G7_C1_serial_L7_E160_R80_B4096.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0982, ""phase"": ""P2DB_G7_C1_serial_L7_E160_R80_B4096"", ""rank"": 2, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_162954.json"", ""settings"": {""d_expert_hidden"": 512, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.006058821934145586, ""weight_decay"": 3.5888774253991526e-05}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260305_162951_582_hparam_P2DB_G4_C1_serial_L7_E192_R96_B8192.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0982, ""phase"": ""P2DB_G4_C1_serial_L7_E192_R96_B8192"", ""rank"": 3, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_162954.json"", ""settings"": {""d_expert_hidden"": 512, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.006058821934145586, ""weight_decay"": 3.5888774253991526e-05}}]"
movielens1m,hparam_P1S,,hparam,56,16,2026-03-05T08:09:32.583365+00:00,2026-03-05T15:04:22.045511+00:00,"d_expert_hidden,fmoe_stage_execution_mode,fmoe_v2_layout_id,learning_rate,weight_decay",0.097500,P1S_G3_C2_serial_L7,FeaturedMoE_v2_serial,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_104036_759_hparam_P1S_G3_C2_serial_L7.log,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_104039.json,"{""d_expert_hidden"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.0011300776571623009, ""weight_decay"": 0.00035223255649505133}",0.097500,P1S_G3_C2_serial_L7,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_104036_759_hparam_P1S_G3_C2_serial_L7.log,"{""d_expert_hidden"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.0011300776571623009, ""weight_decay"": 0.00035223255649505133}",0.097300,P1S_G6_C2_serial_L18,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_104646_080_hparam_P1S_G6_C2_serial_L18.log,"{""d_expert_hidden"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 18, ""learning_rate"": 0.0003072684111142095, ""weight_decay"": 5.746709893339327e-05}",0.097200,P1S_G5_C2_serial_L16,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_111006_104_hparam_P1S_G5_C2_serial_L16.log,"{""d_expert_hidden"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""learning_rate"": 0.0016295562556483023, ""weight_decay"": 0.0004253941029170473}","[{""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_104036_759_hparam_P1S_G3_C2_serial_L7.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0975, ""phase"": ""P1S_G3_C2_serial_L7"", ""rank"": 1, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_104039.json"", ""settings"": {""d_expert_hidden"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 7, ""learning_rate"": 0.0011300776571623009, ""weight_decay"": 0.00035223255649505133}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_104646_080_hparam_P1S_G6_C2_serial_L18.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0973, ""phase"": ""P1S_G6_C2_serial_L18"", ""rank"": 2, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_104648.json"", ""settings"": {""d_expert_hidden"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 18, ""learning_rate"": 0.0003072684111142095, ""weight_decay"": 5.746709893339327e-05}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_111006_104_hparam_P1S_G5_C2_serial_L16.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0972, ""phase"": ""P1S_G5_C2_serial_L16"", ""rank"": 3, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_111008.json"", ""settings"": {""d_expert_hidden"": 128, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""learning_rate"": 0.0016295562556483023, ""weight_decay"": 0.0004253941029170473}}]"
movielens1m,P2DB_movielens1m_parallel_dimbatch,"P2DB: fixed parallel/L13, combo(dim/router/feat/expert/batch) sweep + LR/WD(profile=0) search.",hparam,19,6,2026-03-06T06:54:41.331536+00:00,2026-03-06T20:24:56.180500+00:00,"fmoe_stage_execution_mode,fmoe_v2_layout_id,embedding_size,d_feat_emb,d_expert_hidden,d_router_hidden,train_batch_size,eval_batch_size,learning_rate,weight_decay",0.096900,P2DB_G0_C2_parallel_L13_E128_R64_B4096,FeaturedMoE_v2_parallel,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260306_130000_231_hparam_P2DB_G0_C2_parallel_L13_E128_R64_B4096.log,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260306_130003.json,"{""d_expert_hidden"": 128, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""parallel"", ""fmoe_v2_layout_id"": 13, ""learning_rate"": 0.0022310605501721123, ""weight_decay"": 0.0}",0.096900,P2DB_G0_C2_parallel_L13_E128_R64_B4096,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260306_130000_231_hparam_P2DB_G0_C2_parallel_L13_E128_R64_B4096.log,"{""d_expert_hidden"": 128, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""parallel"", ""fmoe_v2_layout_id"": 13, ""learning_rate"": 0.0022310605501721123, ""weight_decay"": 0.0}",0.096600,P2DB_G0_C3_parallel_L13_E128_R64_B4096,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260306_170647_622_hparam_P2DB_G0_C3_parallel_L13_E128_R64_B4096.log,"{""d_expert_hidden"": 160, ""d_feat_emb"": 24, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""parallel"", ""fmoe_v2_layout_id"": 13, ""learning_rate"": 0.007040242360138351, ""weight_decay"": 5.872440022044886e-05}",0.096500,P2DB_G2_C3_parallel_L13_E128_R64_B6144,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260306_152043_862_hparam_P2DB_G2_C3_parallel_L13_E128_R64_B6144.log,"{""d_expert_hidden"": 128, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""parallel"", ""fmoe_v2_layout_id"": 13, ""learning_rate"": 0.00900130127760122, ""weight_decay"": 1.1731237050093806e-05}","[{""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260306_130000_231_hparam_P2DB_G0_C2_parallel_L13_E128_R64_B4096.log"", ""model"": ""FeaturedMoE_v2_parallel"", ""mrr"": 0.0969, ""phase"": ""P2DB_G0_C2_parallel_L13_E128_R64_B4096"", ""rank"": 1, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260306_130003.json"", ""settings"": {""d_expert_hidden"": 128, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""parallel"", ""fmoe_v2_layout_id"": 13, ""learning_rate"": 0.0022310605501721123, ""weight_decay"": 0.0}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260306_170647_622_hparam_P2DB_G0_C3_parallel_L13_E128_R64_B4096.log"", ""model"": ""FeaturedMoE_v2_parallel"", ""mrr"": 0.0966, ""phase"": ""P2DB_G0_C3_parallel_L13_E128_R64_B4096"", ""rank"": 2, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260306_170650.json"", ""settings"": {""d_expert_hidden"": 160, ""d_feat_emb"": 24, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""parallel"", ""fmoe_v2_layout_id"": 13, ""learning_rate"": 0.007040242360138351, ""weight_decay"": 5.872440022044886e-05}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2DB/ML1/FMoEv2/20260306_152043_862_hparam_P2DB_G2_C3_parallel_L13_E128_R64_B6144.log"", ""model"": ""FeaturedMoE_v2_parallel"", ""mrr"": 0.0965, ""phase"": ""P2DB_G2_C3_parallel_L13_E128_R64_B6144"", ""rank"": 3, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260306_152046.json"", ""settings"": {""d_expert_hidden"": 128, ""d_feat_emb"": 16, ""d_router_hidden"": 64, ""embedding_size"": 128, ""fmoe_stage_execution_mode"": ""parallel"", ""fmoe_v2_layout_id"": 13, ""learning_rate"": 0.00900130127760122, ""weight_decay"": 1.1731237050093806e-05}}]"
movielens1m,hparam_P1,,hparam,3,0,2026-03-05T08:46:48.991479+00:00,2026-03-05T09:00:35.633911+00:00,"balance_loss_lambda,fmoe_v2_layout_id,hidden_dropout_prob,learning_rate",0.024300,P1_log_check,FeaturedMoE_v2_serial,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1/ML1/FMoEv2/20260305_084825_719_hparam_P1_log_check.log,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_084828.json,"{""balance_loss_lambda"": 0.01, ""fmoe_v2_layout_id"": 9, ""hidden_dropout_prob"": 0.1, ""learning_rate"": 0.00173875341250144}",0.024300,P1_log_check,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1/ML1/FMoEv2/20260305_084825_719_hparam_P1_log_check.log,"{""balance_loss_lambda"": 0.01, ""fmoe_v2_layout_id"": 9, ""hidden_dropout_prob"": 0.1, ""learning_rate"": 0.00173875341250144}",0.022200,P1_wandb_fix_check,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1/ML1/FMoEv2/20260305_085833_252_hparam_P1_wandb_fix_check.log,"{""balance_loss_lambda"": 0.01, ""fmoe_v2_layout_id"": 4, ""hidden_dropout_prob"": 0.1, ""learning_rate"": 0.00173875341250144}",0.014800,P1_log_format_check,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1/ML1/FMoEv2/20260305_084648_949_hparam_P1_log_format_check.log,"{""balance_loss_lambda"": 0.015799699084161345, ""fmoe_v2_layout_id"": 9, ""hidden_dropout_prob"": 0.18258899382089233, ""learning_rate"": 0.00471718136105401}","[{""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1/ML1/FMoEv2/20260305_084825_719_hparam_P1_log_check.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0243, ""phase"": ""P1_log_check"", ""rank"": 1, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_084828.json"", ""settings"": {""balance_loss_lambda"": 0.01, ""fmoe_v2_layout_id"": 9, ""hidden_dropout_prob"": 0.1, ""learning_rate"": 0.00173875341250144}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1/ML1/FMoEv2/20260305_085833_252_hparam_P1_wandb_fix_check.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0222, ""phase"": ""P1_wandb_fix_check"", ""rank"": 2, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_085836.json"", ""settings"": {""balance_loss_lambda"": 0.01, ""fmoe_v2_layout_id"": 4, ""hidden_dropout_prob"": 0.1, ""learning_rate"": 0.00173875341250144}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1/ML1/FMoEv2/20260305_084648_949_hparam_P1_log_format_check.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0148, ""phase"": ""P1_log_format_check"", ""rank"": 3, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_084651.json"", ""settings"": {""balance_loss_lambda"": 0.015799699084161345, ""fmoe_v2_layout_id"": 9, ""hidden_dropout_prob"": 0.18258899382089233, ""learning_rate"": 0.00471718136105401}}]"
movielens1m,hparam_P0,,hparam,3,1,2026-03-05T08:07:57.063976+00:00,2026-03-05T08:29:29.238563+00:00,"balance_loss_lambda,hidden_dropout_prob,learning_rate,weight_decay",0.015100,P0_report_check,FeaturedMoE_v2_serial,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P0/ML1/FMoEv2/20260305_082851_910_hparam_P0_report_check.log,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_082854.json,"{""balance_loss_lambda"": 0.015799699084161345, ""hidden_dropout_prob"": 0.18258899382089233, ""learning_rate"": 0.00471718136105401, ""weight_decay"": 0.0}",0.015100,P0_report_check,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P0/ML1/FMoEv2/20260305_082851_910_hparam_P0_report_check.log,"{""balance_loss_lambda"": 0.015799699084161345, ""hidden_dropout_prob"": 0.18258899382089233, ""learning_rate"": 0.00471718136105401, ""weight_decay"": 0.0}",0.015100,P0_envcheck_smallbs,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P0/movielens1m/FeaturedMoE_v2_serial/movielens1m_FeaturedMoE_v2_serial_hparam_P0_envcheck_smallbs_gpu0_20260305_080824_889.log,"{""balance_loss_lambda"": 0.015799699084161345, ""hidden_dropout_prob"": 0.18258899382089233, ""learning_rate"": 0.00471718136105401, ""weight_decay"": 0.0}",,,,,"[{""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P0/ML1/FMoEv2/20260305_082851_910_hparam_P0_report_check.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0151, ""phase"": ""P0_report_check"", ""rank"": 1, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_082854.json"", ""settings"": {""balance_loss_lambda"": 0.015799699084161345, ""hidden_dropout_prob"": 0.18258899382089233, ""learning_rate"": 0.00471718136105401, ""weight_decay"": 0.0}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P0/movielens1m/FeaturedMoE_v2_serial/movielens1m_FeaturedMoE_v2_serial_hparam_P0_envcheck_smallbs_gpu0_20260305_080824_889.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.0151, ""phase"": ""P0_envcheck_smallbs"", ""rank"": 2, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/movielens1m_FeaturedMoE_v2_20260305_080827.json"", ""settings"": {""balance_loss_lambda"": 0.015799699084161345, ""hidden_dropout_prob"": 0.18258899382089233, ""learning_rate"": 0.00471718136105401, ""weight_decay"": 0.0}}]"
retail_rocket,P2RRF_retail_rocket_main_serial_layout16,"P2RRF: RR-focused serial P2 from strong P1 layouts; 80-combo sweep with anchor-near, high-capacity, and outlier dim/router/batch mixes.",hparam,12,0,2026-03-08T16:35:25.407128+00:00,2026-03-09T01:16:57.937301+00:00,"fmoe_v2_layout_id,fmoe_stage_execution_mode,embedding_size,d_feat_emb,d_expert_hidden,d_router_hidden,expert_scale,train_batch_size,eval_batch_size,hidden_dropout_prob,balance_loss_lambda,learning_rate,weight_decay",0.272000,P2RRF_L16_G4_C04_E128_F24_H160_R64_B4096,FeaturedMoE_v2_serial,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2RRF/ReR/FMoEv2/20260308_191442_338_hparam_P2RRF_L16_G4_C04_E128_F24_H160_R64_B4096.log,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/retail_rocket_FeaturedMoE_v2_p2rrf_l16_g4_c04_e128_f24_h160_r64_b4096_20260308_191445_359236_pid382700.json,"{""balance_loss_lambda"": 0.011288535014800486, ""d_expert_hidden"": 160, ""d_feat_emb"": 24, ""d_router_hidden"": 64, ""embedding_size"": 128, ""expert_scale"": 3, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""hidden_dropout_prob"": 0.09209936386789819, ""learning_rate"": 0.0003084807409494183, ""weight_decay"": 9.016522762022532e-05}",0.272000,P2RRF_L16_G4_C04_E128_F24_H160_R64_B4096,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2RRF/ReR/FMoEv2/20260308_191442_338_hparam_P2RRF_L16_G4_C04_E128_F24_H160_R64_B4096.log,"{""balance_loss_lambda"": 0.011288535014800486, ""d_expert_hidden"": 160, ""d_feat_emb"": 24, ""d_router_hidden"": 64, ""embedding_size"": 128, ""expert_scale"": 3, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""hidden_dropout_prob"": 0.09209936386789819, ""learning_rate"": 0.0003084807409494183, ""weight_decay"": 9.016522762022532e-05}",0.271300,P2RRF_L16_G7_C03_E128_F16_H192_R80_B4096,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2RRF/ReR/FMoEv2/20260308_163525_365_hparam_P2RRF_L16_G7_C03_E128_F16_H192_R80_B4096.log,"{""balance_loss_lambda"": 0.017354687244753957, ""d_expert_hidden"": 192, ""d_feat_emb"": 16, ""d_router_hidden"": 80, ""embedding_size"": 128, ""expert_scale"": 3, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""hidden_dropout_prob"": 0.11511741670831946, ""learning_rate"": 0.000497310514030353, ""weight_decay"": 7.731741938764293e-05}",0.270200,P2RRF_L16_G7_C07_E160_F24_H192_R96_B4096,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2RRF/ReR/FMoEv2/20260308_190949_048_hparam_P2RRF_L16_G7_C07_E160_F24_H192_R96_B4096.log,"{""balance_loss_lambda"": 0.017576487724467623, ""d_expert_hidden"": 192, ""d_feat_emb"": 24, ""d_router_hidden"": 96, ""embedding_size"": 160, ""expert_scale"": 3, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""hidden_dropout_prob"": 0.10882661705898201, ""learning_rate"": 0.00034695767229261145, ""weight_decay"": 7.202371667079931e-05}","[{""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2RRF/ReR/FMoEv2/20260308_191442_338_hparam_P2RRF_L16_G4_C04_E128_F24_H160_R64_B4096.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.272, ""phase"": ""P2RRF_L16_G4_C04_E128_F24_H160_R64_B4096"", ""rank"": 1, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/retail_rocket_FeaturedMoE_v2_p2rrf_l16_g4_c04_e128_f24_h160_r64_b4096_20260308_191445_359236_pid382700.json"", ""settings"": {""balance_loss_lambda"": 0.011288535014800486, ""d_expert_hidden"": 160, ""d_feat_emb"": 24, ""d_router_hidden"": 64, ""embedding_size"": 128, ""expert_scale"": 3, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""hidden_dropout_prob"": 0.09209936386789819, ""learning_rate"": 0.0003084807409494183, ""weight_decay"": 9.016522762022532e-05}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2RRF/ReR/FMoEv2/20260308_163525_365_hparam_P2RRF_L16_G7_C03_E128_F16_H192_R80_B4096.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.2713, ""phase"": ""P2RRF_L16_G7_C03_E128_F16_H192_R80_B4096"", ""rank"": 2, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/retail_rocket_FeaturedMoE_v2_p2rrf_l16_g7_c03_e128_f16_h192_r80_b4096_20260308_163528_158719_pid373664.json"", ""settings"": {""balance_loss_lambda"": 0.017354687244753957, ""d_expert_hidden"": 192, ""d_feat_emb"": 16, ""d_router_hidden"": 80, ""embedding_size"": 128, ""expert_scale"": 3, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""hidden_dropout_prob"": 0.11511741670831946, ""learning_rate"": 0.000497310514030353, ""weight_decay"": 7.731741938764293e-05}}, {""log_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P2RRF/ReR/FMoEv2/20260308_190949_048_hparam_P2RRF_L16_G7_C07_E160_F24_H192_R96_B4096.log"", ""model"": ""FeaturedMoE_v2_serial"", ""mrr"": 0.2702, ""phase"": ""P2RRF_L16_G7_C07_E160_F24_H192_R96_B4096"", ""rank"": 3, ""result_file"": ""/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v2/retail_rocket_FeaturedMoE_v2_p2rrf_l16_g7_c07_e160_f24_h192_r96_b4096_20260308_190952_027764_pid382056.json"", ""settings"": {""balance_loss_lambda"": 0.017576487724467623, ""d_expert_hidden"": 192, ""d_feat_emb"": 24, ""d_router_hidden"": 96, ""embedding_size"": 160, ""expert_scale"": 3, ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 16, ""hidden_dropout_prob"": 0.10882661705898201, ""learning_rate"": 0.00034695767229261145, ""weight_decay"": 7.202371667079931e-05}}]"
