early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,21,0.0106,ok,0.0057,0.0038,1
True,10,0.0011,ok,0.0029,0.0007,2
True,15,0.0033,ok,0.0029,0.001,3
True,24,0.0027,ok,0.0057,0.0035,4
False,70,0.0095,ok,0.0258,0.0126,5
True,11,0.0131,ok,0.0086,0.0017,6
True,22,0.0089,ok,0.0,0.0004,7
False,70,0.0133,ok,0.0229,0.0091,8
True,43,0.0155,ok,0.0201,0.0123,9
True,12,0.0057,ok,0.0029,0.0007,10
True,10,0.0036,ok,0.0029,0.0007,11
True,13,0.002,ok,0.0086,0.0041,12
False,70,0.0082,ok,0.0201,0.0065,13
True,8,0.0031,ok,0.0029,0.0006,14
True,18,0.0028,ok,0.0029,0.0004,15
True,9,0.0023,ok,0.0029,0.0006,16
True,8,0.003,ok,0.0029,0.0005,17
True,13,0.0331,ok,0.0,0.0002,18
True,21,0.0171,ok,0.0029,0.0005,19
True,17,0.0102,ok,0.0086,0.0073,20
True,11,0.0336,ok,0.0,0.0002,21
