best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0015,1,1,0.00015120927551841531,0,226.24411964416504,1,0.0015
0.0055,3,1,0.00015093536153100274,0,217.4289093017578,1,0.0055
0.0137,10,1,0.00014784540121919883,0,198.68350887298584,1,0.0137
0.1011,86,1,2.083397833134587e-05,0,114.79752683639526,1,0.1011
0.1011,96,1,1.5432533171955835e-05,10,113.49134683609009,1,0.101
0.0101,1,1,0.0019075831749568218,0,213.42022323608398,2,0.0101
0.0761,3,1,0.0019041276084118324,0,166.4704613685608,2,0.0761
0.1063,10,1,0.001865146161791756,0,79.13517165184021,2,0.1063
0.1093,11,1,0.0018562351121628959,0,73.03133130073547,2,0.1093
0.1093,21,1,0.0017243191471193854,10,37.694018483161926,2,0.0936
0.0222,1,1,0.0029935531463440063,0,210.4260778427124,3,0.0222
0.0929,3,1,0.0029881303567959763,0,148.34468841552734,3,0.0929
0.0969,10,1,0.002926957122668866,6,62.3068482875824,3,0.0955
0.0986,11,1,0.002912973092507609,0,56.740782022476196,3,0.0986
0.0986,21,1,0.002705958553171496,10,26.165252327919006,3,0.0884
0.0217,1,1,0.005294337093231114,0,209.280104637146,4,0.0217
0.0942,3,1,0.005284746458139839,0,143.5420150756836,4,0.0942
0.0942,10,1,0.0051765567228255985,7,58.23900008201599,4,0.0867
0.0942,13,1,0.005095623989518994,10,44.31599712371826,4,0.0866
0.0052,1,1,0.0004685081855380923,0,222.59386825561523,5,0.0052
0.0111,3,1,0.00046765948796450636,0,202.79325008392334,5,0.0111
0.0785,10,1,0.0004580855270146593,0,154.42025089263916,5,0.0785
0.1169,36,1,0.00034533914096941676,0,78.34181785583496,5,0.1169
0.1169,46,1,0.0002811110611889367,10,67.28259468078613,5,0.1149
0.022,1,1,0.003018832575928936,0,210.53631782531738,6,0.022
0.0929,3,1,0.0030133639929642428,0,148.87975215911865,6,0.0929
0.097,10,1,0.0029516741738997688,6,62.50565838813782,6,0.0949
0.0984,11,1,0.0029375720538672143,0,56.92061376571655,6,0.0984
0.0984,21,1,0.0027288093546640898,10,26.207992792129517,6,0.0894
0.0059,1,1,0.0006755857973431219,0,220.4374237060547,7,0.0059
0.0197,3,1,0.0006743619808877154,0,197.6875114440918,7,0.0197
0.0956,10,1,0.0006605563906297657,0,133.40648794174194,7,0.0956
