stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,session,final,final.expert,expert,12,ScalarGroupConditionalProductWrapper,,,,0.7289871993786236,0.8821057475912952,0.17111699959233592,0.7704862291737504,1.0,0.0,10.585268971095543,0.36558285467829055,0.24019058295964127,1.8114651393462724
macro,macro@1,best_valid,session,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.6937729913786758,0.9523569921868791,0.19693572496263081,0.0,1.0,0.0,3.8094279687475163,0.22366566956043243,0.3977017937219731,0.9617735858455367
macro,macro@1,best_valid,session,final,final.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7951062212894087,0.951760592603888,0.28153026905829603,0.0,1.0,0.0,2.855281777811664,0.22513183280432722,0.5210201793721974,0.8735134655050099
macro,macro@1,best_valid,session,final,final.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7433241752117061,0.9894451499883288,0.13817264573991028,0.0,1.0,0.0,2.9683354499649863,0.10328285833350247,0.4254484304932735,0.8166250733516676
macro,macro@1,best_valid,session,final,final.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7267669401420532,0.8717194360068126,0.39840246636771304,0.0,1.0,0.0,2.6151583080204377,0.38361193586552333,0.5989349775784754,0.7984350914377802
macro,macro@1,best_valid,session,final,final.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7509727984164161,0.92917966515625,0.2701793721973095,0.0,1.0,0.0,2.7875389954687497,0.2760761893964949,0.5134529147982063,0.8250279447957539
mid,mid@1,best_valid,session,final,final.expert,expert,12,ScalarGroupConditionalProductWrapper,,,,0.7424637257967547,0.9302718982240087,0.17539747248267426,0.6984019041142469,1.0,0.0,11.163262778688104,0.2737780930068382,0.24411434977578475,1.8449530494587303
mid,mid@1,best_valid,session,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.6895835125130013,0.9587986488182417,0.18759342301943197,0.0,1.0,0.0,3.835194595272967,0.2072964459657669,0.390695067264574,0.9559657349180213
mid,mid@1,best_valid,session,final,final.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.8193936082417865,0.9953275912741678,0.1579316143497758,0.0,1.0,0.0,2.9859827738225033,0.06851501558676315,0.43862107623318386,0.9001958872705297
mid,mid@1,best_valid,session,final,final.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7913361583337697,0.931821554665124,0.23822869955156947,0.0,1.0,0.0,2.795464663995372,0.2704936855884288,0.492152466367713,0.8693716280128924
mid,mid@1,best_valid,session,final,final.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7562550968970408,0.9988539255817265,0.07132847533632285,0.0,1.0,0.0,2.9965617767451795,0.03387402176487381,0.3808856502242152,0.8308311428189812
mid,mid@1,best_valid,session,final,final.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7735323877700035,0.9832413340262877,0.15877242152466364,0.0,1.0,0.0,2.949724002078863,0.13055363653440366,0.43918161434977576,0.8498121868869114
micro,micro@1,best_valid,token,final,final.expert,expert,12,ScalarGroupConditionalProductWrapper,,,,0.7503082586955456,0.8176356928449757,0.26926212800652266,0.6150969058143488,1.0,0.0,9.811628314139709,0.47226958059461177,0.3301569506726457,1.8644459814234164
micro,micro@1,best_valid,token,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.7353145230432119,0.9023300651517269,0.26831091180866967,0.0,1.0,0.0,3.6093202606069075,0.329001247882843,0.45123318385650224,1.0193623769443665
micro,micro@1,best_valid,token,final,final.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7032509926135828,0.8892833905659362,0.3563621076233184,0.0,1.0,0.0,2.6678501716978085,0.3528468652711253,0.5709080717488789,0.7726001825033282
micro,micro@1,best_valid,token,final,final.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7562399620851558,0.9215856705353046,0.3378643497757848,0.0,1.0,0.0,2.764757011605914,0.2916955860943918,0.5585762331838565,0.8308145155286575
micro,micro@1,best_valid,token,final,final.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.8391513266181496,0.9976216036734741,0.02340246636771306,0.0,1.0,0.0,2.9928648110204223,0.04882781993365824,0.34893497757847536,0.9219019594748459
micro,micro@1,best_valid,token,final,final.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7050850453114517,0.9331398888111143,0.3176849775784753,0.0,1.0,0.0,2.799419666433343,0.26767638273011496,0.5451233183856502,0.7746150953352718
