early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,9,0.1706,ok,0.1765,0.1684,1
,,0.0,fail,,,2
,,0.0,fail,,,3
,,0.0,fail,,,4
,,0.0,fail,,,5
,,0.0,fail,,,6
True,5,0.1438,ok,0.165,0.1417,7
,,0.0,fail,,,8
True,5,0.1577,ok,0.1669,0.1568,9
True,9,0.1703,ok,0.1732,0.1678,10
True,5,0.1513,ok,0.1721,0.1517,11
True,10,0.1701,ok,0.1759,0.1693,12
True,14,0.1698,ok,0.1727,0.1679,13
True,14,0.1696,ok,0.1727,0.1681,14
,,0.0,fail,,,15
,,0.0,fail,,,16
True,13,0.168,ok,0.1738,0.1684,17
,,0.0,fail,,,18
,,0.0,fail,,,19
,,0.0,fail,,,20
