run_id,ts_start_utc,ts_end_utc,duration_sec,duration_min,track,axis,phase,dataset,model,status,oom_detected,best_mrr20,how,result_file,log_file,cmd
20260310_142436_6b45e624,2026-03-10T14:24:36.033308+00:00,2026-03-10T16:11:12.137396+00:00,6396.104,106.602,fmoe_v3,hparam,P3ROUTER_C01_HGCLONE_GCLONE,movielens1m,FeaturedMoE_v3_serial,success,no,0.096300,"hparam/P3ROUTER_C01_HGCLONE_GCLONE ; --max-evals=8, --tune-epochs=35, --tune-patience=5, dataset=movielens1m, fmoe_v2_layout_id=7, fmoe_stage_execution_mode=serial",/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v3/movielens1m_FeaturedMoE_v3_p3router_c01_hgclone_gclone_20260310_142440_182598_pid3393.json,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v3/hparam/P3ROUTER/ML1/FMoEv3/20260310_142435_967_hparam_P3ROUTER_C01_HGCLONE_GCLONE.log,"python3 hyperopt_tune.py --config-name config --max-evals 8 --tune-epochs 35 --tune-patience 5 --seed 2711 --run-group fmoe_v3 --run-axis hparam --run-phase P3ROUTER_C01_HGCLONE_GCLONE model=featured_moe_v3_tune dataset=movielens1m eval_mode=session feature_mode=full_v2 gpu_id=1 log_wandb=false enable_tf32=true fmoe_debug_logging=false train_batch_size=3072 eval_batch_size=6144 MAX_ITEM_LIST_LENGTH=10 ++search.MAX_ITEM_LIST_LENGTH=\[10\] embedding_size=128 ++search.embedding_size=\[128\] num_heads=8 ++search.num_heads=\[8\] d_feat_emb=16 ++search.d_feat_emb=\[16\] d_expert_hidden=512 ++search.d_expert_hidden=\[512\] d_router_hidden=64 ++search.d_router_hidden=\[64\] expert_scale=3 ++search.expert_scale=\[3\] fmoe_v2_layout_id=7 ++search.fmoe_v2_layout_id=\[7\] fmoe_stage_execution_mode=serial ++search.fmoe_stage_execution_mode=\[serial\] learning_rate=0.001 +weight_decay=0.0 hidden_dropout_prob=0.1 balance_loss_lambda=0.01 ++search.learning_rate=\[4e-4\,6e-4\,8e-4\,0.0010\,0.0013\,0.0016\,0.0020\,0.0026\] ++search.weight_decay=\[5e-5\,1e-4\] ++search.hidden_dropout_prob=\[0.10\] ++search.balance_loss_lambda=\[0.005\] moe_top_k=0 ++search.moe_top_k=\[0\] moe_top_k_policy=auto ++search.moe_top_k_policy=\[auto\] moe_top_k_ratio=0.5 ++search.moe_top_k_ratio=\[0.5\] fmoe_v2_parallel_stage_gate_top_k=0 ++search.fmoe_v2_parallel_stage_gate_top_k=\[0\] fmoe_v2_parallel_stage_gate_temperature=1.0 ++search.fmoe_v2_parallel_stage_gate_temperature=\[1.0\] fmoe_v2_stage_merge_aux_enable=false ++search.fmoe_v2_stage_merge_aux_enable=\[false\] fmoe_v2_stage_merge_aux_lambda_scale=1.0 ++search.fmoe_v2_stage_merge_aux_lambda_scale=\[1.0\] fmoe_schedule_enable=false ++search.fmoe_schedule_enable=\[false\] alpha_warmup_until=0 ++search.alpha_warmup_until=\[0\] alpha_warmup_start=0.0 ++search.alpha_warmup_start=\[0.0\] alpha_warmup_end=1.0 ++search.alpha_warmup_end=\[1.0\] temperature_warmup_until=0 ++search.temperature_warmup_until=\[0\] mid_router_temperature_start=1.3 ++search.mid_router_temperature_start=\[1.3\] micro_router_temperature_start=1.3 ++search.micro_router_temperature_start=\[1.3\] moe_top_k_start=0 ++search.moe_top_k_start=\[0\] moe_top_k_warmup_until=0 ++search.moe_top_k_warmup_until=\[0\] router_design=flat_hidden_group_clone12 ++search.router_design=\[flat_hidden_group_clone12\] router_impl=learned router_use_hidden=true router_use_feature=true router_group_bias_scale=0.5 ++search.router_group_bias_scale=\[0.5\] router_clone_residual_scale=0.5 ++search.router_clone_residual_scale=\[0.5\] router_distill_enable=true ++search.router_distill_enable=\[true\] router_distill_mode=group_plus_clone ++search.router_distill_mode=\[group_plus_clone\] router_distill_lambda_group=0.001 ++search.router_distill_lambda_group=\[0.001\] router_distill_lambda_clone=0.0025 ++search.router_distill_lambda_clone=\[0.0025\] router_distill_temperature=1.5 ++search.router_distill_temperature=\[1.5\] router_distill_until=0.2 ++search.router_distill_until=\[0.2\] moe_top_k=0 ++search.moe_top_k=\[0\] ++router_impl_by_stage=\{\} ++search.router_impl_by_stage=\[\{\}\]"
20260310_142436_2191267f,2026-03-10T14:24:36.033251+00:00,2026-03-10T16:04:36.311933+00:00,6000.279,100.005,fmoe_v3,hparam,P3DISTILL_C01_LEGACY_CLONE,movielens1m,FeaturedMoE_v3_serial,success,no,0.095600,"hparam/P3DISTILL_C01_LEGACY_CLONE ; --max-evals=8, --tune-epochs=35, --tune-patience=5, dataset=movielens1m, fmoe_v2_layout_id=7, fmoe_stage_execution_mode=serial",/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v3/movielens1m_FeaturedMoE_v3_p3distill_c01_legacy_clone_20260310_142440_227937_pid3394.json,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v3/hparam/P3DISTILL/ML1/FMoEv3/20260310_142435_977_hparam_P3DISTILL_C01_LEGACY_CLONE.log,"python3 hyperopt_tune.py --config-name config --max-evals 8 --tune-epochs 35 --tune-patience 5 --seed 2751 --run-group fmoe_v3 --run-axis hparam --run-phase P3DISTILL_C01_LEGACY_CLONE model=featured_moe_v3_tune dataset=movielens1m eval_mode=session feature_mode=full_v2 gpu_id=3 log_wandb=false enable_tf32=true fmoe_debug_logging=false train_batch_size=3072 eval_batch_size=6144 MAX_ITEM_LIST_LENGTH=10 ++search.MAX_ITEM_LIST_LENGTH=\[10\] embedding_size=128 ++search.embedding_size=\[128\] num_heads=8 ++search.num_heads=\[8\] d_feat_emb=16 ++search.d_feat_emb=\[16\] d_expert_hidden=512 ++search.d_expert_hidden=\[512\] d_router_hidden=64 ++search.d_router_hidden=\[64\] expert_scale=3 ++search.expert_scale=\[3\] fmoe_v2_layout_id=7 ++search.fmoe_v2_layout_id=\[7\] fmoe_stage_execution_mode=serial ++search.fmoe_stage_execution_mode=\[serial\] learning_rate=0.001 +weight_decay=0.0 hidden_dropout_prob=0.1 balance_loss_lambda=0.01 ++search.learning_rate=\[6e-4\,8e-4\,1.1e-3\,1.5e-3\,2.0e-3\,2.6e-3\,3.4e-3\,4.4e-3\] ++search.weight_decay=\[5e-5\,1e-4\] ++search.hidden_dropout_prob=\[0.10\] ++search.balance_loss_lambda=\[0.005\] moe_top_k=0 ++search.moe_top_k=\[0\] moe_top_k_policy=auto ++search.moe_top_k_policy=\[auto\] moe_top_k_ratio=0.5 ++search.moe_top_k_ratio=\[0.5\] fmoe_v2_parallel_stage_gate_top_k=0 ++search.fmoe_v2_parallel_stage_gate_top_k=\[0\] fmoe_v2_parallel_stage_gate_temperature=1.0 ++search.fmoe_v2_parallel_stage_gate_temperature=\[1.0\] fmoe_v2_stage_merge_aux_enable=false ++search.fmoe_v2_stage_merge_aux_enable=\[false\] fmoe_v2_stage_merge_aux_lambda_scale=1.0 ++search.fmoe_v2_stage_merge_aux_lambda_scale=\[1.0\] fmoe_schedule_enable=false ++search.fmoe_schedule_enable=\[false\] alpha_warmup_until=0 ++search.alpha_warmup_until=\[0\] alpha_warmup_start=0.0 ++search.alpha_warmup_start=\[0.0\] alpha_warmup_end=1.0 ++search.alpha_warmup_end=\[1.0\] temperature_warmup_until=0 ++search.temperature_warmup_until=\[0\] mid_router_temperature_start=1.3 ++search.mid_router_temperature_start=\[1.3\] micro_router_temperature_start=1.3 ++search.micro_router_temperature_start=\[1.3\] moe_top_k_start=0 ++search.moe_top_k_start=\[0\] moe_top_k_warmup_until=0 ++search.moe_top_k_warmup_until=\[0\] router_design=flat_legacy ++search.router_design=\[flat_legacy\] router_impl=learned router_use_hidden=true router_use_feature=true router_group_bias_scale=0.5 ++search.router_group_bias_scale=\[0.5\] router_clone_residual_scale=0.5 ++search.router_clone_residual_scale=\[0.5\] router_distill_enable=true ++search.router_distill_enable=\[true\] router_distill_mode=clone_only ++search.router_distill_mode=\[clone_only\] router_distill_lambda_group=0.0 ++search.router_distill_lambda_group=\[0.0\] router_distill_lambda_clone=0.0025 ++search.router_distill_lambda_clone=\[0.0025\] router_distill_temperature=1.5 ++search.router_distill_temperature=\[1.5\] router_distill_until=0.2 ++search.router_distill_until=\[0.2\] moe_top_k=0 ++search.moe_top_k=\[0\] ++router_impl_by_stage=\{\} ++search.router_impl_by_stage=\[\{\}\]"
20260310_142436_a4778882,2026-03-10T14:24:36.033262+00:00,2026-03-10T16:02:52.072151+00:00,5896.039,98.267,fmoe_v3,hparam,P3ROUTER_C00_LEGACY_GCLONE,movielens1m,FeaturedMoE_v3_serial,success,no,0.096600,"hparam/P3ROUTER_C00_LEGACY_GCLONE ; --max-evals=8, --tune-epochs=35, --tune-patience=5, dataset=movielens1m, fmoe_v2_layout_id=7, fmoe_stage_execution_mode=serial",/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v3/movielens1m_FeaturedMoE_v3_p3router_c00_legacy_gclone_20260310_142440_208664_pid3395.json,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v3/hparam/P3ROUTER/ML1/FMoEv3/20260310_142435_977_hparam_P3ROUTER_C00_LEGACY_GCLONE.log,"python3 hyperopt_tune.py --config-name config --max-evals 8 --tune-epochs 35 --tune-patience 5 --seed 2710 --run-group fmoe_v3 --run-axis hparam --run-phase P3ROUTER_C00_LEGACY_GCLONE model=featured_moe_v3_tune dataset=movielens1m eval_mode=session feature_mode=full_v2 gpu_id=0 log_wandb=false enable_tf32=true fmoe_debug_logging=false train_batch_size=3072 eval_batch_size=6144 MAX_ITEM_LIST_LENGTH=10 ++search.MAX_ITEM_LIST_LENGTH=\[10\] embedding_size=128 ++search.embedding_size=\[128\] num_heads=8 ++search.num_heads=\[8\] d_feat_emb=16 ++search.d_feat_emb=\[16\] d_expert_hidden=512 ++search.d_expert_hidden=\[512\] d_router_hidden=64 ++search.d_router_hidden=\[64\] expert_scale=3 ++search.expert_scale=\[3\] fmoe_v2_layout_id=7 ++search.fmoe_v2_layout_id=\[7\] fmoe_stage_execution_mode=serial ++search.fmoe_stage_execution_mode=\[serial\] learning_rate=0.001 +weight_decay=0.0 hidden_dropout_prob=0.1 balance_loss_lambda=0.01 ++search.learning_rate=\[5e-4\,7e-4\,0.0010\,0.0013\,0.0017\,0.0022\,0.0029\,0.0038\] ++search.weight_decay=\[5e-5\,1e-4\] ++search.hidden_dropout_prob=\[0.10\] ++search.balance_loss_lambda=\[0.005\] moe_top_k=0 ++search.moe_top_k=\[0\] moe_top_k_policy=auto ++search.moe_top_k_policy=\[auto\] moe_top_k_ratio=0.5 ++search.moe_top_k_ratio=\[0.5\] fmoe_v2_parallel_stage_gate_top_k=0 ++search.fmoe_v2_parallel_stage_gate_top_k=\[0\] fmoe_v2_parallel_stage_gate_temperature=1.0 ++search.fmoe_v2_parallel_stage_gate_temperature=\[1.0\] fmoe_v2_stage_merge_aux_enable=false ++search.fmoe_v2_stage_merge_aux_enable=\[false\] fmoe_v2_stage_merge_aux_lambda_scale=1.0 ++search.fmoe_v2_stage_merge_aux_lambda_scale=\[1.0\] fmoe_schedule_enable=false ++search.fmoe_schedule_enable=\[false\] alpha_warmup_until=0 ++search.alpha_warmup_until=\[0\] alpha_warmup_start=0.0 ++search.alpha_warmup_start=\[0.0\] alpha_warmup_end=1.0 ++search.alpha_warmup_end=\[1.0\] temperature_warmup_until=0 ++search.temperature_warmup_until=\[0\] mid_router_temperature_start=1.3 ++search.mid_router_temperature_start=\[1.3\] micro_router_temperature_start=1.3 ++search.micro_router_temperature_start=\[1.3\] moe_top_k_start=0 ++search.moe_top_k_start=\[0\] moe_top_k_warmup_until=0 ++search.moe_top_k_warmup_until=\[0\] router_design=flat_legacy ++search.router_design=\[flat_legacy\] router_impl=learned router_use_hidden=true router_use_feature=true router_group_bias_scale=0.5 ++search.router_group_bias_scale=\[0.5\] router_clone_residual_scale=0.5 ++search.router_clone_residual_scale=\[0.5\] router_distill_enable=true ++search.router_distill_enable=\[true\] router_distill_mode=group_plus_clone ++search.router_distill_mode=\[group_plus_clone\] router_distill_lambda_group=0.001 ++search.router_distill_lambda_group=\[0.001\] router_distill_lambda_clone=0.0025 ++search.router_distill_lambda_clone=\[0.0025\] router_distill_temperature=1.5 ++search.router_distill_temperature=\[1.5\] router_distill_until=0.2 ++search.router_distill_until=\[0.2\] moe_top_k=0 ++search.moe_top_k=\[0\] ++router_impl_by_stage=\{\} ++search.router_impl_by_stage=\[\{\}\]"
20260310_142436_fbd9ea4d,2026-03-10T14:24:36.033366+00:00,2026-03-10T16:01:23.668692+00:00,5807.635,96.794,fmoe_v3,hparam,P3DISTILL_C00_LEGACY_PLAIN,movielens1m,FeaturedMoE_v3_serial,success,no,0.096400,"hparam/P3DISTILL_C00_LEGACY_PLAIN ; --max-evals=8, --tune-epochs=35, --tune-patience=5, dataset=movielens1m, fmoe_v2_layout_id=7, fmoe_stage_execution_mode=serial",/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v3/movielens1m_FeaturedMoE_v3_p3distill_c00_legacy_plain_20260310_142440_267755_pid3396.json,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v3/hparam/P3DISTILL/ML1/FMoEv3/20260310_142435_966_hparam_P3DISTILL_C00_LEGACY_PLAIN.log,"python3 hyperopt_tune.py --config-name config --max-evals 8 --tune-epochs 35 --tune-patience 5 --seed 2750 --run-group fmoe_v3 --run-axis hparam --run-phase P3DISTILL_C00_LEGACY_PLAIN model=featured_moe_v3_tune dataset=movielens1m eval_mode=session feature_mode=full_v2 gpu_id=2 log_wandb=false enable_tf32=true fmoe_debug_logging=false train_batch_size=3072 eval_batch_size=6144 MAX_ITEM_LIST_LENGTH=10 ++search.MAX_ITEM_LIST_LENGTH=\[10\] embedding_size=128 ++search.embedding_size=\[128\] num_heads=8 ++search.num_heads=\[8\] d_feat_emb=16 ++search.d_feat_emb=\[16\] d_expert_hidden=512 ++search.d_expert_hidden=\[512\] d_router_hidden=64 ++search.d_router_hidden=\[64\] expert_scale=3 ++search.expert_scale=\[3\] fmoe_v2_layout_id=7 ++search.fmoe_v2_layout_id=\[7\] fmoe_stage_execution_mode=serial ++search.fmoe_stage_execution_mode=\[serial\] learning_rate=0.001 +weight_decay=0.0 hidden_dropout_prob=0.1 balance_loss_lambda=0.01 ++search.learning_rate=\[1.0e-3\,1.4e-3\,1.9e-3\,2.5e-3\,3.2e-3\,4.0e-3\,5.0e-3\,6.2e-3\] ++search.weight_decay=\[5e-5\,1e-4\] ++search.hidden_dropout_prob=\[0.10\] ++search.balance_loss_lambda=\[0.005\] moe_top_k=0 ++search.moe_top_k=\[0\] moe_top_k_policy=auto ++search.moe_top_k_policy=\[auto\] moe_top_k_ratio=0.5 ++search.moe_top_k_ratio=\[0.5\] fmoe_v2_parallel_stage_gate_top_k=0 ++search.fmoe_v2_parallel_stage_gate_top_k=\[0\] fmoe_v2_parallel_stage_gate_temperature=1.0 ++search.fmoe_v2_parallel_stage_gate_temperature=\[1.0\] fmoe_v2_stage_merge_aux_enable=false ++search.fmoe_v2_stage_merge_aux_enable=\[false\] fmoe_v2_stage_merge_aux_lambda_scale=1.0 ++search.fmoe_v2_stage_merge_aux_lambda_scale=\[1.0\] fmoe_schedule_enable=false ++search.fmoe_schedule_enable=\[false\] alpha_warmup_until=0 ++search.alpha_warmup_until=\[0\] alpha_warmup_start=0.0 ++search.alpha_warmup_start=\[0.0\] alpha_warmup_end=1.0 ++search.alpha_warmup_end=\[1.0\] temperature_warmup_until=0 ++search.temperature_warmup_until=\[0\] mid_router_temperature_start=1.3 ++search.mid_router_temperature_start=\[1.3\] micro_router_temperature_start=1.3 ++search.micro_router_temperature_start=\[1.3\] moe_top_k_start=0 ++search.moe_top_k_start=\[0\] moe_top_k_warmup_until=0 ++search.moe_top_k_warmup_until=\[0\] router_design=flat_legacy ++search.router_design=\[flat_legacy\] router_impl=learned router_use_hidden=true router_use_feature=true router_group_bias_scale=0.5 ++search.router_group_bias_scale=\[0.5\] router_clone_residual_scale=0.5 ++search.router_clone_residual_scale=\[0.5\] router_distill_enable=false ++search.router_distill_enable=\[false\] router_distill_mode=none ++search.router_distill_mode=\[none\] router_distill_lambda_group=0.0 ++search.router_distill_lambda_group=\[0.0\] router_distill_lambda_clone=0.0 ++search.router_distill_lambda_clone=\[0.0\] router_distill_temperature=1.5 ++search.router_distill_temperature=\[1.5\] router_distill_until=0.2 ++search.router_distill_until=\[0.2\] moe_top_k=0 ++search.moe_top_k=\[0\] ++router_impl_by_stage=\{\} ++search.router_impl_by_stage=\[\{\}\]"
20260310_091531_63418d44,2026-03-10T09:15:31.984504+00:00,2026-03-10T11:41:59.628174+00:00,8787.644,146.461,fmoe_v3,hparam,P2ROUTER_C05_GCOMBO,movielens1m,FeaturedMoE_v3_serial,success,no,0.095300,"hparam/P2ROUTER_C05_GCOMBO ; --max-evals=10, --tune-epochs=40, --tune-patience=5, dataset=movielens1m, fmoe_v2_layout_id=7, fmoe_stage_execution_mode=serial",/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v3/movielens1m_FeaturedMoE_v3_p2router_c05_gcombo_20260310_091535_034779_pid628897.json,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v3/hparam/P2ROUTER/ML1/FMoEv3/20260310_091531_937_hparam_P2ROUTER_C05_GCOMBO.log,"python3 hyperopt_tune.py --config-name config --max-evals 10 --tune-epochs 40 --tune-patience 5 --seed 2415 --run-group fmoe_v3 --run-axis hparam --run-phase P2ROUTER_C05_GCOMBO model=featured_moe_v3_tune dataset=movielens1m eval_mode=session feature_mode=full_v2 gpu_id=4 log_wandb=false enable_tf32=true fmoe_debug_logging=false train_batch_size=3072 eval_batch_size=6144 MAX_ITEM_LIST_LENGTH=10 ++search.MAX_ITEM_LIST_LENGTH=\[10\] embedding_size=128 ++search.embedding_size=\[128\] num_heads=8 ++search.num_heads=\[8\] d_feat_emb=16 ++search.d_feat_emb=\[16\] d_expert_hidden=512 ++search.d_expert_hidden=\[512\] d_router_hidden=64 ++search.d_router_hidden=\[64\] expert_scale=3 ++search.expert_scale=\[3\] fmoe_v2_layout_id=7 ++search.fmoe_v2_layout_id=\[7\] fmoe_stage_execution_mode=serial ++search.fmoe_stage_execution_mode=\[serial\] learning_rate=0.001 +weight_decay=0.0 hidden_dropout_prob=0.1 balance_loss_lambda=0.01 ++search.learning_rate=\[6e-4\,0.0010\,0.0015\,0.0025\,0.0040\,0.0060\] ++search.weight_decay=\[0\,1e-6\,1e-4\] ++search.hidden_dropout_prob=\[0.10\] ++search.balance_loss_lambda=\[0.005\] moe_top_k=0 ++search.moe_top_k=\[0\] moe_top_k_policy=auto ++search.moe_top_k_policy=\[auto\] moe_top_k_ratio=0.5 ++search.moe_top_k_ratio=\[0.5\] fmoe_v2_parallel_stage_gate_top_k=0 ++search.fmoe_v2_parallel_stage_gate_top_k=\[0\] fmoe_v2_parallel_stage_gate_temperature=1.0 ++search.fmoe_v2_parallel_stage_gate_temperature=\[1.0\] fmoe_v2_stage_merge_aux_enable=false ++search.fmoe_v2_stage_merge_aux_enable=\[false\] fmoe_v2_stage_merge_aux_lambda_scale=1.0 ++search.fmoe_v2_stage_merge_aux_lambda_scale=\[1.0\] fmoe_schedule_enable=false ++search.fmoe_schedule_enable=\[false\] alpha_warmup_until=0 ++search.alpha_warmup_until=\[0\] alpha_warmup_start=0.0 ++search.alpha_warmup_start=\[0.0\] alpha_warmup_end=1.0 ++search.alpha_warmup_end=\[1.0\] temperature_warmup_until=0 ++search.temperature_warmup_until=\[0\] mid_router_temperature_start=1.3 ++search.mid_router_temperature_start=\[1.3\] micro_router_temperature_start=1.3 ++search.micro_router_temperature_start=\[1.3\] moe_top_k_start=0 ++search.moe_top_k_start=\[0\] moe_top_k_warmup_until=0 ++search.moe_top_k_warmup_until=\[0\] router_design=flat_group_clone_combo ++search.router_design=\[flat_group_clone_combo\] router_use_hidden=true router_use_feature=true router_impl=learned router_group_bias_scale=0.5 ++search.router_group_bias_scale=\[0.5\] router_clone_residual_scale=0.5 ++search.router_clone_residual_scale=\[0.5\] router_distill_enable=false ++search.router_distill_enable=\[false\] router_distill_mode=none ++search.router_distill_mode=\[none\] ++router_impl_by_stage=\{\} ++search.router_impl_by_stage=\[\{\}\] moe_top_k=0 ++search.moe_top_k=\[0\]"
20260310_093607_896c517e,2026-03-10T09:36:07.511120+00:00,2026-03-10T11:18:06.279537+00:00,6118.768,101.979,fmoe_v3,hparam,P2ESLR_S3,movielens1m,FeaturedMoE_v3_serial,success,no,0.096900,"hparam/P2ESLR_S3 ; --max-evals=8, --tune-epochs=40, --tune-patience=5, dataset=movielens1m, fmoe_v2_layout_id=7, fmoe_stage_execution_mode=serial",/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_v3/movielens1m_FeaturedMoE_v3_p2eslr_s3_20260310_093610_784853_pid638153.json,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v3/hparam/P2ESLR/ML1/FMoEv3/20260310_093607_463_hparam_P2ESLR_S3.log,"python3 hyperopt_tune.py --config-name config --max-evals 8 --tune-epochs 40 --tune-patience 5 --seed 2601 --run-group fmoe_v3 --run-axis hparam --run-phase P2ESLR_S3 model=featured_moe_v3_tune dataset=movielens1m eval_mode=session feature_mode=full_v2 gpu_id=1 log_wandb=false enable_tf32=true fmoe_debug_logging=false train_batch_size=3072 eval_batch_size=6144 MAX_ITEM_LIST_LENGTH=10 ++search.MAX_ITEM_LIST_LENGTH=\[10\] embedding_size=128 ++search.embedding_size=\[128\] num_heads=8 ++search.num_heads=\[8\] d_feat_emb=16 ++search.d_feat_emb=\[16\] d_expert_hidden=512 ++search.d_expert_hidden=\[512\] d_router_hidden=64 ++search.d_router_hidden=\[64\] expert_scale=3 ++search.expert_scale=\[3\] fmoe_v2_layout_id=7 ++search.fmoe_v2_layout_id=\[7\] fmoe_stage_execution_mode=serial ++search.fmoe_stage_execution_mode=\[serial\] learning_rate=0.001 +weight_decay=0.0 hidden_dropout_prob=0.1 balance_loss_lambda=0.01 ++search.learning_rate=\[0.0028\,0.0032\,0.0036\,0.0040\,0.0048\] ++search.weight_decay=\[7.057864066167489e-05\] ++search.hidden_dropout_prob=\[0.10\] ++search.balance_loss_lambda=\[0.005\] moe_top_k=0 ++search.moe_top_k=\[0\] moe_top_k_policy=auto ++search.moe_top_k_policy=\[auto\] moe_top_k_ratio=0.5 ++search.moe_top_k_ratio=\[0.5\] fmoe_v2_parallel_stage_gate_top_k=0 ++search.fmoe_v2_parallel_stage_gate_top_k=\[0\] fmoe_v2_parallel_stage_gate_temperature=1.0 ++search.fmoe_v2_parallel_stage_gate_temperature=\[1.0\] fmoe_v2_stage_merge_aux_enable=false ++search.fmoe_v2_stage_merge_aux_enable=\[false\] fmoe_v2_stage_merge_aux_lambda_scale=1.0 ++search.fmoe_v2_stage_merge_aux_lambda_scale=\[1.0\] fmoe_schedule_enable=false ++search.fmoe_schedule_enable=\[false\] alpha_warmup_until=0 ++search.alpha_warmup_until=\[0\] alpha_warmup_start=0.0 ++search.alpha_warmup_start=\[0.0\] alpha_warmup_end=1.0 ++search.alpha_warmup_end=\[1.0\] temperature_warmup_until=0 ++search.temperature_warmup_until=\[0\] mid_router_temperature_start=1.3 ++search.mid_router_temperature_start=\[1.3\] micro_router_temperature_start=1.3 ++search.micro_router_temperature_start=\[1.3\] moe_top_k_start=0 ++search.moe_top_k_start=\[0\] moe_top_k_warmup_until=0 ++search.moe_top_k_warmup_until=\[0\] learning_rate=0.003457647151765668 weight_decay=7.057864066167489e-05 hidden_dropout_prob=0.10 balance_loss_lambda=0.005 router_design=flat_legacy ++search.router_design=\[flat_legacy\] router_use_hidden=true router_use_feature=true router_impl=learned router_group_bias_scale=0.5 ++search.router_group_bias_scale=\[0.5\] router_clone_residual_scale=0.5 ++search.router_clone_residual_scale=\[0.5\] router_distill_enable=false ++search.router_distill_enable=\[false\] router_distill_mode=none ++search.router_distill_mode=\[none\] ++router_impl_by_stage=\{\} ++search.router_impl_by_stage=\[\{\}\] moe_top_k=0 ++search.moe_top_k=\[0\]"
