global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,axis_id,axis_desc,pair_id,phase_kind,architecture_id,architecture_key,architecture_name,setting_id,setting_key,setting_desc,setting_group,setting_detail,hparam_id,source_hparam_id,target_hparam_id,transfer_mode,source_dataset,target_dataset,source_checkpoint,source_run_phase,run_id
0.294900,0.292500,P15A_TGT_amazon_to_retail_A12_encoder_all_init_H2_H2_S1,A12 encoder_all_init H2,transfer_stageA,run_complete,retail_rocket,1,3,run_complete_no_result,0.293500,,,False,False,,2026-04-13T16:59:09.603295Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_encoder_all_init_H2_H2_S1,encoder_all_init_amazon_to_retail_A12_H2_H2,amazon_to_retail A12 encoder_all_init H2->H2,target_encoder_all_init,source=amazon_beauty target=retail_rocket mode=macro_encoder_all,H2,H2,H2,macro_encoder_all,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H2_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H2_S1,amazon_to_retail_A12_encoder_all_init_H2_H2_S1
0.294900,0.285400,P15A_TGT_amazon_to_retail_A12_feature_init_H2_H3_S1,A12 feature_init H3,transfer_stageA,run_complete,retail_rocket,1,2,run_complete_no_result,0.286600,,,False,False,,2026-04-13T17:18:07.142700Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_feature_init_H2_H3_S1,feature_init_amazon_to_retail_A12_H2_H3,amazon_to_retail A12 feature_init H2->H3,target_feature_init,source=amazon_beauty target=retail_rocket mode=macro_feature_encoder,H3,H2,H3,macro_feature_encoder,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H2_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H2_S1,amazon_to_retail_A12_feature_init_H2_H3_S1
0.294900,0.290500,P15A_TGT_amazon_to_retail_A12_group_init_H2_H3_S1,A12 group_init H3,transfer_stageA,run_complete,retail_rocket,1,3,run_complete_no_result,0.291900,,,False,False,,2026-04-13T17:41:26.110326Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_group_init_H2_H3_S1,group_init_amazon_to_retail_A12_H2_H3,amazon_to_retail A12 group_init H2->H3,target_group_init,source=amazon_beauty target=retail_rocket mode=macro_group_router,H3,H2,H3,macro_group_router,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H2_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H2_S1,amazon_to_retail_A12_group_init_H2_H3_S1
0.294900,0.286900,P15A_TGT_amazon_to_retail_A12_encoder_all_init_H2_H3_S1,A12 encoder_all_init H3,transfer_stageA,run_complete,retail_rocket,1,2,run_complete_no_result,0.286400,,,False,False,,2026-04-13T18:02:54.034373Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_encoder_all_init_H2_H3_S1,encoder_all_init_amazon_to_retail_A12_H2_H3,amazon_to_retail A12 encoder_all_init H2->H3,target_encoder_all_init,source=amazon_beauty target=retail_rocket mode=macro_encoder_all,H3,H2,H3,macro_encoder_all,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H2_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H2_S1,amazon_to_retail_A12_encoder_all_init_H2_H3_S1
0.294900,0.285400,P15A_TGT_amazon_to_retail_A12_feature_init_H3_H3_S1,A12 feature_init H3,transfer_stageA,run_complete,retail_rocket,1,3,run_complete_no_result,0.286600,,,False,False,,2026-04-13T18:25:34.038830Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_feature_init_H3_H3_S1,feature_init_amazon_to_retail_A12_H3_H3,amazon_to_retail A12 feature_init H3->H3,target_feature_init,source=amazon_beauty target=retail_rocket mode=macro_feature_encoder,H3,H3,H3,macro_feature_encoder,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H3_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H3_S1,amazon_to_retail_A12_feature_init_H3_H3_S1
0.294900,0.290500,P15A_TGT_amazon_to_retail_A12_group_init_H3_H3_S1,A12 group_init H3,transfer_stageA,run_complete,retail_rocket,1,2,run_complete_no_result,0.291900,,,False,False,,2026-04-13T19:58:43.000061Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_group_init_H3_H3_S1,group_init_amazon_to_retail_A12_H3_H3,amazon_to_retail A12 group_init H3->H3,target_group_init,source=amazon_beauty target=retail_rocket mode=macro_group_router,H3,H3,H3,macro_group_router,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H3_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H3_S1,amazon_to_retail_A12_group_init_H3_H3_S1
0.294900,0.000000,P15A_TGT_amazon_to_retail_A12_full_arch_init_H3_H3_S1,A12 full_arch_init H3,transfer_stageA,run_complete,retail_rocket,1,2,run_complete_no_result,0.000000,,,False,False,,2026-04-13T19:59:57.610693Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_full_arch_init_H3_H3_S1,full_arch_init_amazon_to_retail_A12_H3_H3,amazon_to_retail A12 full_arch_init H3->H3,target_full_arch_init,source=amazon_beauty target=retail_rocket mode=full_model,H3,H3,H3,full_model,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H3_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H3_S1,amazon_to_retail_A12_full_arch_init_H3_H3_S1
0.294900,0.286800,P15A_TGT_amazon_to_retail_A12_encoder_all_init_H3_H3_S1,A12 encoder_all_init H3,transfer_stageA,run_complete,retail_rocket,1,3,run_complete_no_result,0.286000,,,False,False,,2026-04-13T20:28:14.310659Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_encoder_all_init_H3_H3_S1,encoder_all_init_amazon_to_retail_A12_H3_H3,amazon_to_retail A12 encoder_all_init H3->H3,target_encoder_all_init,source=amazon_beauty target=retail_rocket mode=macro_encoder_all,H3,H3,H3,macro_encoder_all,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H3_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H3_S1,amazon_to_retail_A12_encoder_all_init_H3_H3_S1
0.294900,0.294900,P15A_TGT_amazon_to_retail_A12_feature_init_H3_H2_S1,A12 feature_init H2,transfer_stageA,run_complete,retail_rocket,1,2,run_complete_no_result,0.295500,,,False,False,,2026-04-13T20:36:29.265041Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_feature_init_H3_H2_S1,feature_init_amazon_to_retail_A12_H3_H2,amazon_to_retail A12 feature_init H3->H2,target_feature_init,source=amazon_beauty target=retail_rocket mode=macro_feature_encoder,H2,H3,H2,macro_feature_encoder,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H3_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H3_S1,amazon_to_retail_A12_feature_init_H3_H2_S1
0.297500,0.297500,P15A_TGT_amazon_to_retail_A12_group_init_H3_H2_S1,A12 group_init H2,transfer_stageA,trial_new_best,retail_rocket,1,3,running,0.298400,,,,,,2026-04-13T21:34:42.236519Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_group_init_H3_H2_S1,group_init_amazon_to_retail_A12_H3_H2,amazon_to_retail A12 group_init H3->H2,target_group_init,source=amazon_beauty target=retail_rocket mode=macro_group_router,H2,H3,H2,macro_group_router,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H3_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H3_S1,amazon_to_retail_A12_group_init_H3_H2_S1
0.297500,0.297500,P15A_TGT_amazon_to_retail_A12_group_init_H3_H2_S1,A12 group_init H2,transfer_stageA,run_complete,retail_rocket,1,3,run_complete_no_result,0.298400,,,False,False,,2026-04-13T22:08:20.236378Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_group_init_H3_H2_S1,group_init_amazon_to_retail_A12_H3_H2,amazon_to_retail A12 group_init H3->H2,target_group_init,source=amazon_beauty target=retail_rocket mode=macro_group_router,H2,H3,H2,macro_group_router,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H3_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H3_S1,amazon_to_retail_A12_group_init_H3_H2_S1
0.297500,0.292600,P15A_TGT_amazon_to_retail_A12_encoder_all_init_H3_H2_S1,A12 encoder_all_init H2,transfer_stageA,run_complete,retail_rocket,1,2,run_complete_no_result,0.293500,,,False,False,,2026-04-13T22:14:26.187032Z,P15A,TLA,transfer_learning_stageA_v1,amazon_to_retail,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_amazon_to_retail_A12_encoder_all_init_H3_H2_S1,encoder_all_init_amazon_to_retail_A12_H3_H2,amazon_to_retail A12 encoder_all_init H3->H2,target_encoder_all_init,source=amazon_beauty target=retail_rocket mode=macro_encoder_all,H2,H3,H2,macro_encoder_all,amazon_beauty,retail_rocket,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/amazon_to_retail/amazon_beauty_H3_s1_best.pth,P15A_SRC_amazon_to_retail_A12_H3_S1,amazon_to_retail_A12_encoder_all_init_H3_H2_S1
