early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,0.2786,ok,0.4229,0.2779,1
True,14,0.2832,ok,0.4339,0.2839,2
True,86,0.2805,ok,0.4343,0.2842,3
True,68,0.2803,ok,0.4327,0.2832,4
True,13,0.28,ok,0.4261,0.2797,5
True,13,0.2807,ok,0.4255,0.2794,6
True,18,0.283,ok,0.4346,0.2842,7
True,13,0.2816,ok,0.4315,0.2816,8
True,70,0.2803,ok,0.4332,0.2835,9
True,23,0.2801,ok,0.4309,0.2825,10
True,25,0.2796,ok,0.4316,0.2814,11
True,13,0.2796,ok,0.4248,0.278,12
False,100,0.2805,ok,0.4353,0.2837,13
True,28,0.2804,ok,0.4316,0.2814,14
True,14,0.2831,ok,0.4334,0.2843,15
True,14,0.2789,ok,0.4225,0.2784,16
True,18,0.2803,ok,0.4329,0.2818,17
True,17,0.2825,ok,0.4359,0.2847,18
True,35,0.2814,ok,0.4325,0.2831,19
True,26,0.2807,ok,0.4324,0.2822,20
