model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
FEARec,0.115600,0.089900,0.115600,0.089900,0.114900,0.087700,P22_SG_D02_M07_C02_FEAREC_FAD_H1_R1_S3,SG_AMAZON_BEAUTY_FEAREC_FAD_H1_R1_S3,amazon_beauty,FAD_H1_R1,3,7,run_complete,6,False,True,FAD_H1_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/FEARec/amazon_beauty_FEARec_p22_sg_d02_m07_c02_fearec_fad_h1_r1_s3_20260407_125226_882948_pid334439.json,2026-04-07T12:54:53.208621Z
FEARec,0.115600,0.089900,0.115600,0.089900,0.114500,0.061700,P22_SG_D02_M07_C02_FEAREC_FAD_H1_R1_S1,SG_AMAZON_BEAUTY_FEAREC_FAD_H1_R1_S1,amazon_beauty,FAD_H1_R1,1,6,run_complete,6,False,True,FAD_H1_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/FEARec/amazon_beauty_FEARec_p22_sg_d02_m07_c02_fearec_fad_h1_r1_s1_20260407_125148_665623_pid334393.json,2026-04-07T12:55:10.300941Z
FEARec,0.115600,0.089900,0.115600,0.089900,0.115300,0.080200,P22_SG_D02_M07_C02_FEAREC_FAD_H1_R1_S2,SG_AMAZON_BEAUTY_FEAREC_FAD_H1_R1_S2,amazon_beauty,FAD_H1_R1,2,4,run_complete,6,False,True,FAD_H1_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/FEARec/amazon_beauty_FEARec_p22_sg_d02_m07_c02_fearec_fad_h1_r1_s2_20260407_125216_858743_pid334417.json,2026-04-07T12:55:31.387467Z
DuoRec,0.115600,0.089900,0.114500,0.088900,0.114500,0.088900,P22_SG_D02_M04_C01_DUOREC_OLD_MANUAL_AB_DUO_ALT_F1_S1,SG_AMAZON_BEAUTY_DUOREC_OLD_MANUAL_AB_DUO_ALT_F1_S1,amazon_beauty,OLD_MANUAL_AB_DUO_ALT_F1,1,7,run_complete,6,False,True,OLD_MANUAL_AB_DUO_ALT_F1,stage_summary,StageF_TailBoost_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p22_sg_d02_m04_c01_duorec_old_manual_ab_duo_alt_f1_s1_20260407_125458_106956_pid334479.json,2026-04-07T12:56:48.544713Z
FEARec,0.115600,0.089900,0.115600,0.089900,0.113100,0.087000,P22_SG_D02_M07_C01_FEAREC_FAD_H2_R2_S3,SG_AMAZON_BEAUTY_FEAREC_FAD_H2_R2_S3,amazon_beauty,FAD_H2_R2,3,5,run_complete,6,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/FEARec/amazon_beauty_FEARec_p22_sg_d02_m07_c01_fearec_fad_h2_r2_s3_20260407_125122_592820_pid334370.json,2026-04-07T12:56:59.628351Z
DuoRec,0.120100,0.089900,0.120100,0.088900,0.120100,0.084600,P22_SG_D02_M04_C01_DUOREC_OLD_MANUAL_AB_DUO_ALT_F1_S2,SG_AMAZON_BEAUTY_DUOREC_OLD_MANUAL_AB_DUO_ALT_F1_S2,amazon_beauty,OLD_MANUAL_AB_DUO_ALT_F1,2,6,run_complete,6,False,True,OLD_MANUAL_AB_DUO_ALT_F1,stage_summary,StageF_TailBoost_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p22_sg_d02_m04_c01_duorec_old_manual_ab_duo_alt_f1_s2_20260407_125515_298387_pid334500.json,2026-04-07T12:57:03.707146Z
DuoRec,0.120100,0.089900,0.120100,0.088900,0.117200,0.077800,P22_SG_D02_M04_C01_DUOREC_OLD_MANUAL_AB_DUO_ALT_F1_S3,SG_AMAZON_BEAUTY_DUOREC_OLD_MANUAL_AB_DUO_ALT_F1_S3,amazon_beauty,OLD_MANUAL_AB_DUO_ALT_F1,3,4,run_complete,6,False,True,OLD_MANUAL_AB_DUO_ALT_F1,stage_summary,StageF_TailBoost_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/DuoRec/amazon_beauty_DuoRec_p22_sg_d02_m04_c01_duorec_old_manual_ab_duo_alt_f1_s3_20260407_125536_359173_pid334523.json,2026-04-07T12:57:35.812624Z
SIGMA,0.120100,0.089900,0.097300,0.079500,0.097300,0.079500,P22_SG_D02_M05_C01_SIGMA_FAD_H2_R1_S1,SG_AMAZON_BEAUTY_SIGMA_FAD_H2_R1_S1,amazon_beauty,FAD_H2_R1,1,7,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/SIGMA/amazon_beauty_SIGMA_p22_sg_d02_m05_c01_sigma_fad_h2_r1_s1_20260407_125653_527053_pid334557.json,2026-04-07T12:57:59.908800Z
SIGMA,0.120100,0.089900,0.097300,0.079500,0.097300,0.078900,P22_SG_D02_M05_C01_SIGMA_FAD_H2_R1_S2,SG_AMAZON_BEAUTY_SIGMA_FAD_H2_R1_S2,amazon_beauty,FAD_H2_R1,2,5,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/SIGMA/amazon_beauty_SIGMA_p22_sg_d02_m05_c01_sigma_fad_h2_r1_s2_20260407_125704_488913_pid334578.json,2026-04-07T12:58:07.994945Z
SIGMA,0.120100,0.089900,0.097300,0.079600,0.097300,0.079600,P22_SG_D02_M05_C01_SIGMA_FAD_H2_R1_S3,SG_AMAZON_BEAUTY_SIGMA_FAD_H2_R1_S3,amazon_beauty,FAD_H2_R1,3,6,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/SIGMA/amazon_beauty_SIGMA_p22_sg_d02_m05_c01_sigma_fad_h2_r1_s3_20260407_125708_469016_pid334592.json,2026-04-07T12:58:13.080662Z
SIGMA,0.120100,0.089900,0.097300,0.079600,0.097300,0.078900,P22_SG_D02_M05_C02_SIGMA_FAD_H4_R2_S1,SG_AMAZON_BEAUTY_SIGMA_FAD_H4_R2_S1,amazon_beauty,FAD_H4_R2,1,4,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/SIGMA/amazon_beauty_SIGMA_p22_sg_d02_m05_c02_sigma_fad_h4_r2_s1_20260407_125740_726353_pid334631.json,2026-04-07T12:58:19.160625Z
SIGMA,0.120100,0.089900,0.097300,0.079600,0.097300,0.078900,P22_SG_D02_M05_C02_SIGMA_FAD_H4_R2_S3,SG_AMAZON_BEAUTY_SIGMA_FAD_H4_R2_S3,amazon_beauty,FAD_H4_R2,3,5,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/SIGMA/amazon_beauty_SIGMA_p22_sg_d02_m05_c02_sigma_fad_h4_r2_s3_20260407_125812_943305_pid334685.json,2026-04-07T12:58:52.267936Z
SIGMA,0.120100,0.089900,0.098000,0.079600,0.098000,0.067300,P22_SG_D02_M05_C02_SIGMA_FAD_H4_R2_S2,SG_AMAZON_BEAUTY_SIGMA_FAD_H4_R2_S2,amazon_beauty,FAD_H4_R2,2,7,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/SIGMA/amazon_beauty_SIGMA_p22_sg_d02_m05_c02_sigma_fad_h4_r2_s2_20260407_125804_792304_pid334662.json,2026-04-07T12:58:59.354440Z
TiSASRec,0.120100,0.089900,0.047000,0.013500,0.047000,0.013500,P22_SG_D02_M03_C01_TISASREC_FAD_H2_R1_S1,SG_AMAZON_BEAUTY_TISASREC_FAD_H2_R1_S1,amazon_beauty,FAD_H2_R1,1,6,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/TiSASRec/amazon_beauty_TiSASRec_p22_sg_d02_m03_c01_tisasrec_fad_h2_r1_s1_20260407_125817_911151_pid334706.json,2026-04-07T12:59:19.451327Z
TiSASRec,0.120100,0.089900,0.047000,0.031400,0.039800,0.031400,P22_SG_D02_M03_C01_TISASREC_FAD_H2_R1_S2,SG_AMAZON_BEAUTY_TISASREC_FAD_H2_R1_S2,amazon_beauty,FAD_H2_R1,2,4,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/TiSASRec/amazon_beauty_TiSASRec_p22_sg_d02_m03_c01_tisasrec_fad_h2_r1_s2_20260407_125824_103807_pid334728.json,2026-04-07T12:59:21.528472Z
TiSASRec,0.120100,0.089900,0.047000,0.031400,0.032200,0.013800,P22_SG_D02_M03_C01_TISASREC_FAD_H2_R1_S3,SG_AMAZON_BEAUTY_TISASREC_FAD_H2_R1_S3,amazon_beauty,FAD_H2_R1,3,5,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/TiSASRec/amazon_beauty_TiSASRec_p22_sg_d02_m03_c01_tisasrec_fad_h2_r1_s3_20260407_125857_240884_pid334765.json,2026-04-07T13:00:26.672185Z
DIFSR,0.120100,0.089900,0.097300,0.078900,0.097300,0.078900,P22_SG_D02_M08_C01_DIFSR_OLD_C8_D1_S1,SG_AMAZON_BEAUTY_DIFSR_OLD_C8_D1_S1,amazon_beauty,OLD_C8_D1,1,5,run_complete,6,False,True,OLD_C8_D1,stage_summary,StageD_MicroWide_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p22_sg_d02_m08_c01_difsr_old_c8_d1_s1_20260407_130031_745570_pid334865.json,2026-04-07T13:00:47.774798Z
DIFSR,0.120100,0.089900,0.101800,0.078900,0.101800,0.078900,P22_SG_D02_M08_C01_DIFSR_OLD_C8_D1_S2,SG_AMAZON_BEAUTY_DIFSR_OLD_C8_D1_S2,amazon_beauty,OLD_C8_D1,2,5,run_complete,6,False,True,OLD_C8_D1,stage_summary,StageD_MicroWide_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p22_sg_d02_m08_c01_difsr_old_c8_d1_s2_20260407_130052_768425_pid334896.json,2026-04-07T13:01:09.870991Z
TiSASRec,0.120100,0.089900,0.047000,0.031400,0.039000,0.005900,P22_SG_D02_M03_C02_TISASREC_FAD_H3_R2_S2,SG_AMAZON_BEAUTY_TISASREC_FAD_H3_R2_S2,amazon_beauty,FAD_H3_R2,2,6,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/TiSASRec/amazon_beauty_TiSASRec_p22_sg_d02_m03_c02_tisasrec_fad_h3_r2_s2_20260407_125924_353230_pid334812.json,2026-04-07T13:01:26.959364Z
DIFSR,0.120100,0.089900,0.101800,0.081200,0.098800,0.081200,P22_SG_D02_M08_C01_DIFSR_OLD_C8_D1_S3,SG_AMAZON_BEAUTY_DIFSR_OLD_C8_D1_S3,amazon_beauty,OLD_C8_D1,3,5,run_complete,6,False,True,OLD_C8_D1,stage_summary,StageD_MicroWide_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/DIFSR/amazon_beauty_DIFSR_p22_sg_d02_m08_c01_difsr_old_c8_d1_s3_20260407_130114_952120_pid334924.json,2026-04-07T13:01:30.032734Z
TiSASRec,0.120100,0.089900,0.047000,0.031400,0.025600,0.003400,P22_SG_D02_M03_C02_TISASREC_FAD_H3_R2_S1,SG_AMAZON_BEAUTY_TISASREC_FAD_H3_R2_S1,amazon_beauty,FAD_H3_R2,1,7,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/TiSASRec/amazon_beauty_TiSASRec_p22_sg_d02_m03_c02_tisasrec_fad_h3_r2_s1_20260407_125904_276920_pid334787.json,2026-04-07T13:01:51.128069Z
BSARec,0.120100,0.089900,0.002900,0.000000,0.002900,0.000000,P22_SG_D02_M06_C01_BSAREC_FAD_H3_R1_S2,SG_AMAZON_BEAUTY_BSAREC_FAD_H3_R1_S2,amazon_beauty,FAD_H3_R1,2,5,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/BSARec/amazon_beauty_BSARec_p22_sg_d02_m06_c01_bsarec_fad_h3_r1_s2_20260407_130134_912453_pid334964.json,2026-04-07T13:02:01.213966Z
TiSASRec,0.120100,0.089900,0.047000,0.031400,0.036000,0.008000,P22_SG_D02_M03_C02_TISASREC_FAD_H3_R2_S3,SG_AMAZON_BEAUTY_TISASREC_FAD_H3_R2_S3,amazon_beauty,FAD_H3_R2,3,4,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/TiSASRec/amazon_beauty_TiSASRec_p22_sg_d02_m03_c02_tisasrec_fad_h3_r2_s3_20260407_125926_485095_pid334824.json,2026-04-07T13:02:05.287096Z
BSARec,0.120100,0.089900,0.009700,0.000500,0.009700,0.000500,P22_SG_D02_M06_C01_BSAREC_FAD_H3_R1_S3,SG_AMAZON_BEAUTY_BSAREC_FAD_H3_R1_S3,amazon_beauty,FAD_H3_R1,3,7,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/BSARec/amazon_beauty_BSARec_p22_sg_d02_m06_c01_bsarec_fad_h3_r1_s3_20260407_130155_864174_pid334999.json,2026-04-07T13:02:23.378991Z
BSARec,0.120100,0.089900,0.009700,0.000500,0.000000,0.000000,P22_SG_D02_M06_C02_BSAREC_FAD_H4_R2_S2,SG_AMAZON_BEAUTY_BSAREC_FAD_H4_R2_S2,amazon_beauty,FAD_H4_R2,2,4,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/BSARec/amazon_beauty_BSARec_p22_sg_d02_m06_c02_bsarec_fad_h4_r2_s2_20260407_130210_226979_pid335038.json,2026-04-07T13:02:25.462090Z
BSARec,0.120100,0.089900,0.016200,0.002900,0.016200,0.002900,P22_SG_D02_M06_C01_BSAREC_FAD_H3_R1_S1,SG_AMAZON_BEAUTY_BSAREC_FAD_H3_R1_S1,amazon_beauty,FAD_H3_R1,1,6,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/BSARec/amazon_beauty_BSARec_p22_sg_d02_m06_c01_bsarec_fad_h3_r1_s1_20260407_130131_879267_pid334952.json,2026-04-07T13:02:27.539185Z
BSARec,0.120100,0.089900,0.016200,0.002900,0.001300,0.000000,P22_SG_D02_M06_C02_BSAREC_FAD_H4_R2_S1,SG_AMAZON_BEAUTY_BSAREC_FAD_H4_R2_S1,amazon_beauty,FAD_H4_R2,1,5,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/BSARec/amazon_beauty_BSARec_p22_sg_d02_m06_c02_bsarec_fad_h4_r2_s1_20260407_130206_081793_pid335023.json,2026-04-07T13:02:30.619347Z
BSARec,0.120100,0.089900,0.016200,0.002900,0.001800,0.000000,P22_SG_D02_M06_C02_BSAREC_FAD_H4_R2_S3,SG_AMAZON_BEAUTY_BSAREC_FAD_H4_R2_S3,amazon_beauty,FAD_H4_R2,3,7,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/BSARec/amazon_beauty_BSARec_p22_sg_d02_m06_c02_bsarec_fad_h4_r2_s3_20260407_130228_266518_pid335082.json,2026-04-07T13:02:42.705339Z
GRU4Rec,0.120100,0.089900,0.005300,0.000000,0.005300,0.000000,P22_SG_D02_M02_C01_GRU4REC_MANUAL_AB_GRU_RECOVER_G_S1,SG_AMAZON_BEAUTY_GRU4REC_MANUAL_AB_GRU_RECOVER_G_S1,amazon_beauty,MANUAL_AB_GRU_RECOVER_G,1,4,run_complete,7,False,True,MANUAL_AB_GRU_RECOVER_G,manual,manual_bank,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p22_sg_d02_m02_c01_gru4rec_manual_ab_gru_recover_g_s1_20260407_130230_368745_pid335095.json,2026-04-07T13:02:49.786977Z
GRU4Rec,0.120100,0.089900,0.008800,0.000000,0.008800,0.000000,P22_SG_D02_M02_C01_GRU4REC_MANUAL_AB_GRU_RECOVER_G_S3,SG_AMAZON_BEAUTY_GRU4REC_MANUAL_AB_GRU_RECOVER_G_S3,amazon_beauty,MANUAL_AB_GRU_RECOVER_G,3,5,run_complete,7,False,True,MANUAL_AB_GRU_RECOVER_G,manual,manual_bank,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/amazon_beauty/GRU4Rec/amazon_beauty_GRU4Rec_p22_sg_d02_m02_c01_gru4rec_manual_ab_gru_recover_g_s3_20260407_130235_584687_pid335133.json,2026-04-07T13:02:50.865606Z
