early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0185,ok,0.0117,0.0111,1
True,62,0.0578,ok,0.1358,0.0524,2
True,21,0.053,ok,0.1358,0.0684,3
True,72,0.0481,ok,0.096,0.0355,4
True,32,0.072,ok,0.1358,0.0592,5
True,25,0.069,ok,0.1148,0.0534,6
True,58,0.0502,ok,0.0937,0.0366,7
True,49,0.0663,ok,0.1358,0.0736,8
True,85,0.0376,ok,0.082,0.0293,9
True,30,0.0645,ok,0.1429,0.0773,10
True,35,0.0648,ok,0.1405,0.0669,11
True,39,0.0699,ok,0.1382,0.0791,12
True,77,0.0558,ok,0.1288,0.0503,13
True,44,0.0672,ok,0.1241,0.0553,14
True,31,0.0694,ok,0.1288,0.0578,15
True,39,0.0701,ok,0.1382,0.0794,16
True,39,0.0701,ok,0.1382,0.0793,17
True,32,0.0706,ok,0.1241,0.0585,18
True,37,0.0683,ok,0.1218,0.0566,19
True,18,0.0182,ok,0.0117,0.011,20
