early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.0197,ok,0.3606,0.3386,1
True,18,0.0185,ok,0.3606,0.3364,2
True,17,0.0193,ok,0.3539,0.3392,3
