early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,30,0.1031,ok,0.1923,0.1027,1
True,10,0.1097,ok,0.2081,0.1103,2
,,0.0,fail,,,3
True,20,0.1127,ok,0.2107,0.1102,4
False,30,0.0529,ok,0.0998,0.0485,5
True,23,0.1154,ok,0.2181,0.1165,6
True,15,0.1123,ok,0.2018,0.1091,7
True,23,0.1109,ok,0.1999,0.1066,8
True,28,0.0984,ok,0.1863,0.0988,9
True,15,0.1106,ok,0.2105,0.1132,10
False,30,0.0983,ok,0.1868,0.0998,11
True,17,0.1151,ok,0.2078,0.1096,12
True,20,0.1181,ok,0.2147,0.1127,13
True,22,0.1053,ok,0.1971,0.106,14
True,5,0.009,ok,0.0231,0.0137,15
True,16,0.1128,ok,0.211,0.1123,16
,,0.0,fail,,,17
False,30,0.0527,ok,0.0977,0.0505,18
True,15,0.1145,ok,0.2162,0.1157,19
True,22,0.1161,ok,0.2084,0.1109,20
