early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,64,0.2234,ok,0.2718,0.222,1
True,56,0.2333,ok,0.2848,0.238,2
False,64,0.22,ok,0.2872,0.2201,3
True,54,0.2331,ok,0.2848,0.2371,4
False,64,0.224,ok,0.2707,0.2262,5
False,64,0.2328,ok,0.2954,0.2393,6
True,54,0.2348,ok,0.2922,0.2413,7
False,64,0.2205,ok,0.2869,0.2202,8
False,64,0.23,ok,0.2952,0.2346,9
False,64,0.2279,ok,0.2954,0.2301,10
True,48,0.2244,ok,0.2726,0.2262,11
False,64,0.2363,ok,0.2827,0.2371,12
