question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_FULL_R01_S3,,Q4_BEAUTY_FULL_R01_S3,full,Full,1,beauty_top01_rfmoe,3,860001,resume,ok,overall_seen_target,0.1848953186966748,0.15885622649510384,0.1304,0.1123,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r01_s3_20260418_180030_911400_pid681365.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_FULL_R01_S3.log,0.0,,2026-04-19T02:31:11.266192Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_CATEGORY_R01_S3,,Q4_BEAUTY_REMOVE_CATEGORY_R01_S3,remove_category,Remove Category,1,beauty_top01_rfmoe,3,860002,resume,ok,overall_seen_target,0.1829666666666667,0.15780106215021147,0.1284,0.1119,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r01_s3_20260418_180030_922308_pid681361.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_CATEGORY_R01_S3.log,0.0,,2026-04-19T02:31:11.268313Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_TIME_R01_S3,,Q4_BEAUTY_REMOVE_TIME_R01_S3,remove_time,Remove Time,1,beauty_top01_rfmoe,3,860003,resume,ok,overall_seen_target,0.18581111111111112,0.15802691764805774,0.1325,0.1153,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r01_s3_20260418_180031_023362_pid681362.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_TIME_R01_S3.log,0.0,,2026-04-19T02:31:11.270361Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_SEQUENCE_ONLY_R01_S3,,Q4_BEAUTY_SEQUENCE_ONLY_R01_S3,sequence_only,Sequence Only,1,beauty_top01_rfmoe,3,860004,resume,ok,overall_seen_target,0.18500557389233896,0.15784821537594806,0.1328,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_sequence_only_r01_s3_20260418_180030_944363_pid681359.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_SEQUENCE_ONLY_R01_S3.log,0.0,,2026-04-19T02:31:11.272403Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_FULL_R02_S3,,Q4_BEAUTY_FULL_R02_S3,full,Full,2,beauty_top02_rfmoe,3,860005,resume,ok,overall_seen_target,0.18597777777777777,0.15136666666666668,0.1353,0.1109,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r02_s3_20260418_180031_015719_pid681364.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_FULL_R02_S3.log,0.0,,2026-04-19T02:31:11.274395Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_CATEGORY_R02_S3,,Q4_BEAUTY_REMOVE_CATEGORY_R02_S3,remove_category,Remove Category,2,beauty_top02_rfmoe,3,860006,resume,ok,overall_seen_target,0.1883403463713241,0.15803333333333336,0.1351,0.1127,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r02_s3_20260418_180030_971961_pid681357.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_CATEGORY_R02_S3.log,0.0,,2026-04-19T02:31:11.276410Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_TIME_R02_S3,,Q4_BEAUTY_REMOVE_TIME_R02_S3,remove_time,Remove Time,2,beauty_top02_rfmoe,3,860007,resume,ok,overall_seen_target,0.18717777777777778,0.16081870979028523,0.1346,0.1159,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r02_s3_20260418_180030_945611_pid681360.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_TIME_R02_S3.log,0.0,,2026-04-19T02:31:11.278511Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_SEQUENCE_ONLY_R02_S3,,Q4_BEAUTY_SEQUENCE_ONLY_R02_S3,sequence_only,Sequence Only,2,beauty_top02_rfmoe,3,860008,resume,ok,overall_seen_target,0.18733608734749055,0.15397414430947134,0.1353,0.1114,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_sequence_only_r02_s3_20260418_180031_034876_pid681363.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_SEQUENCE_ONLY_R02_S3.log,0.0,,2026-04-19T02:31:11.280540Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_FULL_R03_S3,,Q4_BEAUTY_FULL_R03_S3,full,Full,3,beauty_top03_rfmoe,3,860009,resume,ok,overall_seen_target,0.18185555555555555,0.1540888888888889,0.1311,0.1116,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r03_s3_20260418_180908_861503_pid681540.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_FULL_R03_S3.log,0.0,,2026-04-19T02:31:11.282573Z
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_CATEGORY_R03_S3,,Q4_BEAUTY_REMOVE_CATEGORY_R03_S3,remove_category,Remove Category,3,beauty_top03_rfmoe,3,860010,resume,ok,overall_seen_target,0.187808334046455,0.16167891701423767,0.1326,0.1156,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r03_s3_20260418_181004_390761_pid681563.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_CATEGORY_R03_S3.log,0.0,,2026-04-19T02:31:11.284667Z
