early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,29,0.1437,ok,0.1847,0.1073,1
True,18,0.1585,ok,0.203,0.1177,2
True,15,0.1716,ok,0.2286,0.1243,3
True,18,0.1638,ok,0.2182,0.1261,4
True,18,0.1514,ok,0.2038,0.114,5
True,15,0.1634,ok,0.2138,0.1255,6
True,32,0.1537,ok,0.2014,0.112,7
True,20,0.1468,ok,0.2014,0.115,8
True,26,0.1569,ok,0.203,0.1197,9
True,27,0.1543,ok,0.2082,0.1235,10
True,29,0.1522,ok,0.189,0.1048,11
True,13,0.1531,ok,0.2094,0.1195,12
True,14,0.1614,ok,0.2178,0.1246,13
True,29,0.155,ok,0.209,0.1172,14
True,17,0.1506,ok,0.2062,0.1148,15
True,21,0.1577,ok,0.2134,0.1233,16
False,45,0.1388,ok,0.1743,0.1031,17
True,19,0.1512,ok,0.2046,0.1151,18
True,18,0.1641,ok,0.2098,0.1228,19
True,25,0.1471,ok,0.193,0.1109,20
True,18,0.1484,ok,0.1926,0.1075,21
True,18,0.1636,ok,0.2094,0.1198,22
False,45,0.1458,ok,0.1966,0.1124,23
True,18,0.1695,ok,0.2194,0.1226,24
True,19,0.1682,ok,0.227,0.1298,25
True,15,0.17,ok,0.2334,0.1376,26
True,19,0.1641,ok,0.2234,0.1324,27
True,18,0.1659,ok,0.217,0.1282,28
False,45,0.1529,ok,0.1894,0.1078,29
False,45,0.1345,ok,0.1827,0.1016,30
True,27,0.1683,ok,0.219,0.1244,31
True,11,0.1579,ok,0.2334,0.1311,32
True,35,0.1578,ok,0.2002,0.1211,33
True,15,0.1702,ok,0.223,0.1281,34
True,15,0.1565,ok,0.2046,0.1158,35
True,22,0.1554,ok,0.2066,0.1203,36
True,15,0.1661,ok,0.2102,0.1189,37
True,22,0.1563,ok,0.195,0.1166,38
True,30,0.1497,ok,0.2002,0.1135,39
True,15,0.1719,ok,0.213,0.1278,40
