stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,session,final,final.expert,expert,16,ScalarGroupConditionalProductWrapper,,,,0.6946103843726027,0.9852867231431046,0.013674263479710947,0.822668339606859,1.0,0.0,15.764587570289674,0.12220007926225662,0.07531962201222901,1.9258689180621178
macro,macro@1,best_valid,session,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.6548224667287598,0.9984897568184719,0.014884812550182222,0.0,1.0,0.0,3.9939590272738874,0.038892075419425964,0.26116360941263667,0.9077766931606969
macro,macro@1,best_valid,session,final,final.intra.Exposure,intra,4,ScalarGroupConditionalProductWrapper,,,,0.774189238040257,0.9724305547344361,0.13507504168982765,0.0,1.0,0.0,3.8897222189377443,0.16837778170373657,0.35130628126737073,1.073254175134913
macro,macro@1,best_valid,session,final,final.intra.Focus,intra,4,ScalarGroupConditionalProductWrapper,,,,0.708930745505999,0.9961108419542687,0.05033660675684019,0.0,1.0,0.0,3.9844433678170748,0.06248416751623154,0.28775245506763014,0.9827866949194866
macro,macro@1,best_valid,session,final,final.intra.Memory,intra,4,ScalarGroupConditionalProductWrapper,,,,0.7413273684920729,0.9878032567590084,0.1174109072941758,0.0,1.0,0.0,3.9512130270360335,0.11111916601657867,0.33805818047063185,1.027697950684408
macro,macro@1,best_valid,session,final,final.intra.Tempo,intra,4,ScalarGroupConditionalProductWrapper,,,,0.7433915569746591,0.9240482541182048,0.1610153789142116,0.0,1.0,0.0,3.696193016472819,0.2866955057745569,0.3707615341856587,1.0305595235381058
mid,mid@1,best_valid,session,final,final.expert,expert,16,ScalarGroupConditionalProductWrapper,,,,0.6800908264768563,0.9807643585105014,0.019405842752146258,0.7458525024397045,1.0,0.0,15.692229736168022,0.14004579186439514,0.08069297758013712,1.8856121555884635
mid,mid@1,best_valid,session,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.6285085972640783,0.9921061840942655,0.060836267061948,0.0,1.0,0.0,3.968424736377062,0.08919955044984818,0.295627200296461,0.8712979243025639
mid,mid@1,best_valid,session,final,final.intra.Exposure,intra,4,ScalarGroupConditionalProductWrapper,,,,0.7563688205999319,0.9859451876304112,0.0565128775245507,0.0,1.0,0.0,3.9437807505216447,0.11939485371112823,0.292384658143413,1.0485498309245878
mid,mid@1,best_valid,session,final,final.intra.Focus,intra,4,ScalarGroupConditionalProductWrapper,,,,0.8104018846114707,0.9914700515720895,0.08467667222531035,0.0,1.0,0.0,3.965880206288358,0.09275399148464203,0.31350750416898276,1.123455562877814
mid,mid@1,best_valid,session,final,final.intra.Memory,intra,4,ScalarGroupConditionalProductWrapper,,,,0.7345049976694386,0.9808218101749263,0.10617009449694274,0.0,1.0,0.0,3.9232872406997052,0.13983253478005736,0.32962757087270705,1.018240136483521
mid,mid@1,best_valid,session,final,final.intra.Tempo,intra,4,ScalarGroupConditionalProductWrapper,,,,0.7260606147140285,0.9865827183417579,0.09319992588475075,0.0,1.0,0.0,3.9463308733670317,0.11661785840988159,0.31989994441356306,1.0065337360092992
micro,micro@1,best_valid,token,final,final.expert,expert,16,ScalarGroupConditionalProductWrapper,,,,0.6989773438798216,0.9570994276417162,0.07514051015996541,0.6471490310888053,1.0,0.0,15.313590842267459,0.21171569596026515,0.13294422827496757,1.9379767007423105
micro,micro@1,best_valid,token,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.6382198187655979,0.968442246327621,0.15224507442406274,0.0,1.0,0.0,3.873768985310484,0.18051616847515106,0.36418380581804705,0.8847605359097068
micro,micro@1,best_valid,token,final,final.intra.Exposure,intra,4,ScalarGroupConditionalProductWrapper,,,,0.730530215455742,0.9946121963483968,0.03958989562102403,0.0,1.0,0.0,3.9784487853935873,0.0735999345779419,0.279692421715768,1.012729918313994
micro,micro@1,best_valid,token,final,final.intra.Focus,intra,4,ScalarGroupConditionalProductWrapper,,,,0.7420437850564765,0.9539174589153262,0.21425483293187572,0.0,1.0,0.0,3.815669835661305,0.2197924703359604,0.4106911246989068,1.0286911149278535
micro,micro@1,best_valid,token,final,final.intra.Memory,intra,4,ScalarGroupConditionalProductWrapper,,,,0.7495108328936698,0.9605487876584152,0.15385090482366745,0.0,1.0,0.0,3.842195150633661,0.2026611566543579,0.3653881786177506,1.039042641238767
micro,micro@1,best_valid,token,final,final.intra.Tempo,intra,4,ScalarGroupConditionalProductWrapper,,,,0.8113004481702947,0.974654204669287,0.16274473472917053,0.0,1.0,0.0,3.898616818677148,0.16126026213169098,0.3720585510468779,1.1247012364725195
