early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,28,0.0493,ok,0.0984,0.0506,1
True,28,0.0641,ok,0.1077,0.0677,2
True,32,0.0682,ok,0.1171,0.0691,3
True,20,0.0682,ok,0.1382,0.0712,4
True,38,0.0643,ok,0.1265,0.0652,5
True,56,0.0623,ok,0.1241,0.0641,6
True,27,0.0602,ok,0.1265,0.0628,7
True,53,0.0638,ok,0.1265,0.0646,8
True,25,0.0609,ok,0.1429,0.0633,9
True,21,0.0488,ok,0.1218,0.0522,10
True,32,0.0707,ok,0.1171,0.0687,11
True,38,0.065,ok,0.1007,0.0584,12
True,29,0.0649,ok,0.1475,0.0634,13
True,83,0.0567,ok,0.1218,0.064,14
True,27,0.0635,ok,0.1358,0.0624,15
True,79,0.0553,ok,0.1522,0.05,16
True,26,0.0614,ok,0.1124,0.0635,17
True,21,0.0609,ok,0.1241,0.0658,18
True,56,0.0634,ok,0.1265,0.0643,19
True,92,0.0707,ok,0.1522,0.078,20
