early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,10,0.0132,ok,0.2956,0.2808,1
True,13,0.0141,ok,0.2923,0.2773,2
True,9,0.013,ok,0.271,0.2547,3
True,9,0.0126,ok,0.2755,0.2576,4
True,6,0.0133,ok,0.2553,0.246,5
True,8,0.0135,ok,0.2441,0.2363,6
True,8,0.0139,ok,0.3135,0.304,7
True,8,0.0128,ok,0.2856,0.2781,8
True,16,0.0138,ok,0.3046,0.296,9
True,7,0.0138,ok,0.2822,0.269,10
True,16,0.0129,ok,0.3012,0.2917,11
True,7,0.0126,ok,0.271,0.2446,12
True,8,0.0133,ok,0.3001,0.2914,13
True,9,0.013,ok,0.2934,0.2839,14
True,8,0.0138,ok,0.3091,0.3045,15
True,14,0.0146,ok,0.3012,0.2926,16
True,10,0.013,ok,0.2732,0.2579,17
True,7,0.013,ok,0.2654,0.2518,18
True,9,0.0133,ok,0.2912,0.2797,19
True,15,0.0133,ok,0.2912,0.2737,20
True,20,0.0152,ok,0.3068,0.2962,21
True,17,0.0147,ok,0.2979,0.291,22
True,18,0.0138,ok,0.3091,0.2964,23
True,18,0.0137,ok,0.3035,0.2883,24
True,18,0.0137,ok,0.3001,0.2838,25
True,10,0.0145,ok,0.3024,0.2932,26
True,18,0.0141,ok,0.2934,0.2811,27
True,14,0.014,ok,0.2856,0.2739,28
True,15,0.0142,ok,0.2878,0.2789,29
True,18,0.0134,ok,0.3035,0.2934,30
True,14,0.0134,ok,0.2811,0.2677,31
True,19,0.0138,ok,0.3035,0.291,32
True,11,0.0133,ok,0.2755,0.2606,33
True,20,0.0152,ok,0.308,0.2968,34
True,14,0.0147,ok,0.2889,0.2778,35
True,13,0.014,ok,0.2676,0.2566,36
