early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
,,0.0,fail,,,1
True,5,0.0986,ok,0.0789,0.0789,2
True,23,0.1123,ok,0.1053,0.0854,3
True,5,0.1024,ok,0.0877,0.0804,4
True,5,0.1018,ok,0.0789,0.0789,5
True,9,0.0988,ok,0.0789,0.0789,6
True,5,0.0973,ok,0.0789,0.0789,7
True,33,0.1089,ok,0.0965,0.083,8
True,5,0.0996,ok,0.0789,0.0789,9
,,0.0,fail,,,10
True,15,0.1084,ok,0.0877,0.0817,11
,,0.0,fail,,,12
False,35,0.108,ok,0.0965,0.0848,13
True,5,0.1018,ok,0.0877,0.08,14
True,5,0.1018,ok,0.0789,0.0789,15
,,0.0,fail,,,16
True,5,0.0994,ok,0.0877,0.0798,17
True,11,0.0991,ok,0.0789,0.0789,18
True,9,0.0991,ok,0.0789,0.0789,19
,,0.0,fail,,,20
