best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0066,1,3.4275543689727783,1,0.00034731826320021455,0,81.1862440109253,1,0.0066
0.0102,3,2.284515380859375,1,0.0003264091988774142,0,76.58731317520142,1,0.0102
0.0349,10,2.372403860092163,1,0.00014939807906364698,0,67.09926700592041,1,0.0349
0.0476,18,2.002044677734375,1,3.5000000000000004e-05,0,63.67363119125366,1,0.0476
0.0027,1,2.5131871700286865,1,0.00034731826320021455,0,81.17311000823975,2,0.0027
0.0054,3,2.1600112915039062,1,0.0003264091988774142,0,76.47047996520996,2,0.0054
0.033,10,2.2022626399993896,1,0.00014939807906364698,0,66.90296506881714,2,0.033
0.0396,17,2.172985076904297,1,3.5000000000000004e-05,0,63.706772327423096,2,0.0396
0.0396,18,1.9226453304290771,1,3.5000000000000004e-05,1,63.527159214019775,2,0.0392
0.0051,1,2.60148286819458,1,0.0005628540539633191,0,80.64441680908203,3,0.0051
0.0094,3,2.241581678390503,1,0.0005289694217236267,0,74.32678031921387,3,0.0094
0.0476,10,2.24684476852417,1,0.00024211025841400162,0,60.870819091796875,3,0.0476
0.0545,18,2.254070997238159,1,5.6720000000000006e-05,0,56.834760665893555,3,0.0545
0.0034,1,2.563744068145752,1,0.0004465520526859901,0,80.9480710029602,4,0.0034
0.0085,3,2.265887498855591,1,0.00041966896998524685,0,75.41496086120605,4,0.0085
0.0419,10,2.258763074874878,1,0.00019208324451040325,0,63.944589614868164,4,0.0419
0.0467,18,2.290109157562256,1,4.5e-05,0,60.16844415664673,4,0.0467
