early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,32,0.0623,ok,0.1218,0.0566,1
True,47,0.0495,ok,0.1241,0.0511,2
,,0.0,fail,,,3
,,0.0,fail,,,4
True,49,0.0523,ok,0.1335,0.0565,5
True,46,0.0527,ok,0.1194,0.0582,6
,,0.0,fail,,,7
True,32,0.0608,ok,0.1194,0.0565,8
True,32,0.0626,ok,0.1241,0.0527,9
True,28,0.0584,ok,0.1265,0.0587,10
,,0.0,fail,,,11
,,0.0,fail,,,12
True,18,0.0476,ok,0.1171,0.0541,13
,,0.0,fail,,,14
,,0.0,fail,,,15
True,27,0.0603,ok,0.1007,0.0587,16
True,39,0.0537,ok,0.1288,0.0595,17
,,0.0,fail,,,18
,,0.0,fail,,,19
True,39,0.0553,ok,0.1265,0.0592,20
