question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc,best_checkpoint_file,special_result_file,logging_bundle_dir,diag_meta_file,best_valid_mean,test_mean,best_valid_seen_mean,test_seen_mean,best_valid_unseen_mean,test_unseen_mean,best_valid_seen_mrr20,test_seen_mrr20,best_valid_unseen_mrr20,test_unseen_mrr20,best_valid_ndcg20,test_ndcg20,best_valid_hit10,test_hit10
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_FULL_R01_S3,,Q4_BEAUTY_FULL_R01_S3,full,Full,1,beauty_top01_rfmoe,3,860001,0,ok,overall_seen_target,0.12149498133684501,0.08762042446667433,0.0902,0.0533,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r01_s3_20260419_090943_187059_pid805301_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r01_s3_20260419_090943_187059_pid805301.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_FULL_R01_S3.log,264.757817029953,,2026-04-19T09:14:03.237344Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r01_s3_20260419_090943_187059_pid805301_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_full_r01_s3_20260419_090943_187059_pid805301_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_full_r01_s3_20260419_090943_187059_pid805301,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.12148888888888891,0.0876111111111111,0.12149498133684501,0.08762042446667433,0.0,0.0,0.09024071652277646,0.05325706992671961,0.0,0.0,0.1211,0.0852,0.1707,0.1318
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_FULL_R02_S3,,Q4_BEAUTY_FULL_R02_S3,full,Full,2,beauty_top02_rfmoe,3,860005,4,ok,overall_seen_target,0.11907826201214768,0.09590000000000001,0.0921,0.0758,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r02_s3_20260419_090943_176497_pid805304_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r02_s3_20260419_090943_176497_pid805304.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_FULL_R02_S3.log,302.796870470047,,2026-04-19T09:14:41.293293Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r02_s3_20260419_090943_176497_pid805304_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_full_r02_s3_20260419_090943_176497_pid805304_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_full_r02_s3_20260419_090943_176497_pid805304,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11906666666666668,0.09590000000000001,0.11907826201214768,0.09589832186324132,0.0,0.0,0.09210369542211175,0.07582905904568711,0.0,0.0,0.1182,0.0945,0.1606,0.1289
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_FULL_R03_S3,,Q4_BEAUTY_FULL_R03_S3,full,Full,3,beauty_top03_rfmoe,3,860009,2,ok,overall_seen_target,0.10571111111111112,0.08263333333333332,0.069,0.0555,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r03_s3_20260419_091201_452445_pid805694_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r03_s3_20260419_091201_452445_pid805694.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_FULL_R03_S3.log,225.2838625907898,,2026-04-19T09:15:42.172994Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_full_r03_s3_20260419_091201_452445_pid805694_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_full_r03_s3_20260419_091201_452445_pid805694_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_full_r03_s3_20260419_091201_452445_pid805694,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.10571111111111112,0.08263333333333332,0.1057111094009658,0.0826223818600102,0.0,0.0,0.0690051469667609,0.055472163563556866,0.0,0.0,0.0994,0.0828,0.1647,0.1175
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_CATEGORY_R01_S3,,Q4_BEAUTY_REMOVE_CATEGORY_R01_S3,remove_category,Remove Category,1,beauty_top01_rfmoe,3,860002,1,ok,overall_seen_target,0.10967777777777778,0.0964888888888889,0.0878,0.0705,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r01_s3_20260419_090943_235352_pid805299_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r01_s3_20260419_090943_235352_pid805299.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_CATEGORY_R01_S3.log,275.9796748161316,,2026-04-19T09:14:14.456991Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r01_s3_20260419_090943_235352_pid805299_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r01_s3_20260419_090943_235352_pid805299_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r01_s3_20260419_090943_235352_pid805299,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.10967777777777778,0.0964888888888889,0.10967564790200862,0.09647532525795238,0.0,0.0,0.08776091980976033,0.07049042136971452,0.0,0.0,0.1083,0.0948,0.1446,0.1433
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_CATEGORY_R02_S3,,Q4_BEAUTY_REMOVE_CATEGORY_R02_S3,remove_category,Remove Category,2,beauty_top02_rfmoe,3,860006,5,ok,overall_seen_target,0.11508194792189538,0.1003101042447216,0.0891,0.0724,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r02_s3_20260419_090943_226404_pid805306_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r02_s3_20260419_090943_226404_pid805306.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_CATEGORY_R02_S3.log,365.68237590789795,,2026-04-19T09:15:44.176600Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r02_s3_20260419_090943_226404_pid805306_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r02_s3_20260419_090943_226404_pid805306_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r02_s3_20260419_090943_226404_pid805306,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11507777777777776,0.1002888888888889,0.11508194792189538,0.1003101042447216,0.0,0.0,0.08911843527572222,0.0724113624340142,0.0,0.0,0.112,0.0975,0.1526,0.1375
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_CATEGORY_R03_S3,,Q4_BEAUTY_REMOVE_CATEGORY_R03_S3,remove_category,Remove Category,3,beauty_top03_rfmoe,3,860010,7,ok,overall_seen_target,0.11057777777777779,0.09836666666666667,0.084,0.0729,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r03_s3_20260419_091339_939983_pid805959_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r03_s3_20260419_091339_939983_pid805959.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_CATEGORY_R03_S3.log,273.9779076576233,,2026-04-19T09:18:08.789273Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r03_s3_20260419_091339_939983_pid805959_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r03_s3_20260419_091339_939983_pid805959_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_remove_category_r03_s3_20260419_091339_939983_pid805959,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11057777777777779,0.09836666666666667,0.11057746513933277,0.09836606012075541,0.0,0.0,0.08399074268807848,0.0729003365346388,0.0,0.0,0.1107,0.0978,0.1466,0.1318
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_TIME_R01_S3,,Q4_BEAUTY_REMOVE_TIME_R01_S3,remove_time,Remove Time,1,beauty_top01_rfmoe,3,860003,2,ok,overall_seen_target,0.10151111111111111,0.06012222222222222,0.0781,0.0374,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r01_s3_20260419_090943_107263_pid805307_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r01_s3_20260419_090943_107263_pid805307.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_TIME_R01_S3.log,138.39815855026245,,2026-04-19T09:11:56.883984Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r01_s3_20260419_090943_107263_pid805307_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r01_s3_20260419_090943_107263_pid805307_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r01_s3_20260419_090943_107263_pid805307,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.10151111111111111,0.06012222222222222,0.10150747528962129,0.060118669219995834,0.0,0.0,0.0781235944883651,0.03742920956374239,0.0,0.0,0.0992,0.0604,0.1466,0.0946
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_TIME_R02_S3,,Q4_BEAUTY_REMOVE_TIME_R02_S3,remove_time,Remove Time,2,beauty_top02_rfmoe,3,860007,6,ok,overall_seen_target,0.11514444444444444,0.10033726658042318,0.0897,0.0683,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r02_s3_20260419_090943_111978_pid805305_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r02_s3_20260419_090943_111978_pid805305.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_TIME_R02_S3.log,314.0073277950287,,2026-04-19T09:14:52.508137Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r02_s3_20260419_090943_111978_pid805305_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r02_s3_20260419_090943_111978_pid805305_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r02_s3_20260419_090943_111978_pid805305,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11514444444444444,0.10033333333333334,0.11513870520893749,0.10033726658042318,0.0,0.0,0.08965769445291724,0.06832782618893593,0.0,0.0,0.1125,0.0976,0.1486,0.1404
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_REMOVE_TIME_R03_S3,,Q4_BEAUTY_REMOVE_TIME_R03_S3,remove_time,Remove Time,3,beauty_top03_rfmoe,3,860011,3,ok,overall_seen_target,0.10394802675588705,0.10343064451029786,0.0787,0.0755,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r03_s3_20260419_091357_639888_pid806023_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r03_s3_20260419_091357_639888_pid806023.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_REMOVE_TIME_R03_S3.log,309.44556736946106,,2026-04-19T09:19:01.676910Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r03_s3_20260419_091357_639888_pid806023_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r03_s3_20260419_091357_639888_pid806023_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_remove_time_r03_s3_20260419_091357_639888_pid806023,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.10394444444444445,0.10342222222222222,0.10394802675588705,0.10343064451029786,0.0,0.0,0.07865503310678475,0.07553260773420334,0.0,0.0,0.1059,0.102,0.1325,0.1433
q4,q4,beauty,featured_moe_n3,route,Q4_BEAUTY_SEQUENCE_ONLY_R01_S3,,Q4_BEAUTY_SEQUENCE_ONLY_R01_S3,sequence_only,Sequence Only,1,beauty_top01_rfmoe,3,860004,3,ok,overall_seen_target,0.11925811974256101,0.09415555555555556,0.0891,0.0591,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_sequence_only_r01_s3_20260419_090943_287644_pid805303_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_sequence_only_r01_s3_20260419_090943_287644_pid805303.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q4/beauty/featured_moe_n3/route/Q4_BEAUTY_SEQUENCE_ONLY_R01_S3.log,253.73353505134583,,2026-04-19T09:13:52.223496Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q4_beauty_sequence_only_r01_s3_20260419_090943_287644_pid805303_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q4_cue_ablation/Q4/beauty/FMoEN3/beauty_FeaturedMoE_N3_q4_beauty_sequence_only_r01_s3_20260419_090943_287644_pid805303_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q4/beauty_FeaturedMoE_N3_q4_beauty_sequence_only_r01_s3_20260419_090943_287644_pid805303,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11925555555555555,0.09415555555555556,0.11925811974256101,0.09415543846494262,0.0,0.0,0.08906566383818307,0.05910575011995939,0.0,0.0,0.1188,0.0884,0.1546,0.1433
