question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc,best_checkpoint_file,special_result_file,logging_bundle_dir,diag_meta_file,best_valid_mean,test_mean,best_valid_seen_mean,test_seen_mean,best_valid_unseen_mean,test_unseen_mean,best_valid_seen_mrr20,test_seen_mrr20,best_valid_unseen_mrr20,test_unseen_mrr20,best_valid_ndcg20,test_ndcg20,best_valid_hit10,test_hit10
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_FULL_THREE_STAGE_R01_S3,,Q3_BEAUTY_FULL_THREE_STAGE_R01_S3,full_three_stage,Full Three-Stage,1,beauty_top01_rfmoe,3,860001,0,ok,overall_seen_target,0.12149498133684501,0.08762042446667433,0.0902,0.0533,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r01_s3_20260419_085714_644096_pid801412_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r01_s3_20260419_085714_644096_pid801412.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_FULL_THREE_STAGE_R01_S3.log,264.9519910812378,,2026-04-19T09:01:35.061232Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r01_s3_20260419_085714_644096_pid801412_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r01_s3_20260419_085714_644096_pid801412_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r01_s3_20260419_085714_644096_pid801412,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.12148888888888891,0.0876111111111111,0.12149498133684501,0.08762042446667433,0.0,0.0,0.09024071652277646,0.05325706992671961,0.0,0.0,0.1211,0.0852,0.1707,0.1318
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_DENSE_FULL_ONLY_R01_S3,,Q3_BEAUTY_DENSE_FULL_ONLY_R01_S3,dense_full_only,Dense Full,1,beauty_top01_rfmoe,3,860008,7,ok,overall_seen_target,0.11514444444444444,0.10465147205714738,0.089,0.076,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r01_s3_20260419_085714_682848_pid801421_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r01_s3_20260419_085714_682848_pid801421.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_DENSE_FULL_ONLY_R01_S3.log,243.099041223526,,2026-04-19T09:01:13.233091Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r01_s3_20260419_085714_682848_pid801421_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r01_s3_20260419_085714_682848_pid801421_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r01_s3_20260419_085714_682848_pid801421,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11514444444444444,0.10464444444444444,0.11513042072102674,0.10465147205714738,0.0,0.0,0.088960028421807,0.07596339803071624,0.0,0.0,0.1138,0.1024,0.1486,0.1375
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_SINGLE_STAGE_MACRO_R01_S3,,Q3_BEAUTY_SINGLE_STAGE_MACRO_R01_S3,single_stage_macro,Macro Only,1,beauty_top01_rfmoe,3,860005,4,ok,overall_seen_target,0.10930000000000001,0.0923816636750289,0.0827,0.0593,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r01_s3_20260419_085714_732760_pid801417_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r01_s3_20260419_085714_732760_pid801417.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_SINGLE_STAGE_MACRO_R01_S3.log,212.6759467124939,,2026-04-19T09:00:42.795547Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r01_s3_20260419_085714_732760_pid801417_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r01_s3_20260419_085714_732760_pid801417_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r01_s3_20260419_085714_732760_pid801417,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.10930000000000001,0.09237777777777778,0.10929472583550952,0.0923816636750289,0.0,0.0,0.08268771069236548,0.05933953864355825,0.0,0.0,0.106,0.0876,0.1506,0.1519
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_REMOVE_MID_R01_S3,,Q3_BEAUTY_REMOVE_MID_R01_S3,remove_mid,Remove Mid,1,beauty_top01_rfmoe,3,860003,2,ok,overall_seen_target,0.11543333333333333,0.10007714390735724,0.0886,0.0705,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_mid_r01_s3_20260419_085714_704807_pid801416_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_mid_r01_s3_20260419_085714_704807_pid801416.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_REMOVE_MID_R01_S3.log,259.3469228744507,,2026-04-19T09:01:29.453984Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_mid_r01_s3_20260419_085714_704807_pid801416_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_remove_mid_r01_s3_20260419_085714_704807_pid801416_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_remove_mid_r01_s3_20260419_085714_704807_pid801416,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11543333333333333,0.10006666666666668,0.1154314888610485,0.10007714390735724,0.0,0.0,0.08860292804079602,0.07049350547244009,0.0,0.0,0.1145,0.0958,0.1566,0.1461
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_FULL_THREE_STAGE_R02_S3,,Q3_BEAUTY_FULL_THREE_STAGE_R02_S3,full_three_stage,Full Three-Stage,2,beauty_top02_rfmoe,3,860009,3,ok,overall_seen_target,0.11918888888888891,0.09875555555555554,0.0908,0.0778,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r02_s3_20260419_085931_983336_pid801803_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r02_s3_20260419_085931_983336_pid801803.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_FULL_THREE_STAGE_R02_S3.log,308.81461095809937,,2026-04-19T09:04:35.517229Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r02_s3_20260419_085931_983336_pid801803_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r02_s3_20260419_085931_983336_pid801803_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r02_s3_20260419_085931_983336_pid801803,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11918888888888891,0.09875555555555554,0.1191685055048005,0.0987488105881275,0.0,0.0,0.09079775242621162,0.07780921718580674,0.0,0.0,0.1176,0.0968,0.1647,0.1318
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_DENSE_FULL_ONLY_R02_S3,,Q3_BEAUTY_DENSE_FULL_ONLY_R02_S3,dense_full_only,Dense Full,2,beauty_top02_rfmoe,3,860016,0,ok,overall_seen_target,0.10969865214393798,0.08960889170372688,0.0898,0.0737,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r02_s3_20260419_090139_872859_pid802354_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r02_s3_20260419_090139_872859_pid802354.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_DENSE_FULL_ONLY_R02_S3.log,253.5534691810608,,2026-04-19T09:05:48.622917Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r02_s3_20260419_090139_872859_pid802354_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r02_s3_20260419_090139_872859_pid802354_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r02_s3_20260419_090139_872859_pid802354,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.10966666666666666,0.0896,0.10969865214393798,0.08960889170372688,0.0,0.0,0.08981913765032129,0.07368403787385769,0.0,0.0,0.1106,0.091,0.1325,0.1117
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_SINGLE_STAGE_MACRO_R02_S3,,Q3_BEAUTY_SINGLE_STAGE_MACRO_R02_S3,single_stage_macro,Macro Only,2,beauty_top02_rfmoe,3,860013,1,ok,overall_seen_target,0.11285555555555554,0.08996666666666668,0.0873,0.0623,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r02_s3_20260419_090115_385854_pid802235_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r02_s3_20260419_090115_385854_pid802235.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_SINGLE_STAGE_MACRO_R02_S3.log,253.1422300338745,,2026-04-19T09:05:23.576739Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r02_s3_20260419_090115_385854_pid802235_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r02_s3_20260419_090115_385854_pid802235_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_single_stage_macro_r02_s3_20260419_090115_385854_pid802235,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11285555555555554,0.08996666666666668,0.11284765218156408,0.08995286858113129,0.0,0.0,0.08731768286252117,0.06225957464223946,0.0,0.0,0.1102,0.0878,0.1526,0.1289
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_REMOVE_MICRO_R02_S3,,Q3_BEAUTY_REMOVE_MICRO_R02_S3,remove_micro,Remove Micro,2,beauty_top02_rfmoe,3,860012,4,ok,overall_seen_target,0.11747777777777779,0.10088532928001423,0.0917,0.071,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_micro_r02_s3_20260419_090048_065588_pid802106_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_micro_r02_s3_20260419_090048_065588_pid802106.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_REMOVE_MICRO_R02_S3.log,246.32944583892822,,2026-04-19T09:04:49.129532Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_remove_micro_r02_s3_20260419_090048_065588_pid802106_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_remove_micro_r02_s3_20260419_090048_065588_pid802106_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_remove_micro_r02_s3_20260419_090048_065588_pid802106,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.11747777777777779,0.10087777777777779,0.11747252714721713,0.10088532928001423,0.0,0.0,0.0917232070701668,0.07097400616011168,0.0,0.0,0.1142,0.0959,0.1566,0.1547
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_FULL_THREE_STAGE_R03_S3,,Q3_BEAUTY_FULL_THREE_STAGE_R03_S3,full_three_stage,Full Three-Stage,3,beauty_top03_rfmoe,3,860017,2,ok,overall_seen_target,0.1024248013335219,0.09096666666666667,0.0692,0.0625,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r03_s3_20260419_090427_321497_pid804301_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r03_s3_20260419_090427_321497_pid804301.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_FULL_THREE_STAGE_R03_S3.log,231.09322261810303,,2026-04-19T09:08:13.196951Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r03_s3_20260419_090427_321497_pid804301_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r03_s3_20260419_090427_321497_pid804301_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_full_three_stage_r03_s3_20260419_090427_321497_pid804301,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.10242222222222223,0.09096666666666667,0.1024248013335219,0.09096392709613604,0.0,0.0,0.06918190783226347,0.06249398724269389,0.0,0.0,0.0992,0.0895,0.1526,0.1261
q3,q3,beauty,featured_moe_n3,route,Q3_BEAUTY_DENSE_FULL_ONLY_R03_S3,,Q3_BEAUTY_DENSE_FULL_ONLY_R03_S3,dense_full_only,Dense Full,3,beauty_top03_rfmoe,3,860024,0,ok,overall_seen_target,0.10243113916275864,0.08,0.0819,0.0608,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r03_s3_20260419_090553_509229_pid804676_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r03_s3_20260419_090553_509229_pid804676.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q3/beauty/featured_moe_n3/route/Q3_BEAUTY_DENSE_FULL_ONLY_R03_S3.log,228.3181390762329,,2026-04-19T09:09:36.950069Z,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r03_s3_20260419_090553_509229_pid804676_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/special/q3_stage_structure/Q3/beauty/FMoEN3/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r03_s3_20260419_090553_509229_pid804676_special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logging/final_experiment_ablation/beauty/Q3/beauty_FeaturedMoE_N3_q3_beauty_dense_full_only_r03_s3_20260419_090553_509229_pid804676,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/diag/meta.json,0.10242222222222223,0.08,0.10243113916275864,0.07998881776174023,0.0,0.0,0.08194102870532308,0.06078980279216452,0.0,0.0,0.0998,0.0799,0.1345,0.1032
