question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc,best_valid_mean,test_mean,best_valid_seen_mean,test_seen_mean,best_valid_seen_mrr20,test_seen_mrr20,test_seen_hit10,test_seen_ndcg20
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_005_R01_S3,,A09_BEAUTY_DATA_FRAC_005_R01_S3,data_frac_005,5% Data,1,beauty_top01_rfmoe,3,860005,resume,ok,overall_seen_target,0.18491195111457184,0.15736854416322965,0.1334,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_005_r01_s3_20260418_194800_483999_pid683231.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_005_R01_S3.log,627.8844139575958,,2026-04-19T03:06:47.000175Z,0.1849,0.15735555555555558,0.18491195111457184,0.15736854416322965,0.13340646259541317,0.11418911728842741,0.22754624470693113,0.15439331595951342
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_005_R02_S3,,A09_BEAUTY_DATA_FRAC_005_R02_S3,data_frac_005,5% Data,2,beauty_top02_rfmoe,3,860010,resume,ok,overall_seen_target,0.18723333333333333,0.15660074579467909,0.1338,0.1126,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_005_r02_s3_20260418_195815_341414_pid683433.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_005_R02_S3.log,637.6601173877716,,2026-04-19T03:06:47.004830Z,0.18723333333333333,0.15658888888888886,0.18723013717475814,0.15660074579467909,0.13375612336586168,0.11261677443449816,0.22710051259193226,0.15363579175175765
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_005_R03_S3,,A09_BEAUTY_DATA_FRAC_005_R03_S3,data_frac_005,5% Data,3,beauty_top03_rfmoe,3,860015,resume,ok,overall_seen_target,0.18235602174236384,0.1577,0.1313,0.1163,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_005_r03_s3_20260418_195948_808671_pid683525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_005_R03_S3.log,515.1189770698547,,2026-04-19T03:06:47.009544Z,0.18235555555555555,0.1577,0.18235602174236384,0.1576865529353462,0.13129511929331694,0.11630656243911533,0.2221974593269445,0.15595591687295335
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_010_R01_S3,,A09_BEAUTY_DATA_FRAC_010_R01_S3,data_frac_010,10% Data,1,beauty_top01_rfmoe,3,860004,resume,ok,overall_seen_target,0.18500557389233896,0.15784821537594806,0.1328,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_010_r01_s3_20260418_194800_491703_pid683230.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_010_R01_S3.log,713.9517345428467,,2026-04-19T03:06:46.999304Z,0.18497777777777777,0.15784444444444445,0.18500557389233896,0.15784821537594806,0.1328384777180677,0.11417072158408957,0.22821484287942947,0.1545511238195595
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_010_R02_S3,,A09_BEAUTY_DATA_FRAC_010_R02_S3,data_frac_010,10% Data,2,beauty_top02_rfmoe,3,860009,resume,ok,overall_seen_target,0.1884222222222222,0.15560000000000002,0.1358,0.1121,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_010_r02_s3_20260418_195804_011057_pid683413.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_010_R02_S3.log,619.6352653503418,,2026-04-19T03:06:47.003882Z,0.1884222222222222,0.15560000000000002,0.18841795792674418,0.15558859129368907,0.13584789944084633,0.11209186154403372,0.22464898595943839,0.1523081318477174
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_010_R03_S3,,A09_BEAUTY_DATA_FRAC_010_R03_S3,data_frac_010,10% Data,3,beauty_top03_rfmoe,3,860014,resume,ok,overall_seen_target,0.18120336213053864,0.15184444444444442,0.1325,0.1115,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_010_r03_s3_20260418_195945_063711_pid683514.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_010_R03_S3.log,423.78311800956726,,2026-04-19T03:06:47.008583Z,0.18120000000000003,0.15184444444444442,0.18120336213053864,0.1518329904510122,0.13245576791982774,0.11146646237002068,0.2155114776019612,0.14848529254377937
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_025_R01_S3,,A09_BEAUTY_DATA_FRAC_025_R01_S3,data_frac_025,25% Data,1,beauty_top01_rfmoe,3,860003,resume,ok,overall_seen_target,0.18520891522227442,0.15786486762726792,0.1333,0.1146,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_025_r01_s3_20260418_194800_527131_pid683232.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_025_R01_S3.log,648.6565842628479,,2026-04-19T03:06:46.998384Z,0.1852,0.15785555555555555,0.18520891522227442,0.15786486762726792,0.13333059958968957,0.11456147208062636,0.22620904836193448,0.15492619947014127
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_025_R02_S3,,A09_BEAUTY_DATA_FRAC_025_R02_S3,data_frac_025,25% Data,2,beauty_top02_rfmoe,3,860008,resume,ok,overall_seen_target,0.18726666666666666,0.1538572763508974,0.1353,0.1114,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_025_r02_s3_20260418_194800_426977_pid683235.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_025_R02_S3.log,603.4010725021362,,2026-04-19T03:06:47.002923Z,0.18726666666666666,0.15385555555555555,0.1872571608744145,0.1538572763508974,0.13530883406199726,0.1113813024978144,0.22063739692444842,0.15167003189877143
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_025_R03_S3,,A09_BEAUTY_DATA_FRAC_025_R03_S3,data_frac_025,25% Data,3,beauty_top03_rfmoe,3,860013,resume,ok,overall_seen_target,0.184,0.15802222222222223,0.1311,0.1153,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_025_r03_s3_20260418_195849_275740_pid683493.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_025_R03_S3.log,488.4693455696106,,2026-04-19T03:06:47.007625Z,0.184,0.15802222222222223,0.18397827734026995,0.15801139860895852,0.13106628976010165,0.11527864853177965,0.22442611990193895,0.1555088801873615
a09,a09,beauty,featured_moe_n3,route,A09_BEAUTY_DATA_FRAC_050_R01_S3,,A09_BEAUTY_DATA_FRAC_050_R01_S3,data_frac_050,50% Data,1,beauty_top01_rfmoe,3,860002,resume,ok,overall_seen_target,0.1851014343490616,0.15702222222222226,0.133,0.113,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a09_beauty_data_frac_050_r01_s3_20260418_194800_620639_pid683228.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a09/beauty/featured_moe_n3/route/A09_BEAUTY_DATA_FRAC_050_R01_S3.log,704.5398168563843,,2026-04-19T03:06:46.997444Z,0.18510000000000001,0.15702222222222226,0.1851014343490616,0.15701310582673178,0.1330486772006588,0.112971254617992,0.2257633162469356,0.1536224260610755
