question,dataset,setting_key,base_rank,base_tag,seed_id,result_path,checkpoint_file,intervention_manifest,status,error,timestamp_utc,source_result_json,model,intervention,intervention_label,intervention_group,target_family,logging_dir,result_file,special_metrics_file,router_diag_file,best_valid_mrr20,test_mrr20,best_valid_seen_mrr20,test_seen_mrr20,eval_split,stage_key,stage_name,expert_group,mass,group_entropy_mean,group_n_eff,route_concentration,delta_mass,delta_group_entropy,delta_group_n_eff,delta_route_concentration
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:07.525603+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/router_diag.json,0.0663,0.0542,0.06630658495976743,0.05416922435634116,valid,macro@1,macro,Exposure,0.3584279417991638,1.1570006794748355,3.6944203014557067,-0.15700067947483554,0.0025692880153656006,-0.006505036760581673,-0.015896932444085632,0.006505036760581673
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:07.525603+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/router_diag.json,0.0663,0.0542,0.06630658495976743,0.05416922435634116,test,macro@1,macro,Tempo,0.20162171125411987,1.1765271904794645,3.6760128405723873,-0.17652719047946452,-0.00138932466506958,-0.005473154737348773,-0.0164702458521071,0.005473154737348773
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:07.525603+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/router_diag.json,0.0663,0.0542,0.06630658495976743,0.05416922435634116,test,macro@1,macro,Focus,0.1668621003627777,1.1765271904794645,3.6760128405723873,-0.17652719047946452,-0.003345400094985962,-0.005473154737348773,-0.0164702458521071,0.005473154737348773
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:07.525603+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/router_diag.json,0.0663,0.0542,0.06630658495976743,0.05416922435634116,test,macro@1,macro,Memory,0.27029794454574585,1.1765271904794645,3.6760128405723873,-0.17652719047946452,0.002781301736831665,-0.005473154737348773,-0.0164702458521071,0.005473154737348773
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:07.525603+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_shuffle_tempo,Feature Shuffle tempo,feature_shuffle_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_shuffle_tempo/router_diag.json,0.0663,0.0542,0.06630658495976743,0.05416922435634116,test,macro@1,macro,Exposure,0.36121824383735657,1.1765271904794645,3.6760128405723873,-0.17652719047946452,0.0019533932209014893,-0.005473154737348773,-0.0164702458521071,0.005473154737348773
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:08.266049+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/router_diag.json,0.0612,0.0544,0.0611938686001612,0.054392512770300265,valid,macro@1,macro,Tempo,0.2036876678466797,1.1443728470638275,3.7305350715145282,-0.14437284706382747,-0.0037226825952529907,-0.01913286917158974,0.020217837614735945,0.01913286917158974
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:08.266049+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/router_diag.json,0.0612,0.0544,0.0611938686001612,0.054392512770300265,valid,macro@1,macro,Focus,0.1781846582889557,1.1443728470638275,3.7305350715145282,-0.14437284706382747,0.007239356637001038,-0.01913286917158974,0.020217837614735945,0.01913286917158974
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:08.266049+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/router_diag.json,0.0612,0.0544,0.0611938686001612,0.054392512770300265,valid,macro@1,macro,Memory,0.26559725403785706,1.1443728470638275,3.7305350715145282,-0.14437284706382747,-0.00018841028213500977,-0.01913286917158974,0.020217837614735945,0.01913286917158974
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:08.266049+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/router_diag.json,0.0612,0.0544,0.0611938686001612,0.054392512770300265,valid,macro@1,macro,Exposure,0.35253044962882996,1.1443728470638275,3.7305350715145282,-0.14437284706382747,-0.0033282041549682617,-0.01913286917158974,0.020217837614735945,0.01913286917158974
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:08.266049+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/router_diag.json,0.0612,0.0544,0.0611938686001612,0.054392512770300265,test,macro@1,macro,Tempo,0.19870613515377045,1.163042427289604,3.705453685296471,-0.16304242728960405,-0.004304900765419006,-0.018957917927209245,0.012970598871976602,0.018957917927209245
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:08.266049+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/router_diag.json,0.0612,0.0544,0.0611938686001612,0.054392512770300265,test,macro@1,macro,Focus,0.17657144367694855,1.163042427289604,3.705453685296471,-0.16304242728960405,0.0063639432191848755,-0.018957917927209245,0.012970598871976602,0.018957917927209245
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:08.266049+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/router_diag.json,0.0612,0.0544,0.0611938686001612,0.054392512770300265,test,macro@1,macro,Memory,0.26723992824554443,1.163042427289604,3.705453685296471,-0.16304242728960405,-0.000276714563369751,-0.018957917927209245,0.012970598871976602,0.018957917927209245
q5,beauty,route_rec_full,3,beauty_top03_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/intervention_manifest.csv,ok,,2026-04-19T09:24:08.266049+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r03_s3_20260419_091907_001905_pid806863.json,FeaturedMoE_N3,feature_zero_exposure,Feature Zero exposure,feature_zero_by_family,exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R03_S3/beauty_20260419_092353/logging/beauty_feature_zero_exposure/router_diag.json,0.0612,0.0544,0.0611938686001612,0.054392512770300265,test,macro@1,macro,Exposure,0.3574824631214142,1.163042427289604,3.705453685296471,-0.16304242728960405,-0.0017823874950408936,-0.018957917927209245,0.012970598871976602,0.018957917927209245
