early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,0.0176,ok,0.3516,0.3246,1
True,16,0.0176,ok,0.3617,0.3364,2
True,20,0.0178,ok,0.3572,0.3392,3
True,16,0.0174,ok,0.3639,0.337,4
True,21,0.018,ok,0.3572,0.3379,5
True,24,0.0177,ok,0.3595,0.3285,6
True,19,0.0174,ok,0.3516,0.3342,7
True,20,0.018,ok,0.355,0.3365,8
True,16,0.0177,ok,0.3595,0.3371,9
True,21,0.0182,ok,0.3583,0.3369,10
True,20,0.0179,ok,0.3583,0.3374,11
True,14,0.0172,ok,0.3572,0.3201,12
True,16,0.0176,ok,0.3606,0.3364,13
True,26,0.0178,ok,0.3527,0.3361,14
True,21,0.0171,ok,0.346,0.3122,15
True,14,0.0174,ok,0.3572,0.3317,16
True,16,0.018,ok,0.3617,0.3375,17
True,31,0.018,ok,0.3527,0.3327,18
True,16,0.0178,ok,0.3595,0.3369,19
True,16,0.0176,ok,0.3617,0.3362,20
True,16,0.018,ok,0.3583,0.3369,21
True,20,0.0188,ok,0.355,0.3366,22
True,20,0.0183,ok,0.3516,0.3379,23
True,20,0.0185,ok,0.3561,0.3364,24
True,20,0.0187,ok,0.355,0.3366,25
True,16,0.0178,ok,0.3606,0.3365,26
True,20,0.0185,ok,0.3561,0.3362,27
True,16,0.0178,ok,0.3583,0.3367,28
True,16,0.0178,ok,0.3606,0.337,29
True,20,0.0187,ok,0.355,0.3367,30
