early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0598,ok,0.1405,0.0563,1
True,27,0.064,ok,0.1522,0.064,2
True,48,0.0696,ok,0.1429,0.0715,3
True,22,0.0607,ok,0.1382,0.0656,4
True,28,0.0565,ok,0.0913,0.0506,5
True,85,0.0636,ok,0.1288,0.053,6
True,21,0.0611,ok,0.1546,0.0799,7
True,27,0.0664,ok,0.1499,0.0731,8
True,77,0.0567,ok,0.1335,0.0561,9
True,71,0.0733,ok,0.1405,0.0655,10
True,27,0.0655,ok,0.1358,0.0598,11
True,32,0.0554,ok,0.0937,0.0383,12
True,84,0.0629,ok,0.1382,0.0575,13
True,48,0.0609,ok,0.1241,0.0631,14
True,45,0.0696,ok,0.1546,0.0688,15
True,45,0.0694,ok,0.1311,0.0671,16
True,60,0.0461,ok,0.103,0.0415,17
True,46,0.074,ok,0.1522,0.0766,18
True,67,0.0589,ok,0.1358,0.054,19
True,84,0.0609,ok,0.1311,0.0531,20
True,69,0.0814,ok,0.1405,0.0719,21
True,51,0.0774,ok,0.1382,0.0719,22
True,41,0.0754,ok,0.1405,0.0673,23
True,45,0.0786,ok,0.1382,0.0716,24
