best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0211,1,7.287824392318726,1,0.0005651379706758925,0,413.9561767578125,1,0.0211
0.1289,3,6.703625202178955,1,0.0005641142292787106,0,326.7350788116455,1,0.1289
0.2027,10,7.116737127304077,1,0.0005525656394577823,2,168.96057748794556,1,0.2022
0.2035,13,7.28030252456665,1,0.0005439265672081847,0,136.68648767471313,1,0.2035
0.2035,23,6.232419967651367,1,0.0005004690255140234,10,73.83580446243286,1,0.1874
0.0195,1,6.650602340698242,1,0.0004661280271951794,0,416.90925693511963,2,0.0195
0.1063,3,6.5069968700408936,1,0.0004652836412530073,0,343.32880783081055,2,0.1063
0.2009,10,6.577488660812378,1,0.00045575831881948265,0,189.00236415863037,2,0.2009
0.2053,15,6.527154207229614,1,0.0004429107603976975,0,139.42502546310425,2,0.2053
0.2053,25,6.445805072784424,1,0.00040360155077112935,10,83.36083912849426,2,0.1919
0.022,1,6.864247560501099,1,0.0005866675038567991,0,413.37595653533936,3,0.022
0.1329,3,6.65264368057251,1,0.0005856047619402345,0,323.4304699897766,3,0.1329
0.204,8,6.509021759033203,1,0.0005783369746203045,0,193.34042596817017,3,0.204
0.204,10,6.2765278816223145,1,0.0005736162162843708,2,165.1124391555786,3,0.202
0.204,18,6.286920547485352,1,0.000544881822925599,10,95.6998085975647,3,0.1933
