GPU-34f3da96-a7b2-ed04-c766-05e7862d940c, 1190477, /venv/FMoE/bin/python, 18026 MiB
GPU-6f8e36bf-be4b-cb37-df91-86e3131de9f5, 1201482, /venv/FMoE/bin/python, 14102 MiB
GPU-0b553faa-d888-a9df-2682-e87718330805, 1201483, /venv/FMoE/bin/python, 14504 MiB
GPU-7c409719-35f5-4e16-3f7d-aa0713bf4867, 1190482, /venv/FMoE/bin/python, 13756 MiB
GPU-51394793-e5e5-841d-ef8f-52f7ad57a899, 1201485, /venv/FMoE/bin/python, 14254 MiB
GPU-da0a0135-313d-4bbc-7b5c-51a38053e7f9, 1190480, /venv/FMoE/bin/python, 21820 MiB
GPU-76ff7fd5-403b-402e-24bb-7054135c0d5b, 1201484, /venv/FMoE/bin/python, 14700 MiB
