GPU-34f3da96-a7b2-ed04-c766-05e7862d940c, 1190477, /venv/FMoE/bin/python, 18026 MiB
GPU-876145fd-b39a-eb99-f56a-07e82017d3d6, 1191404, /venv/FMoE/bin/python, 20224 MiB
GPU-7c409719-35f5-4e16-3f7d-aa0713bf4867, 1190482, /venv/FMoE/bin/python, 13756 MiB
GPU-da0a0135-313d-4bbc-7b5c-51a38053e7f9, 1190480, /venv/FMoE/bin/python, 21820 MiB
