best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0088,1,2.2413244247436523,1,0.0006911077329655778,0,48.61980438232422,1,0.0088
0.0152,3,1.281588077545166,1,0.0006898557986895936,0,45.44424343109131,1,0.0152
0.0492,10,1.2727136611938477,1,0.0006757330178038116,0,36.86403703689575,1,0.0492
0.0728,35,1.2189548015594482,1,0.0005183307254950246,0,22.22202706336975,1,0.0728
0.0728,45,1.0642142295837402,1,0.0004244651165801602,10,18.974191188812256,1,0.0697
0.0087,1,1.4222798347473145,1,0.0006534109473311371,0,48.64874458312988,2,0.0087
0.015,3,1.3571336269378662,1,0.0006522273003796596,0,45.609886169433594,2,0.015
0.0481,10,1.3580892086029053,1,0.0006388748530008245,0,37.34179496765137,2,0.0481
0.0731,37,1.3567543029785156,1,0.0004730821611591235,0,22.23689889907837,2,0.0731
0.0731,47,1.1727488040924072,1,0.0003827649939339518,10,19.370537519454956,2,0.0699
0.0036,1,1.5202040672302246,1,0.0004397958300690041,0,48.81190013885498,3,0.0036
0.0143,3,1.3581891059875488,1,0.00043899914462065045,0,46.62031936645508,3,0.0143
0.038,10,1.361222743988037,1,0.00043001192042060735,0,40.44660234451294,3,0.038
0.0569,26,1.3662195205688477,1,0.0003762554738852706,0,30.88081455230713,3,0.0569
0.0569,36,1.251671314239502,1,0.0003241751560509563,10,27.522339820861816,3,0.0539
0.0054,1,1.7612659931182861,1,0.0005151894013378857,0,48.754791259765625,4,0.0054
0.0144,3,1.3398048877716064,1,0.0005142561412405183,0,46.24944353103638,4,0.0144
0.0403,10,1.341310977935791,1,0.0005037282500265815,0,39.27611207962036,4,0.0403
0.0572,20,1.3528757095336914,1,0.0004701507020159125,0,32.08780813217163,4,0.0572
0.0572,30,1.2048289775848389,1,0.0004179264818503378,10,27.705580234527588,4,0.0528
0.0063,1,1.7004139423370361,1,0.000565451781517291,0,48.716362953186035,5,0.0063
0.0145,3,1.5194456577301025,1,0.000564427471655122,0,46.01107454299927,5,0.0145
0.0424,10,1.4643440246582031,1,0.0005528724691122094,0,38.53986406326294,5,0.0424
0.0576,21,1.324547290802002,1,0.0005111280841869984,0,30.6490478515625,5,0.0576
0.0576,31,1.2225584983825684,1,0.00045204768303571324,10,26.235992431640625,5,0.0524
0.0092,1,1.6780049800872803,1,0.0006031485671517317,0,48.68741226196289,6,0.0092
0.0147,3,1.455651044845581,1,0.0006020559699650559,0,45.83668327331543,6,0.0147
0.0465,10,1.4253244400024414,1,0.0005897306339151965,0,38.01174879074097,6,0.0465
0.0564,19,1.4566640853881836,1,0.0005554172524528966,0,31.100608825683594,6,0.0564
0.0564,29,1.2178936004638672,1,0.0004962168095656492,10,26.259376525878906,6,0.047
0.0087,1,1.6661725044250488,1,0.0006282797572414344,0,48.668076515197754,7,0.0087
0.0148,3,1.4470129013061523,1,0.0006271416351723579,0,45.722479820251465,7,0.0148
0.0471,10,1.3972573280334473,1,0.0006143027434580106,0,37.67194318771362,7,0.0471
0.0731,37,1.4532225131988525,1,0.00045488669356143706,0,22.774909496307373,7,0.0731
0.0731,47,1.1817805767059326,1,0.00036804326351065804,10,19.965789794921875,7,0.0698
0.0098,1,1.7208671569824219,1,0.0007413701131449833,0,48.581329345703125,8,0.0098
0.0163,3,1.4591169357299805,1,0.0007400271291041973,0,45.22944450378418,8,0.0163
0.0527,10,1.4043490886688232,1,0.0007248772368894397,0,36.25784730911255,8,0.0527
0.0739,35,1.4557294845581055,1,0.0005560275052310945,0,21.24601173400879,8,0.0739
0.0739,45,1.216238021850586,1,0.0004553353066312825,10,17.89080023765564,8,0.0684
0.0104,1,1.6516997814178467,1,0.0008167636844138647,0,48.52408266067505,9,0.0104
0.016,3,1.4143824577331543,1,0.0008152841257240652,0,44.92084264755249,9,0.016
0.0528,10,1.446101427078247,1,0.0007985935664954137,0,35.40911388397217,9,0.0528
0.0726,34,1.3373007774353027,1,0.0006229413958764327,0,20.19653582572937,9,0.0726
0.0726,44,1.1921379566192627,1,0.0005131595721928415,10,16.703094720840454,9,0.0681
