early_stopped,epochs_run,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
False,1,0.0,0.12610909342765808,0.0,1.345494328100413,0.2406638115644455,0.11138104647397995,3.9373814907902673,0.0,0.0,4.023643401669875,0.4664064764586525,0.0,0.14763179421424866,0.0,1.35118374790364,0.458537757396698,0.2731555700302124,3.9146785137619817,0.5325053798448381,0.34166390410390945,4.926644885389748,0.5389595152318246,0.0,0.1646643728017807,0.0,1.3506270842283843,0.2711545526981354,0.17840242385864258,3.8944055635638564,0.0,0.0,4.6254307773192345,0.6662905296285561,0.0231,ok,0.0527,0.0342,1
