early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,33,0.0402,ok,0.0401,0.0213,1
True,32,0.075,ok,0.0487,0.0178,2
True,7,0.0101,ok,0.0086,0.0088,3
True,21,0.0426,ok,0.0573,0.0219,4
True,9,0.0048,ok,0.0516,0.011,5
True,32,0.0769,ok,0.0688,0.0287,6
True,21,0.038,ok,0.0516,0.0218,7
True,7,0.0051,ok,0.0029,0.0005,8
True,21,0.0403,ok,0.0516,0.0222,9
True,17,0.0218,ok,0.0344,0.0181,10
True,32,0.0818,ok,0.0487,0.0151,11
True,32,0.0784,ok,0.0602,0.0266,12
True,7,0.0106,ok,0.0172,0.0041,13
True,9,0.0073,ok,0.0057,0.0014,14
True,26,0.0458,ok,0.0516,0.0189,15
True,21,0.0415,ok,0.0544,0.0303,16
