avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
25.570415830612184,True,25,0.0878,ok,0.1417,0.2847762107849121,0.0557,1
52.74351959350781,True,39,0.0869,ok,0.145,0.20542454719543457,0.0573,2
55.91536938060414,True,44,0.0829,ok,0.1408,0.16428685188293457,0.0548,3
55.92771683868609,True,38,0.0846,ok,0.138,0.19587349891662598,0.0567,4
67.75266148895025,True,32,0.0822,ok,0.1375,0.20147275924682617,0.0576,5
67.11730225563049,True,25,0.0861,ok,0.1399,0.17640352249145508,0.0567,6
57.186007752138025,True,34,0.0867,ok,0.1338,0.2008216381072998,0.0561,7
66.18127092719078,True,32,0.0837,ok,0.1431,0.17070436477661133,0.0592,8
57.532562551498415,True,25,0.0879,ok,0.1417,0.16301941871643066,0.0578,9
56.72850769919318,True,37,0.0877,ok,0.1385,0.166426420211792,0.056,10
