avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
7.362288853701423,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1999,ok,13317.387815806016,0.2673947811126709,0.3193,0.1658,1
7.316463035695693,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2006,ok,13535.039913004079,0.2630949020385742,0.3197,0.1658,2
7.303538154153263,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1999,ok,12480.752780108229,0.28531932830810547,0.3185,0.167,3
7.290497916085379,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2005,ok,13397.844047362756,0.2657890319824219,0.3173,0.1653,4
7.313351631164551,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2001,ok,13457.514386087578,0.26461052894592285,0.3177,0.1656,5
7.067006973993211,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1992,ok,13671.056706461477,0.26047730445861816,0.3193,0.1659,6
7.24643569900876,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1996,ok,13793.21744478665,0.25817036628723145,0.3157,0.1658,7
7.181373607544672,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2002,ok,14177.303225696221,0.251176118850708,0.3177,0.166,8
7.129281633040485,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1997,ok,14043.217306274728,0.2535743713378906,0.3197,0.165,9
7.162299474080403,True,21,1.0,1.0,0.0,0.09397517354059835,0.0,1.9932253582675064,0.48407548666000366,0.30622732639312744,0.0,0.05948752796854001,1.021854609775299,2.989421163250639,0.38719043552519217,6.659397150879131,8.92121335872951,6.659397150879131,0.0,1.0,0.03538752958544774,0.9655437735332209,0.05826536366637324,0.9433995702489473,0.047897225089969964,0.9532317503507153,0.014591723244284371,0.9855142200250653,0.027361461671360245,0.9730434970526147,0.04239250842591933,0.9584934899576999,0.6539745333168501,0.31721241167244196,7.149088649544325,6.659397150879131,0.1543125533731853,0.2017,ok,13520.386191314172,0.2633800506591797,0.3173,0.1664,10
