early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,27,0.2845,ok,0.4379,0.2882,1
True,15,0.2839,ok,0.4435,0.2864,2
True,27,0.2859,ok,0.4394,0.2903,3
True,42,0.284,ok,0.4387,0.2887,4
True,19,0.2869,ok,0.4413,0.2889,5
True,19,0.2871,ok,0.4413,0.289,6
True,13,0.2842,ok,0.4342,0.2851,7
True,27,0.2842,ok,0.4391,0.2875,8
True,14,0.2781,ok,0.4224,0.2782,9
True,51,0.2839,ok,0.4386,0.2882,10
True,12,0.2827,ok,0.4265,0.2812,11
True,28,0.2838,ok,0.4383,0.2874,12
True,13,0.2827,ok,0.4295,0.2835,13
True,17,0.2854,ok,0.442,0.2879,14
True,18,0.2862,ok,0.4409,0.289,15
True,22,0.2857,ok,0.4393,0.2874,16
True,14,0.2799,ok,0.4241,0.2818,17
True,13,0.2769,ok,0.423,0.276,18
True,22,0.2851,ok,0.4405,0.2871,19
True,33,0.2845,ok,0.4389,0.2884,20
