avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
1.6409727947132007,True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0885,ok,10196.475569581595,0.05854964256286621,0.1318,0.0708,1
1.6285651193724737,True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883,ok,10864.469567330221,0.05494976043701172,0.1347,0.0731,2
1.6013634906095617,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883,ok,10411.986627413802,0.05733776092529297,0.1347,0.0721,3
1.5982557955910177,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0907,ok,8164.887351269568,0.07311797142028809,0.1318,0.0778,4
1.6514962070128496,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909,ok,9403.10365572016,0.06348967552185059,0.1347,0.0825,5
1.5887561826144947,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909,ok,10023.01406184329,0.05956292152404785,0.1318,0.0773,6
1.5784168640772502,True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883,ok,10863.621126797227,0.05495405197143555,0.1347,0.0736,7
1.5757493178049724,True,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0898,ok,8607.648873855293,0.06935691833496094,0.1261,0.0673,8
1.6072983250898474,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0902,ok,10479.17760200879,0.05697011947631836,0.1289,0.0805,9
1.5917728008368077,True,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0882,ok,10693.723363911238,0.05582714080810547,0.1289,0.0668,10
1.580220383756301,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883,ok,10513.320043329666,0.05678510665893555,0.1347,0.0721,11
1.6086757042828728,True,34,1.0,1.0,0.0,0.17374902963638306,0.0,2.4664396102864194,0.31531447172164917,0.050511546432971954,0.0,0.08811327642999364,1.3060089120456926,3.969183332767509,0.34460065809153456,2.876930385267145,15.531135524353642,2.876930385267145,0.05889287215480774,0.9428077647115491,0.060746979295161735,0.9410613176533121,0.05914124575528231,0.9425758294709028,0.061213735188023324,0.9406221742321158,0.05571139638313646,0.9458120612866341,0.011309555272736619,0.988754157334217,0.03520450903848407,0.9654299949923277,0.04607858612206564,0.9549669120954827,0.772459499263623,0.5438292701450603,6.03858153907496,2.876930385267145,0.1860604247681723,0.091,ok,10874.991804667041,0.05489659309387207,0.1289,0.0804,12
1.5875100146892458,True,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883,ok,10867.723150772328,0.05493330955505371,0.1203,0.0689,13
1.6114707191785176,True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0903,ok,9630.063526126936,0.06199336051940918,0.1318,0.0734,14
1.552265062051661,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0908,ok,8937.301419831962,0.06679868698120117,0.1318,0.0778,15
