early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,0.0422,ok,0.0461,0.0398,1
True,15,0.0453,ok,0.0507,0.044,2
True,15,0.0453,ok,0.0513,0.0445,3
True,14,0.0421,ok,0.0458,0.0397,4
True,14,0.0418,ok,0.0464,0.0395,5
True,19,0.0446,ok,0.0491,0.0422,6
True,14,0.042,ok,0.0458,0.0397,7
True,15,0.0455,ok,0.0516,0.045,8
