early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,68,0.0802,ok,0.1868,0.161,1
True,15,0.0801,ok,0.1864,0.1609,2
True,17,0.0811,ok,0.1901,0.162,3
True,31,0.0811,ok,0.1889,0.1622,4
True,17,0.0803,ok,0.1855,0.1608,5
True,15,0.0806,ok,0.1877,0.1613,6
True,15,0.08,ok,0.1854,0.1603,7
True,54,0.081,ok,0.1884,0.1622,8
True,74,0.0807,ok,0.1878,0.1616,9
True,15,0.0803,ok,0.1877,0.1612,10
True,15,0.0801,ok,0.1849,0.1601,11
True,15,0.08,ok,0.1867,0.1611,12
True,96,0.08,ok,0.1865,0.1609,13
True,69,0.0809,ok,0.1884,0.1622,14
True,60,0.0811,ok,0.1887,0.162,15
