avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
1.4763001849852413,True,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1246,ok,13239.571926649041,0.36776113510131836,0.2378,0.1139,1
1.4779367729237205,True,76,1.0,1.0,0.0,0.060166461462781984,0.0,0.982902481157204,0.4247666001319885,0.3699379861354828,0.0,0.06016643738879536,0.982902481157204,2.989179352817239,0.3774276690746724,5.581248235007188,2.989179352817239,5.581248235007188,0.020860754652761732,0.9793553257478128,0.022218863136707786,0.978026619056969,0.022720800726093976,0.9775353728426045,0.02307503403126765,0.9771891585804897,0.020195490331173824,0.9800070726721404,0.0,1.0,0.020195490331173824,0.9800070726721404,0.4459387953082282,0.3186079244458764,6.592364159735059,5.581248235007188,0.3774276690746724,0.13,ok,14627.666969886672,0.33286237716674805,0.2258,0.1185,2
1.4319577150874667,True,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1285,ok,14454.651298061985,0.33684659004211426,0.2289,0.1178,3
1.4662774212752716,True,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1245,ok,15651.995370789065,0.3110785484313965,0.2382,0.1132,4
1.5030111532944899,True,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1224,ok,15537.461256139795,0.3133716583251953,0.2409,0.1124,5
