best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0522,1,1,0.0062649176407507815,0,353.6338801383972,1,0.0522
0.0792,3,1,0.006253568809365234,0,282.95427083969116,1,0.0792
0.0805,5,1,0.006230916844332629,0,266.5131583213806,1,0.0805
0.0805,10,1,0.00612554526847946,5,244.59742784500122,1,0.0792
0.0805,15,1,0.005952869757243755,10,227.73916959762573,1,0.0787
0.025,1,1,0.006652892096120275,0,360.29976987838745,2,0.025
0.0791,3,1,0.006640840453153095,0,289.52632999420166,2,0.0791
0.0805,6,1,0.006600285537716085,0,266.3536810874939,2,0.0805
0.0805,10,1,0.006504888657436555,4,249.68971586227417,2,0.0787
0.0805,16,1,0.006276644190070878,10,229.9661512374878,2,0.0784
0.0526,1,1,0.0009425449639154005,0,369.9648823738098,3,0.0526
0.0743,3,1,0.0009408375537813559,0,320.14264392852783,3,0.0743
0.0804,10,1,0.0009215766551320891,2,262.8483085632324,3,0.0802
0.0805,13,1,0.0009071682903357528,0,252.18014812469482,3,0.0805
0.0805,23,1,0.0008346891981611689,10,226.55250120162964,3,0.0787
0.0279,1,1,0.0003934055832100388,0,382.1338710784912,4,0.0279
0.0618,3,1,0.00039269293319833825,0,350.276264667511,4,0.0618
0.079,10,1,0.00038465369331445266,0,296.3691358566284,4,0.079
0.0806,14,1,0.00037630567867331314,0,280.97230100631714,4,0.0806
0.0806,24,1,0.0003445755915156307,10,257.94888067245483,4,0.0803
0.0564,1,1,0.0018001931504778455,0,361.28939723968506,5,0.0564
0.0784,3,1,0.0017969321198150797,0,298.08082818984985,5,0.0784
0.08,5,1,0.0017904231895090666,0,273.4976968765259,5,0.08
0.08,10,1,0.0017601451874692503,5,245.70965909957886,5,0.0792
0.08,15,1,0.001710527731916471,10,226.80404090881348,5,0.0782
0.0263,1,1,0.00036706015949459266,0,383.15782928466797,6,0.0263
0.0622,3,1,0.0003663952339365358,0,351.8515691757202,6,0.0622
0.0784,10,1,0.00035889436257137555,0,299.19507694244385,6,0.0784
0.0806,19,1,0.00033801215218691135,0,270.3059663772583,6,0.0806
0.0806,29,1,0.00030198433882251853,10,253.35506677627563,6,0.08
0.0317,1,1,0.0005567695516758415,0,377.0129337310791,7,0.0317
0.0667,3,1,0.0005557609695802884,0,339.69344663619995,7,0.0667
0.0802,10,1,0.0005443833883333649,0,282.2405786514282,7,0.0802
0.0805,13,1,0.0005358722412632946,0,270.4639983177185,7,0.0805
0.0805,23,1,0.0004930582077679788,10,246.95146083831787,7,0.0798
0.0561,1,1,0.005673209665074046,0,351.7857241630554,8,0.0561
0.0791,3,1,0.005662932706365924,0,282.52770948410034,8,0.0791
0.08,4,1,0.005653951686220188,0,272.08308362960815,8,0.08
0.08,10,1,0.005547000713136538,6,243.0295376777649,8,0.0783
0.08,14,1,0.005426615951537955,10,229.17749452590942,8,0.078
0.0297,1,1,0.0005026490266780145,0,378.50140285491943,9,0.0297
0.0644,3,1,0.0005017384833353897,0,343.2095584869385,9,0.0644
0.0801,10,1,0.0004914668545753353,0,286.3581295013428,9,0.0801
0.0806,13,1,0.00048378302959279555,0,274.37720489501953,9,0.0806
0.0806,23,1,0.0004451307142860314,10,250.60411834716797,9,0.0801
0.0717,1,1,0.003912918175535231,0,348.17564821243286,10,0.0717
0.0786,3,1,0.003905829966057305,0,281.1141405105591,10,0.0786
0.0794,5,1,0.003891682088819282,0,262.65921545028687,10,0.0794
0.0794,10,1,0.0038258695150579377,5,236.99579906463623,10,0.078
0.0794,15,1,0.003718020508075133,10,217.78354358673096,10,0.077
0.0652,1,1,0.0035720708306529176,0,353.1150846481323,11,0.0652
0.0787,3,1,0.003565600062499379,0,284.171413898468,11,0.0787
0.0798,4,1,0.0035599452670685688,0,272.26107263565063,11,0.0798
0.0798,10,1,0.003492604824212388,6,237.6156997680664,11,0.0779
0.0798,14,1,0.0034168059518370634,10,221.66277027130127,11,0.0771
0.0554,1,1,0.0011504637020322425,0,367.4850215911865,12,0.0554
0.0764,3,1,0.001148379649325048,0,313.04475593566895,12,0.0764
0.0804,7,1,0.0011380013107219742,0,271.64837312698364,12,0.0804
0.0804,10,1,0.0011248699329583578,3,256.8099536895752,12,0.0799
0.0804,17,1,0.0010771845269000428,10,234.08652210235596,12,0.0791
0.0251,1,1,0.000342087773710266,0,384.18817806243896,13,0.0251
0.0627,3,1,0.00034146808536230717,0,353.27452850341797,13,0.0627
0.0778,10,1,0.0003344775244969497,0,302.034565448761,13,0.0778
0.0806,20,1,0.00031218190153616996,0,271.05400943756104,13,0.0806
