model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
DuoRec,0.279800,0.281400,0.270700,0.273700,0.269500,0.270900,P23_SH_C22_MDUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,SH_RETAIL_ROCKET_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,1,7,run_complete,3,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/DuoRec/retail_rocket_DuoRec_p23_sh_c22_mduorec_xfer_amazon_beauty_fad_h2_r1_c1_s1_20260409_092638_061384_pid492497.json,2026-04-09T09:40:32.520212Z
DuoRec,0.279800,0.281400,0.274300,0.276400,0.274300,0.276400,P23_SH_C22_MDUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_LIGHT_S1,SH_RETAIL_ROCKET_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_LIGHT_S1,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2_LIGHT,1,6,run_complete,3,False,True,XFER_foursquare_FAD_H2_R1_C2_LIGHT,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/DuoRec/retail_rocket_DuoRec_p23_sh_c22_mduorec_xfer_foursquare_fad_h2_r1_c2_light_s1_20260409_093419_317929_pid492547.json,2026-04-09T09:46:44.902708Z
DuoRec,0.279800,0.281400,0.274300,0.276400,0.267900,0.269900,P23_SH_C22_MDUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_TAU_S1,SH_RETAIL_ROCKET_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_TAU_S1,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2_TAU,1,5,run_complete,3,False,True,XFER_foursquare_FAD_H2_R1_C2_TAU,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/DuoRec/retail_rocket_DuoRec_p23_sh_c22_mduorec_xfer_foursquare_fad_h2_r1_c2_tau_s1_20260409_093537_381483_pid492567.json,2026-04-09T09:48:03.992269Z
DuoRec,0.279800,0.281400,0.274300,0.276400,0.260000,0.260000,P23_SH_C22_MDUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_WDHI_S1,SH_RETAIL_ROCKET_DUOREC_XFER_FOURSQUARE_FAD_H2_R1_C2_WDHI_S1,retail_rocket,XFER_FOURSQUARE_FAD_H2_R1_C2_WDHI,1,4,run_complete,3,False,True,XFER_foursquare_FAD_H2_R1_C2_WDHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/DuoRec/retail_rocket_DuoRec_p23_sh_c22_mduorec_xfer_foursquare_fad_h2_r1_c2_wdhi_s1_20260409_093732_576434_pid492588.json,2026-04-09T09:50:00.119678Z
DuoRec,0.279800,0.281400,0.274300,0.277400,0.274000,0.277400,P23_SH_C22_MDUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_LIGHT_S1,SH_RETAIL_ROCKET_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_LIGHT_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_LIGHT,1,7,run_complete,3,False,True,XFER_amazon_beauty_FAD_H2_R1_C1_LIGHT,stageh_screen_variant,Final_all_datasets_variant,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/DuoRec/retail_rocket_DuoRec_p23_sh_c22_mduorec_xfer_amazon_beauty_fad_h2_r1_c1_light_s1_20260409_094037_957060_pid492633.json,2026-04-09T09:54:04.380646Z
DuoRec,0.279800,0.281400,0.274300,0.277400,0.268000,0.268500,P23_SH_C22_MDUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_TAU_S1,SH_RETAIL_ROCKET_DUOREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_TAU_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_TAU,1,6,run_complete,3,False,True,XFER_amazon_beauty_FAD_H2_R1_C1_TAU,stageh_screen_variant,Final_all_datasets_variant,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/DuoRec/retail_rocket_DuoRec_p23_sh_c22_mduorec_xfer_amazon_beauty_fad_h2_r1_c1_tau_s1_20260409_094650_100217_pid492681.json,2026-04-09T09:59:15.730564Z
TiSASRec,0.279800,0.281400,0.253900,0.254600,0.253900,0.254600,P23_SH_C21_MTISASREC_RR_TISAS_STAGEH_REC2_S1,SH_RETAIL_ROCKET_TISASREC_RR_TISAS_STAGEH_REC2_S1,retail_rocket,RR_TISAS_STAGEH_REC2,1,4,run_complete,3,False,True,RR_TISAS_STAGEH_REC2,manual,stageh_manual_bank,retail_rocket,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p23_sh_c21_mtisasrec_rr_tisas_stageh_rec2_s1_20260409_102729_949444_pid494434.json,2026-04-09T10:30:45.115536Z
TiSASRec,0.279800,0.281400,0.258000,0.257500,0.258000,0.257500,P23_SH_C21_MTISASREC_RR_TISAS_STAGEH_REC1_S1,SH_RETAIL_ROCKET_TISASREC_RR_TISAS_STAGEH_REC1_S1,retail_rocket,RR_TISAS_STAGEH_REC1,1,6,run_complete,3,False,True,RR_TISAS_STAGEH_REC1,manual,stageh_manual_bank,retail_rocket,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p23_sh_c21_mtisasrec_rr_tisas_stageh_rec1_s1_20260409_102725_113206_pid494422.json,2026-04-09T10:31:40.177152Z
TiSASRec,0.279800,0.281400,0.258000,0.257500,0.254700,0.257500,P23_SH_C21_MTISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2,1,7,run_complete,3,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p23_sh_c21_mtisasrec_xfer_foursquare_fad_h3_r1_c2_s1_20260409_102551_849099_pid494383.json,2026-04-09T10:32:44.250287Z
TiSASRec,0.279800,0.281400,0.258000,0.258500,0.256300,0.258500,P23_SH_C21_MTISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,SH_RETAIL_ROCKET_TISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,1,5,run_complete,3,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p23_sh_c21_mtisasrec_xfer_amazon_beauty_fad_h2_r1_c1_s1_20260409_102716_986058_pid494410.json,2026-04-09T10:34:12.342564Z
TiSASRec,0.279800,0.281400,0.258000,0.258500,0.256200,0.258300,P23_SH_C21_MTISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI_S1,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI,1,6,run_complete,3,False,True,XFER_foursquare_FAD_H3_R1_C2_REGHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p23_sh_c21_mtisasrec_xfer_foursquare_fad_h3_r1_c2_reghi_s1_20260409_103145_150438_pid494498.json,2026-04-09T10:38:13.593270Z
TiSASRec,0.279800,0.281400,0.258600,0.261100,0.258600,0.261100,P23_SH_C21_MTISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO_S1,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO,1,4,run_complete,3,False,True,XFER_foursquare_FAD_H3_R1_C2_REGLO,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p23_sh_c21_mtisasrec_xfer_foursquare_fad_h3_r1_c2_reglo_s1_20260409_103050_262470_pid494478.json,2026-04-09T10:39:08.675477Z
TiSASRec,0.279800,0.281400,0.258600,0.261100,0.253800,0.257100,P23_SH_C21_MTISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_REGLO_S1,SH_RETAIL_ROCKET_TISASREC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_REGLO_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_REGLO,1,5,run_complete,3,False,True,XFER_amazon_beauty_FAD_H2_R1_C1_REGLO,stageh_screen_variant,Final_all_datasets_variant,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p23_sh_c21_mtisasrec_xfer_amazon_beauty_fad_h2_r1_c1_reglo_s1_20260409_103417_428570_pid494540.json,2026-04-09T10:40:54.866565Z
TiSASRec,0.279800,0.281400,0.258600,0.261100,0.246700,0.246200,P23_SH_C21_MTISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI_S1,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI,1,7,run_complete,3,False,True,XFER_foursquare_FAD_H3_R1_C2_WDHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p23_sh_c21_mtisasrec_xfer_foursquare_fad_h3_r1_c2_wdhi_s1_20260409_103249_390465_pid494519.json,2026-04-09T10:42:08.035125Z
SASRec,0.279800,0.281400,0.241700,0.240900,0.241700,0.240900,P23_SH_C19_MSASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,SH_RETAIL_ROCKET_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2,1,4,run_complete,3,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/SASRec/retail_rocket_SASRec_p23_sh_c19_msasrec_xfer_foursquare_fad_h3_r1_c2_s1_20260409_104817_852320_pid495856.json,2026-04-09T10:53:03.924006Z
SASRec,0.279800,0.281400,0.253900,0.255600,0.253900,0.255600,P23_SH_C19_MSASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO_S1,SH_RETAIL_ROCKET_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO,1,6,run_complete,3,False,True,XFER_foursquare_FAD_H3_R1_C2_REGLO,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/SASRec/retail_rocket_SASRec_p23_sh_c19_msasrec_xfer_foursquare_fad_h3_r1_c2_reglo_s1_20260409_104947_777599_pid495921.json,2026-04-09T10:57:04.186889Z
SASRec,0.279800,0.281400,0.266000,0.270400,0.266000,0.270400,P23_SH_C19_MSASREC_RR_SAS_STAGEH_REC1_S1,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_S1,retail_rocket,RR_SAS_STAGEH_REC1,1,7,run_complete,3,False,True,RR_SAS_STAGEH_REC1,manual,stageh_manual_bank,retail_rocket,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/SASRec/retail_rocket_SASRec_p23_sh_c19_msasrec_rr_sas_stageh_rec1_s1_20260409_104923_986608_pid495901.json,2026-04-09T10:57:05.194189Z
SASRec,0.279800,0.281400,0.266000,0.270400,0.246900,0.248800,P23_SH_C19_MSASREC_XFER_AMAZON_BEAUTY_FAD_H3_R1_C1_S1,SH_RETAIL_ROCKET_SASREC_XFER_AMAZON_BEAUTY_FAD_H3_R1_C1_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H3_R1_C1,1,5,run_complete,3,False,True,XFER_amazon_beauty_FAD_H3_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/SASRec/retail_rocket_SASRec_p23_sh_c19_msasrec_xfer_amazon_beauty_fad_h3_r1_c1_s1_20260409_104909_030970_pid495888.json,2026-04-09T10:59:04.321896Z
SASRec,0.279800,0.281400,0.266000,0.270400,0.234700,0.234300,P23_SH_C19_MSASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI_S1,SH_RETAIL_ROCKET_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI,1,4,run_complete,3,False,True,XFER_foursquare_FAD_H3_R1_C2_REGHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/SASRec/retail_rocket_SASRec_p23_sh_c19_msasrec_xfer_foursquare_fad_h3_r1_c2_reghi_s1_20260409_105309_262950_pid495954.json,2026-04-09T11:03:00.574847Z
SASRec,0.279800,0.281400,0.266000,0.270400,0.208700,0.209100,P23_SH_C19_MSASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI_S1,SH_RETAIL_ROCKET_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI_S1,retail_rocket,XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI,1,6,run_complete,3,False,True,XFER_foursquare_FAD_H3_R1_C2_WDHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/SASRec/retail_rocket_SASRec_p23_sh_c19_msasrec_xfer_foursquare_fad_h3_r1_c2_wdhi_s1_20260409_105709_279764_pid495979.json,2026-04-09T11:04:28.694026Z
SASRec,0.279800,0.281400,0.266000,0.270400,0.254500,0.256500,P23_SH_C19_MSASREC_XFER_AMAZON_BEAUTY_FAD_H3_R1_C1_REGLO_S1,SH_RETAIL_ROCKET_SASREC_XFER_AMAZON_BEAUTY_FAD_H3_R1_C1_REGLO_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H3_R1_C1_REGLO,1,7,run_complete,3,False,True,XFER_amazon_beauty_FAD_H3_R1_C1_REGLO,stageh_screen_variant,Final_all_datasets_variant,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/SASRec/retail_rocket_SASRec_p23_sh_c19_msasrec_xfer_amazon_beauty_fad_h3_r1_c1_reglo_s1_20260409_105710_325831_pid495983.json,2026-04-09T11:07:06.906588Z
SASRec,0.279800,0.281400,0.266000,0.270400,0.247800,0.250200,P23_SH_C19_MSASREC_XFER_AMAZON_BEAUTY_FAD_H3_R1_C1_REGHI_S1,SH_RETAIL_ROCKET_SASREC_XFER_AMAZON_BEAUTY_FAD_H3_R1_C1_REGHI_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H3_R1_C1_REGHI,1,5,run_complete,3,False,True,XFER_amazon_beauty_FAD_H3_R1_C1_REGHI,stageh_screen_variant,Final_all_datasets_variant,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/SASRec/retail_rocket_SASRec_p23_sh_c19_msasrec_xfer_amazon_beauty_fad_h3_r1_c1_reghi_s1_20260409_105909_545463_pid496021.json,2026-04-09T11:09:06.039859Z
GRU4Rec,0.279800,0.281400,0.117300,0.119400,0.117300,0.119400,P23_SH_C20_MGRU4REC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,SH_RETAIL_ROCKET_GRU4REC_XFER_AMAZON_BEAUTY_FAD_H2_R1_C1_S1,retail_rocket,XFER_AMAZON_BEAUTY_FAD_H2_R1_C1,1,4,run_complete,3,False,True,XFER_amazon_beauty_FAD_H2_R1_C1,final_transfer,Final_all_datasets,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_p23_sh_c20_mgru4rec_xfer_amazon_beauty_fad_h2_r1_c1_s1_20260409_110543_573337_pid496235.json,2026-04-09T11:09:25.066280Z
GRU4Rec,0.279800,0.281400,0.216600,0.215800,0.216600,0.215800,P23_SH_C20_MGRU4REC_RR_GRU_STAGEH_REC1_S1,SH_RETAIL_ROCKET_GRU4REC_RR_GRU_STAGEH_REC1_S1,retail_rocket,RR_GRU_STAGEH_REC1,1,7,run_complete,3,False,True,RR_GRU_STAGEH_REC1,manual,stageh_manual_bank,retail_rocket,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_p23_sh_c20_mgru4rec_rr_gru_stageh_rec1_s1_20260409_110712_069002_pid496264.json,2026-04-09T11:15:55.481740Z
