avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
8.390302552117241,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1969,ok,10727.913808459412,0.3319377899169922,0.3122,0.1633,1
8.488161285718283,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1962,ok,8374.718337965733,0.42520833015441895,0.3213,0.164,2
8.12211141132173,True,21,1.0,1.0,0.0,0.06427670094529991,0.0,2.3723742060738684,0.4978133738040924,0.3054686486721039,0.0,0.04211715580967122,1.3561026816689794,3.9929172267515582,0.2964987190435525,6.5545912731289695,11.9506267462795,6.5545912731289695,0.030418292753803765,0.970039688100886,0.03274131802293155,0.9677888767513898,0.031439977928736824,0.9690498596550301,0.03259197278300625,0.9679334222067045,0.030008328155205745,0.9704374515611401,0.008074270299507484,0.9919582390656194,0.021447901763958156,0.9787871286300283,0.02936934687359759,0.9710577410832509,0.7104710100135987,0.3483127156166051,7.4773295820675685,6.5545912731289695,0.1470538001707942,0.2002,ok,12617.245363541904,0.28223276138305664,0.3145,0.1664,3
7.972860347656977,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1973,ok,12775.589851321274,0.2787346839904785,0.3185,0.1671,4
8.061383542560396,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1971,ok,12779.754674570491,0.2786438465118408,0.3169,0.1662,5
8.013955032124239,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1986,ok,12719.515524776623,0.27996349334716797,0.3149,0.1635,6
7.892474637312048,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1972,ok,13076.846641247106,0.27231335639953613,0.3193,0.1654,7
7.877260707673573,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1977,ok,12616.126317389928,0.2822577953338623,0.3205,0.1671,8
7.748839709493849,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1966,ok,13336.604293703384,0.2670094966888428,0.3209,0.1639,9
7.629008849461873,True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1953,ok,13336.116061287903,0.26701927185058594,0.3161,0.1648,10
