best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.023,1,9.349105596542358,1,0.0008609227346286175,0,412.2487096786499,1,0.023
0.1373,3,8.560692071914673,1,0.0008593631822910525,0,316.91021251678467,1,0.1373
0.1969,8,8.232677698135376,1,0.0008486978509184449,0,184.18557500839233,1,0.1969
0.1969,10,8.070840835571289,1,0.0008417702332314682,2,156.07213139533997,1,0.1953
0.1969,18,8.138857364654541,1,0.0007996030902659927,10,88.92610943317413,1,0.1838
0.041,1,9.010214805603027,1,0.0011899149894906405,0,407.44237422943115,2,0.041
0.1621,3,8.291835069656372,1,0.0011877594711976265,0,287.8283996582031,2,0.1621
0.1962,8,8.44511103630066,1,0.0011730184994963447,0,152.99943828582764,2,0.1962
0.1962,10,8.501059532165527,1,0.0011634435680935283,2,126.07605171203613,2,0.1885
0.1962,18,8.361937761306763,1,0.0011051627102877943,10,63.58997046947479,2,0.177
0.0167,1,8.73651123046875,1,0.0006394211232674612,0,416.47292613983154,3,0.0167
0.1056,3,8.424690008163452,1,0.0006382628187328384,0,343.5563497543335,3,0.1056
0.1943,10,8.280126094818115,1,0.0006251962532946295,0,186.49277210235596,3,0.1943
0.2002,11,8.184330940246582,1,0.0006222092729951692,0,174.6646707057953,3,0.2002
0.2002,21,7.739684581756592,1,0.0005779910938602322,10,100.51414704322815,3,0.1893
0.0228,1,8.180737257003784,1,0.000857875610977482,0,412.3000793457031,4,0.0228
0.1371,3,7.979101657867432,1,0.0008563215784718623,0,317.2369165420532,4,0.1371
0.1967,10,7.8041369915008545,1,0.0008387908973592334,2,156.42604970932007,4,0.1949
0.1973,11,8.060248851776123,1,0.0008347834327070134,0,144.63449335098267,4,0.1973
0.1973,21,7.816065311431885,1,0.0007754583712391447,10,74.03920435905457,4,0.1795
0.0264,1,8.486792802810669,1,0.0009081642369049114,0,411.4604845046997,5,0.0264
0.1398,3,8.029253005981445,1,0.0009065191070905978,0,311.8977642059326,5,0.1398
0.1965,10,7.861789703369141,1,0.0008879607783173466,3,150.773122549057,5,0.194
0.1971,11,8.157946825027466,1,0.0008837183962852243,0,139.06497430801392,5,0.1971
0.1971,21,7.73393440246582,1,0.0008209157026453905,10,69.46507549285889,5,0.1784
0.0283,1,7.911768674850464,1,0.0009990242016703229,0,410.0346612930298,6,0.0283
0.1487,3,7.8489203453063965,1,0.000997214480000386,0,303.02676916122437,6,0.1487
0.1986,7,8.37479853630066,1,0.000988202277860253,0,186.76574563980103,6,0.1986
0.1986,10,8.1124849319458,1,0.0009767994285882987,3,141.64732336997986,6,0.1897
0.1986,17,7.626462697982788,1,0.0009353910168021801,10,82.18184518814087,6,0.1811
0.035,1,8.138667106628418,1,0.0011147252606567592,0,408.4653511047363,7,0.035
0.1579,3,8.140873193740845,1,0.001112705947754365,0,293.47418880462646,7,0.1579
0.1972,7,7.89056658744812,1,0.001102650005803255,0,176.37310028076172,7,0.1972
0.1972,10,8.022889137268066,1,0.0010899265461456642,3,131.72945070266724,7,0.188
0.1972,17,7.628923416137695,1,0.0010437224576516242,10,73.4821971654892,7,0.1775
0.0206,1,8.530710458755493,1,0.0008128911983696156,0,413.0634660720825,8,0.0206
0.1328,3,8.146437644958496,1,0.00081141865464692,0,322.104914188385,8,0.1328
0.197,10,8.043887853622437,1,0.0007948072296389949,1,161.82204794883728,8,0.1947
0.1977,11,8.372092962265015,1,0.0007910099043602691,0,149.98145508766174,8,0.1977
0.1977,21,7.803424596786499,1,0.0007347956703933908,10,78.58697438240051,8,0.1824
0.0395,1,8.686043739318848,1,0.0011702134116141566,0,407.7251625061035,9,0.0395
0.1612,3,7.88266134262085,1,0.0011680935825190172,0,289.29338693618774,9,0.1612
0.1966,8,7.618281602859497,1,0.0011535966790112726,0,154.53763699531555,9,0.1966
0.1966,10,7.565972328186035,1,0.0011441802809981192,2,127.50915312767029,9,0.1887
0.1966,18,7.659554481506348,1,0.0010868643869661916,10,64.69341146945953,9,0.1778
0.0441,1,8.334858894348145,1,0.0013185607457788452,0,405.6631155014038,10,0.0441
0.1674,3,7.77254056930542,1,0.001316172187072485,0,278.92093229293823,10,0.1674
0.1953,8,7.559680938720703,1,0.0012998375187881,0,143.85900044441223,10,0.1953
0.1953,10,7.306526184082031,1,0.0012892274089880014,2,117.53140902519226,10,0.1859
0.1953,18,7.564132452011108,1,0.0012246456094378883,10,57.48526620864868,10,0.1748
