early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.08,ok,0.1868,0.1606,1
True,54,0.0806,ok,0.1871,0.1613,2
True,23,0.0804,ok,0.1875,0.1611,3
True,23,0.0807,ok,0.1889,0.1616,4
True,35,0.0805,ok,0.1885,0.1614,5
True,15,0.0806,ok,0.1871,0.1611,6
True,17,0.0805,ok,0.1884,0.1616,7
True,26,0.0804,ok,0.1866,0.161,8
True,15,0.0807,ok,0.1882,0.1616,9
True,23,0.0807,ok,0.1893,0.1615,10
True,52,0.0805,ok,0.1868,0.1612,11
True,18,0.0805,ok,0.1868,0.1615,12
True,17,0.0804,ok,0.1874,0.1615,13
True,23,0.0806,ok,0.1886,0.1614,14
True,14,0.08,ok,0.1871,0.161,15
True,17,0.0805,ok,0.1882,0.1616,16
True,23,0.0807,ok,0.1889,0.1617,17
True,15,0.0797,ok,0.1842,0.1603,18
True,16,0.0798,ok,0.1852,0.1597,19
True,35,0.0805,ok,0.1875,0.1612,20
