early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,10,0.1062,ok,0.0877,0.084,1
True,19,0.1105,ok,0.0877,0.0841,2
True,5,0.0973,ok,0.0789,0.0794,3
True,10,0.1059,ok,0.0877,0.0825,4
True,5,0.0973,ok,0.0789,0.0789,5
True,11,0.1073,ok,0.0877,0.0759,6
,,0.0,fail,,,7
True,22,0.1111,ok,0.1053,0.0873,8
True,19,0.1142,ok,0.0965,0.082,9
True,5,0.0973,ok,0.0789,0.0789,10
True,5,0.0982,ok,0.0789,0.0794,11
True,5,0.0973,ok,0.0789,0.0796,12
True,22,0.1133,ok,0.1053,0.08,13
False,35,0.1202,ok,0.0965,0.0746,14
,,0.0,fail,,,15
,,0.0,fail,,,16
True,5,0.0973,ok,0.0789,0.0789,17
True,31,0.1137,ok,0.0965,0.0624,18
True,5,0.0973,ok,0.0965,0.0833,19
True,28,0.1077,ok,0.0965,0.0795,20
