stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,session,final,final.expert,expert,12,ScalarGroupConditionalProductWrapper,,,,0.8149474331617309,0.5767060768713832,0.8086804909345584,0.0,0.973293121399893,0.0270699868715978,6.920472922456598,0.8567295415184039,0.8246237833566785,2.025068295891247
macro,macro@1,best_valid,session,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.9124933678101345,0.8364741718927556,0.8926360904596008,0.0,0.997499112798864,0.002504019643211746,3.3458966875710225,0.44214728474617004,0.9194770678447006,1.2649844103544876
macro,macro@1,best_valid,session,final,final.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.6111876080523656,0.632500397923094,0.7989440793017994,0.0,0.9736158080999429,0.02673850069048746,1.897501193769282,0.7622509669586728,0.865962719534533,0.671458216887997
macro,macro@1,best_valid,session,final,final.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7253228916024937,0.9938172296675117,0.29312574076069386,0.0,0.9746273284717265,0.025700108260214415,2.9814516890025353,0.07887491348758598,0.5287504938404626,0.796848641966787
macro,macro@1,best_valid,session,final,final.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.8140694085690765,0.8988952496191719,0.6952914556621054,0.0,0.9687623264346991,0.03173597433390567,2.6966857488575156,0.3353754256553821,0.7968609704414036,0.8943466560827676
macro,macro@1,best_valid,session,final,final.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7806742351080184,0.8906201709149079,0.45399202672125843,0.0,0.9810546459104591,0.019127116676193198,2.6718605127447237,0.3504470572142039,0.635994684480839,0.8576583081362461
