early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1692,ok,0.1708,0.1681,1
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1681,ok,0.1732,0.1672,2
True,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1689,ok,0.1738,0.1679,3
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1695,ok,0.1746,0.1686,4
True,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1694,ok,0.1746,0.1684,5
True,11,1.0,1.0,0.0,0.10181151606899308,0.0,2.067750243725047,0.359976589679718,0.223964661359787,0.0,0.08432330514375909,0.6837790825879732,1.9858796859090648,0.7700783015072267,5.062999078624078,7.917925904845709,5.062999078624078,0.002645599819290615,0.9973578966957718,0.0014368003748363397,0.9985649608778133,0.00022800093038206443,0.9997720250598547,0.00026325319687460345,0.9997367814512077,3.6234025409434484e-05,0.9999637669713037,0.0002969971387854307,0.9997030469604989,0.0,0.0,9.610053235053234,5.062999078624078,0.6048404568103741,0.1696,ok,0.1718,0.1684,6
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1661,ok,0.1757,0.1656,7
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1694,ok,0.1735,0.1684,8
True,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1688,ok,0.1735,0.1681,9
True,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1668,ok,0.1748,0.1665,10
