early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,44,0.1454,ok,0.1847,0.1118,1
False,60,0.084,ok,0.1199,0.066,2
True,9,0.0017,ok,0.0008,0.0002,3
False,60,0.0758,ok,0.0959,0.0615,4
False,60,0.1184,ok,0.1567,0.096,5
False,60,0.1773,ok,0.2434,0.1429,6
False,60,0.0477,ok,0.0655,0.0396,7
False,60,0.1404,ok,0.1671,0.1045,8
False,60,0.0825,ok,0.1179,0.0676,9
False,60,0.1197,ok,0.1583,0.0968,10
False,60,0.1544,ok,0.2146,0.1298,11
False,60,0.0728,ok,0.1071,0.0604,12
False,60,0.151,ok,0.2026,0.1216,13
False,60,0.1218,ok,0.1603,0.0982,14
