stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage3,lastfm0.03,featured_moe_n3,route,S3_LASTFM0_03_1_SEED1,S2_LASTFM0_03_R10,S3_LASTFM0_03_FEATURED_MOE_N3_C1_SEED1,810022,3,ok,0.34218888888888893,0.3436491313786995,0.3146,0.3144,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/lastfm0.03_FeaturedMoE_N3_s3_lastfm0_03_featured_moe_n3_c1_seed1_20260419_032629_409114_pid272709.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/lastfm0_03/featured_moe_n3/route/S3_LASTFM0_03_1_SEED1.log,823.4408693313599,,2026-04-19T03:40:08.841476Z
stage3,lastfm0.03,featured_moe_n3,route,S3_LASTFM0_03_1_SEED2,S2_LASTFM0_03_R10,S3_LASTFM0_03_FEATURED_MOE_N3_C1_SEED2,810023,7,ok,0.34218888888888893,0.3436491313786995,0.3146,0.3144,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/lastfm0.03_FeaturedMoE_N3_s3_lastfm0_03_featured_moe_n3_c1_seed2_20260419_032720_359421_pid272846.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/lastfm0_03/featured_moe_n3/route/S3_LASTFM0_03_1_SEED2.log,798.5856971740723,,2026-04-19T03:40:34.814931Z
stage3,movielens1m,featured_moe_n3,route,S3_MOVIELENS1M_2_SEED1,S2_MOVIELENS1M_R05,S3_MOVIELENS1M_FEATURED_MOE_N3_C2_SEED1,810028,1,ok,0.14256426984138107,0.09811908833087044,0.0939,0.061,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_FeaturedMoE_N3_s3_movielens1m_featured_moe_n3_c2_seed1_20260419_033019_102762_pid273336.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/movielens1m/featured_moe_n3/route/S3_MOVIELENS1M_2_SEED1.log,836.5282869338989,,2026-04-19T03:44:11.433123Z
stage3,movielens1m,featured_moe_n3,route,S3_MOVIELENS1M_2_SEED2,S2_MOVIELENS1M_R05,S3_MOVIELENS1M_FEATURED_MOE_N3_C2_SEED2,810029,5,ok,0.14256666666666667,0.09826997543413166,0.0939,0.061,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_FeaturedMoE_N3_s3_movielens1m_featured_moe_n3_c2_seed2_20260419_033241_148545_pid273664.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/movielens1m/featured_moe_n3/route/S3_MOVIELENS1M_2_SEED2.log,826.679529428482,,2026-04-19T03:46:23.645653Z
stage3,movielens1m,featured_moe_n3,route,S3_MOVIELENS1M_1_SEED1,S2_MOVIELENS1M_R02,S3_MOVIELENS1M_FEATURED_MOE_N3_C1_SEED1,810026,6,ok,0.14145555555555556,0.09363333333333333,0.0934,0.0591,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_FeaturedMoE_N3_s3_movielens1m_featured_moe_n3_c1_seed1_20260419_032812_181034_pid273018.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/movielens1m/featured_moe_n3/route/S3_MOVIELENS1M_1_SEED1.log,1457.923927307129,,2026-04-19T03:52:26.033525Z
stage3,movielens1m,featured_moe_n3,route,S3_MOVIELENS1M_3_SEED1,S2_MOVIELENS1M_R01,S3_MOVIELENS1M_FEATURED_MOE_N3_C3_SEED1,810030,2,ok,0.14128888888888888,0.09415555555555556,0.0895,0.0589,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_FeaturedMoE_N3_s3_movielens1m_featured_moe_n3_c3_seed1_20260419_033747_797301_pid274354.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/movielens1m/featured_moe_n3/route/S3_MOVIELENS1M_3_SEED1.log,884.0203604698181,,2026-04-19T03:52:27.635695Z
stage3,movielens1m,featured_moe_n3,route,S3_MOVIELENS1M_1_SEED2,S2_MOVIELENS1M_R02,S3_MOVIELENS1M_FEATURED_MOE_N3_C1_SEED2,810027,4,ok,0.14144658737926072,0.09373796453414035,0.0936,0.0592,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_FeaturedMoE_N3_s3_movielens1m_featured_moe_n3_c1_seed2_20260419_032939_771502_pid273229.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/movielens1m/featured_moe_n3/route/S3_MOVIELENS1M_1_SEED2.log,1376.9988362789154,,2026-04-19T03:52:32.643778Z
stage3,retail_rocket,featured_moe_n3,route,S3_RETAIL_ROCKET_1_SEED2,S2_RETAIL_ROCKET_R12,S3_RETAIL_ROCKET_FEATURED_MOE_N3_C1_SEED2,810033,7,ok,0.45147777777777776,0.44308888888888887,0.3724,0.3692,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_FeaturedMoE_N3_s3_retail_rocket_featured_moe_n3_c1_seed2_20260419_034039_113136_pid274787.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/retail_rocket/featured_moe_n3/route/S3_RETAIL_ROCKET_1_SEED2.log,773.9586491584778,,2026-04-19T03:53:28.781671Z
stage3,retail_rocket,featured_moe_n3,route,S3_RETAIL_ROCKET_1_SEED1,S2_RETAIL_ROCKET_R12,S3_RETAIL_ROCKET_FEATURED_MOE_N3_C1_SEED1,810032,3,ok,0.45147777777777776,0.44308888888888887,0.3724,0.3692,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_FeaturedMoE_N3_s3_retail_rocket_featured_moe_n3_c1_seed1_20260419_034013_115595_pid274711.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/retail_rocket/featured_moe_n3/route/S3_RETAIL_ROCKET_1_SEED1.log,801.690915107727,,2026-04-19T03:53:30.540682Z
stage3,movielens1m,featured_moe_n3,route,S3_MOVIELENS1M_3_SEED2,S2_MOVIELENS1M_R01,S3_MOVIELENS1M_FEATURED_MOE_N3_C3_SEED2,810031,0,ok,0.14129999999999998,0.09418888888888889,0.0895,0.0589,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_FeaturedMoE_N3_s3_movielens1m_featured_moe_n3_c3_seed2_20260419_033816_426918_pid274437.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/movielens1m/featured_moe_n3/route/S3_MOVIELENS1M_3_SEED2.log,932.3874077796936,,2026-04-19T03:53:44.801096Z
stage3,retail_rocket,featured_moe_n3,route,S3_RETAIL_ROCKET_2_SEED1,S2_RETAIL_ROCKET_R12,S3_RETAIL_ROCKET_FEATURED_MOE_N3_C2_SEED1,810034,1,ok,0.44966666666666666,0.44304559345832456,0.3715,0.37,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_FeaturedMoE_N3_s3_retail_rocket_featured_moe_n3_c2_seed1_20260419_034415_584811_pid275276.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/retail_rocket/featured_moe_n3/route/S3_RETAIL_ROCKET_2_SEED1.log,868.0102887153625,,2026-04-19T03:58:39.451660Z
stage3,retail_rocket,featured_moe_n3,route,S3_RETAIL_ROCKET_2_SEED2,S2_RETAIL_ROCKET_R12,S3_RETAIL_ROCKET_FEATURED_MOE_N3_C2_SEED2,810035,5,ok,0.44966666666666666,0.44304559345832456,0.3715,0.37,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_FeaturedMoE_N3_s3_retail_rocket_featured_moe_n3_c2_seed2_20260419_034627_689625_pid275581.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/retail_rocket/featured_moe_n3/route/S3_RETAIL_ROCKET_2_SEED2.log,849.5933907032013,,2026-04-19T04:00:33.247388Z
stage3,retail_rocket,featured_moe_n3,route,S3_RETAIL_ROCKET_3_SEED2,S2_RETAIL_ROCKET_R02,S3_RETAIL_ROCKET_FEATURED_MOE_N3_C3_SEED2,810037,2,ok,0.44804444444444436,0.4423666666666666,0.3712,0.3692,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_FeaturedMoE_N3_s3_retail_rocket_featured_moe_n3_c3_seed2_20260419_035231_795139_pid276402.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/retail_rocket/featured_moe_n3/route/S3_RETAIL_ROCKET_3_SEED2.log,893.4247045516968,,2026-04-19T04:07:21.070366Z
stage3,retail_rocket,featured_moe_n3,route,S3_RETAIL_ROCKET_3_SEED1,S2_RETAIL_ROCKET_R02,S3_RETAIL_ROCKET_FEATURED_MOE_N3_C3_SEED1,810036,6,ok,0.44804444444444436,0.4423666666666666,0.3712,0.3692,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_FeaturedMoE_N3_s3_retail_rocket_featured_moe_n3_c3_seed1_20260419_035230_161218_pid276395.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/retail_rocket/featured_moe_n3/route/S3_RETAIL_ROCKET_3_SEED1.log,929.875492811203,,2026-04-19T04:07:55.918030Z
