best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0151,1,2.223637819290161,1,0.0011571835874320997,0,80.42240810394287,1,0.0151
0.035,3,1.3430712223052979,1,0.001155087361724284,0,71.31498384475708,1,0.035
0.0948,10,1.2465615272521973,1,0.0011314403245542618,0,49.30789566040039,1,0.0948
0.1278,59,1.4180080890655518,1,0.000481944037069182,0,17.43993306159973,1,0.1278
0.1278,69,1.0849311351776123,1,0.00033447219875732033,10,16.12373423576355,1,0.1265
0.0152,1,1.4082903861999512,1,0.001295580829008849,0,80.19870185852051,2,0.0152
0.0385,3,1.22794508934021,1,0.0012932338981762504,0,70.4063982963562,2,0.0385
0.0979,10,1.2640488147735596,1,0.0012667587145035143,0,47.64400291442871,2,0.0979
0.13,59,1.317918062210083,1,0.0005395837461431332,0,15.805192470550537,2,0.13
0.13,69,1.1773364543914795,1,0.0003744745200785598,10,14.581272006034851,2,0.128
0.0151,1,1.442521572113037,1,0.0013974519640392537,0,80.04203271865845,3,0.0151
0.0408,3,1.262712001800537,1,0.0013949204947337158,0,69.75454378128052,3,0.0408
0.0997,10,1.2566242218017578,1,0.001366363575247597,0,46.516432762145996,3,0.0997
0.129,59,1.2352752685546875,1,0.0005820110555265321,0,14.817314743995667,3,0.129
0.129,69,1.168670415878296,1,0.00040391934015169504,10,13.663293600082397,3,0.127
0.0152,1,1.4924914836883545,1,0.0011496440064516378,0,80.43491840362549,4,0.0152
0.0348,3,1.3664610385894775,1,0.0011475614386142318,0,71.36579990386963,4,0.0348
0.0939,10,1.379502534866333,1,0.001124068472720045,0,49.40388584136963,4,0.0939
0.1274,59,1.3458797931671143,1,0.00047880395097135096,0,17.540589690208435,4,0.1274
0.1274,69,1.1596245765686035,1,0.0003322929592177759,10,16.218387007713318,4,0.1264
0.0151,1,1.51589035987854,1,0.001102268210538154,0,80.51443481445312,5,0.0151
0.035,3,1.3032679557800293,1,0.0011002714634489859,0,71.68840837478638,5,0.035
0.0924,10,1.2801487445831299,1,0.0010777466215578465,0,50.02130603790283,5,0.0924
0.1271,59,1.2617332935333252,1,0.0004590728706225728,0,18.20568335056305,5,0.1271
0.1271,69,0.9686543941497803,1,0.00031859946511782536,10,16.842078924179077,5,0.1262
