avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
2.3542275273281597,True,46,1.0,1.0,0.0,0.15153628881167505,0.0,2.406769756779008,0.22247162461280823,0.07096444070339203,0.0,0.04029149111076321,1.3695495331768497,3.993516956101871,0.7853139013452914,4.77844086423445,11.730625938511846,4.77844086423445,0.007008312231425844,0.9930161887185595,0.006236139857217646,0.9937832645058813,0.005071843164769466,0.9949425856370592,0.004716775063692668,0.9952943314506365,0.0023261455067417076,0.9976765578731597,0.0008088052748112777,0.9991915217200107,0.001843114159228889,0.998159396639442,0.002611232906627503,0.9973921733964902,0.0,0.0,7.138488088118022,4.77844086423445,0.7623318385650224,0.0881,ok,6687.389802262603,0.08927249908447266,0.1261,0.0658,1
