best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0676,1,1,0.004754699797388494,0,345.0490336418152,1,0.0676
0.0764,2,1,0.004751468533712409,0,296.4131293296814,1,0.0764
0.0764,3,1,0.004746086709494334,1,278.5059823989868,1,0.0764
0.0764,10,1,0.004648924457918813,8,238.32959127426147,1,0.0735
0.0764,12,1,0.004602477477473758,10,230.3077049255371,1,0.0728
0.0335,1,1,0.006616612599538417,0,356.5648627281189,2,0.0335
0.0751,3,1,0.006604626676491766,0,285.9789996147156,2,0.0751
0.0751,10,1,0.006469416251991943,7,250.90011978149414,2,0.0726
0.0751,13,1,0.006368270342035396,10,241.66368961334229,2,0.0713
0.053,1,1,0.0005784739641202938,0,372.79251432418823,3,0.053
0.0708,3,1,0.00057742606471344,0,329.1077151298523,3,0.0708
0.0774,10,1,0.0005656049539752571,0,272.5680775642395,3,0.0774
0.0774,20,1,0.0005279028249082964,10,243.0790205001831,3,0.0764
0.0093,1,1,0.007743100322974635,0,369.3760504722595,4,0.0093
0.0131,3,1,0.007729073779449908,0,350.9298119544983,4,0.0131
0.0131,10,1,0.007570843587510433,7,324.8496174812317,4,0.0083
0.0131,13,1,0.007452477442255572,10,321.50665187835693,4,0.006
0.0455,1,1,0.00015643074067883705,0,391.00127124786377,5,0.0455
0.05,3,1,0.0001561473680630611,0,360.19171667099,5,0.05
0.0716,10,1,0.00015295070715329548,0,323.327525138855,5,0.0716
0.077,29,1,0.00012869725186318232,0,280.2724733352661,5,0.077
0.077,39,1,0.00010908518895885711,10,269.37443590164185,5,0.077
0.0578,1,1,0.0011136787659624591,0,364.0351915359497,6,0.0578
0.0758,3,1,0.0011116613487740254,0,305.3236494064331,6,0.0758
0.0773,7,1,0.001101614847256598,0,266.25047397613525,6,0.0773
0.0773,10,1,0.0010889033322758663,3,251.49851989746094,6,0.0765
0.0773,17,1,0.0010427426197912972,10,225.96469020843506,6,0.0749
0.0607,1,1,0.0017020358147228148,0,357.3962359428406,7,0.0607
0.0765,3,1,0.001698952595025271,0,292.3515419960022,7,0.0765
0.0771,4,1,0.001696258173552556,0,278.77473402023315,7,0.0771
0.0771,10,1,0.0016641715070349256,6,240.95469856262207,7,0.0753
0.0771,14,1,0.0016280545313044012,10,223.51975393295288,7,0.0742
0.0459,1,1,0.0003867334805332001,0,378.7927784919739,8,0.0459
0.0649,3,1,0.0003860329169642285,1,344.15783500671387,8,0.0647
0.077,10,1,0.0003781300214441197,0,288.1540837287903,8,0.077
0.0773,12,1,0.00037435215887167314,0,280.1272482872009,8,0.0773
0.0773,22,1,0.0003460965897059022,10,254.72079515457153,8,0.0769
0.0646,1,1,0.0007625337779906753,0,369.0453157424927,9,0.0646
0.0737,3,1,0.0007611524561970876,0,318.608181476593,9,0.0737
0.0775,7,1,0.0007542736353092238,0,278.3779287338257,9,0.0775
0.0775,10,1,0.0007455700846638404,3,262.8669476509094,9,0.0775
0.0775,17,1,0.0007139639307517828,10,239.98914337158203,9,0.0761
0.0629,1,1,0.000944744416470144,0,366.2532711029053,10,0.0629
0.0753,3,1,0.0009430330220512906,0,310.9043321609497,10,0.0753
0.0775,7,1,0.0009345104781151622,0,271.191445350647,10,0.0775
0.0775,10,1,0.0009237271776070086,3,256.23364782333374,10,0.077
0.0775,17,1,0.0008845686009034367,10,232.101553440094,10,0.0755
0.0606,1,1,0.0010341969763892588,0,365.05219316482544,11,0.0606
0.0755,3,1,0.0010323235396136274,0,307.82074546813965,11,0.0755
0.0774,7,1,0.001022994043703167,0,268.4200806617737,11,0.0774
0.0774,10,1,0.0010111897328370632,3,253.61551904678345,11,0.0767
0.0774,17,1,0.0009683234497233162,10,228.76790714263916,11,0.0751
0.063,1,1,0.005015888941432533,0,348.5520224571228,12,0.063
0.0763,3,1,0.005006802712193911,0,280.3223867416382,12,0.0763
0.0767,5,1,0.004988666840754882,0,263.7335367202759,12,0.0767
0.0767,10,1,0.004904303062590371,5,240.96153020858765,12,0.0743
0.0767,15,1,0.004766053649440929,10,223.10368490219116,12,0.073
0.0584,1,1,0.001376828124279877,0,360.8944978713989,13,0.0584
0.0763,3,1,0.0013743340148397634,0,298.548321723938,13,0.0763
0.0772,4,1,0.0013721544160145167,0,284.5719585418701,13,0.0772
0.0772,10,1,0.0013461985433508986,6,245.88947534561157,13,0.0758
0.0772,14,1,0.0013169824319626561,10,229.4189863204956,13,0.075
0.0458,1,1,0.0003476193646050159,0,380.4203815460205,14,0.0458
0.0637,3,1,0.0003469896558392386,0,347.29262828826904,14,0.0637
0.0767,10,1,0.0003398860569590682,0,292.3263683319092,14,0.0767
0.0773,13,1,0.00033457211777605724,0,280.8657088279724,14,0.0773
0.0773,23,1,0.00030784115327732946,10,257.07135581970215,14,0.077
0.07,1,1,0.003535768213186754,0,344.5781297683716,15,0.07
0.0767,3,1,0.003529363206836978,0,278.8938159942627,15,0.0767
0.0767,10,1,0.003457109812241787,7,233.6545033454895,15,0.0743
0.0767,13,1,0.0034030597242340416,10,220.26009607315063,15,0.0738
0.0401,1,1,0.00023945422336167294,0,385.861065864563,16,0.0401
0.0641,3,1,0.00023902045459385827,0,354.20913076400757,16,0.0641
0.0752,10,1,0.0002341272094926919,0,306.6563801765442,16,0.0752
0.0771,18,1,0.0002223989787653035,0,282.0055637359619,16,0.0771
0.0771,28,1,0.00019968988841022472,10,264.0965504646301,16,0.0771
0.0451,1,1,0.00032510126428209795,0,381.43487548828125,17,0.0451
0.0639,3,1,0.00032451234681452154,0,348.9603452682495,17,0.0639
0.0765,10,1,0.00031786890513076966,0,294.93756437301636,17,0.0765
