early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,20,0.081,ok,0.1886,0.1619,1
True,15,0.0805,ok,0.1882,0.1613,2
True,15,0.0806,ok,0.187,0.1612,3
True,15,0.0808,ok,0.1875,0.1615,4
True,35,0.081,ok,0.1888,0.1621,5
True,22,0.0812,ok,0.1886,0.1621,6
True,15,0.0801,ok,0.1867,0.161,7
True,15,0.0802,ok,0.187,0.1614,8
True,15,0.0808,ok,0.1889,0.1617,9
True,23,0.0811,ok,0.1886,0.162,10
