anchor_setting_key,best_valid_diag_json_path,best_valid_mrr20,cold_item_count,cold_item_mrr20,dataset,diag_available,diag_cv_usage,diag_entropy_mean,diag_family_top_expert_mean_share,diag_n_eff,diag_ok_flag,diag_overview_path,diag_route_consistency_feature_group_knn_exposure_js,diag_route_consistency_feature_group_knn_exposure_score,diag_route_consistency_feature_group_knn_focus_js,diag_route_consistency_feature_group_knn_focus_score,diag_route_consistency_feature_group_knn_mean_js,diag_route_consistency_feature_group_knn_mean_score,diag_route_consistency_feature_group_knn_memory_js,diag_route_consistency_feature_group_knn_memory_score,diag_route_consistency_feature_group_knn_tempo_js,diag_route_consistency_feature_group_knn_tempo_score,diag_route_consistency_group_knn_js,diag_route_consistency_group_knn_score,diag_route_consistency_intra_group_knn_mean_js,diag_route_consistency_intra_group_knn_mean_score,diag_route_consistency_knn_js,diag_route_consistency_knn_score,diag_route_jitter_adjacent,diag_source_row_count,diag_stage,diag_top1_max_frac,global_best_valid_mrr20,gpu_id,hparam_id,interrupted,is_main_wide,logging_bundle_dir,long_session_count,long_session_mrr20,n_completed,phase_title,result_json_path,result_path_raw,result_payload_ok,run_id,run_phase,seed_id,sess_1_2_mrr20,sess_3_5_mrr20,sess_6_10_mrr20,setting_desc,setting_detail,setting_group,setting_id,setting_idx,setting_key,setting_short,setting_uid,source_axis,source_phase,special_available,special_ok_flag,special_path,special_test_overall_hit20,special_test_overall_mrr20,split,stage,status,test_mrr20,timestamp_utc,trigger
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_00_full_s1_20260323_055126_851301_pid332364/diag/raw/best_valid_diag.json,0.0813,6890,0.12307034365627346,KuaiRecLargeStrictPosV2_0.2,1,0.12152761231280529,2.240924145581497,0.10301286727190018,11.825352568344066,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_00_full_s1_20260323_055126_851301_pid332364/diag/raw/overview_table.csv,0.021059457841197886,0.9791607440546165,0.02820670811550683,0.9721873870071975,,0.9768007008933164,0.02889704499325919,0.9715164818038066,0.015785751234132728,0.9843381907076452,0.004587204369190442,0.9954233007835392,0.0039186057810051324,0.9960923136308278,0.008769940024758623,0.9912684037265892,0.0,1,macro@1,0.1658198479977269,0.0813,0,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_00_full_s1_20260323_055126_851301_pid332364,20508,0.17085803584479956,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_00_full_s1_20260323_055126_851301_pid332364.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_00_full_s1_20260323_055126_851301_pid332364.json,1,00_FULL_S1,P10_00_FULL_S1,1,0.0,0.1518872697587227,0.15080826976172446,All 4 families,,group_subset,P10-00_FULL,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_00_full_s1_20260323_055126_851301_pid332364/special_metrics.json,0.21882495585018055,0.16184549054291505,wide,,run_complete,0.1618,2026-03-23T07:27:20.891334Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_01_tempo_s1_20260323_055126_868719_pid332365/diag/raw/best_valid_diag.json,0.0795,6890,0.11829982443519359,KuaiRecLargeStrictPosV2_0.2,1,0.09792133743508608,1.0517788614882362,0.0961894765496254,2.9715072310113886,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_01_tempo_s1_20260323_055126_868719_pid332365/diag/raw/overview_table.csv,0.0,0.0,0.0,0.0,,0.9998620415729876,0.0,0.0,0.00013796794415148973,0.9998620415729876,-1.0432593614303798e-10,1.0000000001043259,0.00045330754174417124,0.9995467951865964,0.00045330776179190784,0.9995467949666484,0.0,1,macro@1,0.5181277364995626,0.0813,1,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_01_tempo_s1_20260323_055126_868719_pid332365,20508,0.17024248095818906,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_01_tempo_s1_20260323_055126_868719_pid332365.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_01_tempo_s1_20260323_055126_868719_pid332365.json,1,01_TEMPO_S1,P10_01_TEMPO_S1,1,0.0,0.15064090361109386,0.15093407350857993,Tempo only,,group_subset,P10-01_Tempo,1,P10-01_Tempo,Tempo,P10_01,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_01_tempo_s1_20260323_055126_868719_pid332365/special_metrics.json,0.21813964521995835,0.1612311326714157,wide,,run_complete,0.1612,2026-03-23T07:07:41.790188Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_02_focus_s1_20260323_055127_006839_pid332366/diag/raw/best_valid_diag.json,0.0794,6890,0.1191662910460604,KuaiRecLargeStrictPosV2_0.2,1,0.0284256284035555,1.096770038217307,0.08588635921478271,2.9975779553197435,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_02_focus_s1_20260323_055127_006839_pid332366/diag/raw/overview_table.csv,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,-5.909851422059323e-10,1.000000000590985,8.114228067025372e-06,0.9999918858048532,8.114382542501201e-06,0.999991885650379,0.0,1,macro@1,0.6871312647242414,0.0813,2,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_02_focus_s1_20260323_055127_006839_pid332366,20508,0.1704187818986542,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_02_focus_s1_20260323_055127_006839_pid332366.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_02_focus_s1_20260323_055127_006839_pid332366.json,1,02_FOCUS_S1,P10_02_FOCUS_S1,1,0.0,0.1509740152116855,0.1503101237959693,Focus only,,group_subset,P10-02_Focus,2,P10-02_Focus,Focus,P10_02,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_02_focus_s1_20260323_055127_006839_pid332366/special_metrics.json,0.21748069269089854,0.16127673813527701,wide,,run_complete,0.1613,2026-03-23T06:58:10.721843Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_03_memory_s1_20260323_055126_916277_pid332367/diag/raw/best_valid_diag.json,0.08,6890,0.11024065946157162,KuaiRecLargeStrictPosV2_0.2,1,0.3623225729965397,0.7792714781306562,0.10906975716352463,2.651868953174101,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_03_memory_s1_20260323_055126_916277_pid332367/diag/raw/overview_table.csv,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,-1.4145761041148699e-11,1.0000000000141458,0.0010201817455123758,0.9989803384629671,0.0010201817643736102,0.9989803384441251,0.0,1,macro@1,0.6014045779666061,0.0813,3,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_03_memory_s1_20260323_055126_916277_pid332367,20508,0.16905204210737737,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_03_memory_s1_20260323_055126_916277_pid332367.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_03_memory_s1_20260323_055126_916277_pid332367.json,1,03_MEMORY_S1,P10_03_MEMORY_S1,1,0.0,0.14745719888830483,0.1478878277494377,Memory only,,group_subset,P10-03_Memory,3,P10-03_Memory,Memory,P10_03,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_03_memory_s1_20260323_055126_916277_pid332367/special_metrics.json,0.21305253169561664,0.15915541583496648,wide,,run_complete,0.1592,2026-03-23T06:55:58.090243Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_04_exposure_s1_20260323_055127_033587_pid332368/diag/raw/best_valid_diag.json,0.0792,6890,0.11580611823183445,KuaiRecLargeStrictPosV2_0.2,1,0.20361716438480723,0.8792051919520905,0.10615168511867523,2.880571484838477,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_04_exposure_s1_20260323_055127_033587_pid332368/diag/raw/overview_table.csv,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,-3.894056745218217e-10,1.0000000003894056,0.001915748370460151,0.9980860855041815,0.0019157483578859946,0.9980860855167317,0.0,1,macro@1,0.44554519684898436,0.0813,4,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_04_exposure_s1_20260323_055127_033587_pid332368,20508,0.16938431443610583,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_04_exposure_s1_20260323_055127_033587_pid332368.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_04_exposure_s1_20260323_055127_033587_pid332368.json,1,04_EXPOSURE_S1,P10_04_EXPOSURE_S1,1,0.0,0.14733601852951306,0.14736453771763744,Exposure only,,group_subset,P10-04_Exposure,4,P10-04_Exposure,Exposure,P10_04,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_04_exposure_s1_20260323_055127_033587_pid332368/special_metrics.json,0.2108648092991381,0.1591942851611383,wide,,run_complete,0.1592,2026-03-23T07:24:59.241942Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_05_tempo_focus_s1_20260323_055126_820646_pid332369/diag/raw/best_valid_diag.json,0.0798,6890,0.121328945035123,KuaiRecLargeStrictPosV2_0.2,1,0.14361723623378492,1.7155500643783546,0.10013392567634583,5.878745299814954,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_05_tempo_focus_s1_20260323_055126_820646_pid332369/diag/raw/overview_table.csv,0.0,0.0,0.009713729344165738,0.9903332965359871,,0.9942152880906405,0.0,0.0,0.00190453282652962,0.998097279645294,0.0005723199294366751,0.9994278438143747,0.0013903846004380059,0.9986109677780053,0.002002719886996664,0.9979992842183657,0.0,1,macro@1,0.45664892486469916,0.0813,5,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_05_tempo_focus_s1_20260323_055126_820646_pid332369,20508,0.17075678885076795,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_05_tempo_focus_s1_20260323_055126_820646_pid332369.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_05_tempo_focus_s1_20260323_055126_820646_pid332369.json,1,05_TEMPO_FOCUS_S1,P10_05_TEMPO_FOCUS_S1,1,0.0,0.15078192618215477,0.15171593913091563,Tempo + Focus,,group_subset,P10-05_Tempo_Focus,5,P10-05_Tempo_Focus,Tempo_Focus,P10_05,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_05_tempo_focus_s1_20260323_055126_820646_pid332369/special_metrics.json,0.21879859774901816,0.16170952703758903,wide,,run_complete,0.1617,2026-03-23T07:10:18.775744Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_06_tempo_memory_s1_20260323_055127_002357_pid332370/diag/raw/best_valid_diag.json,0.0801,6890,0.12187702351064571,KuaiRecLargeStrictPosV2_0.2,1,0.1366252411417591,1.7047978505334287,0.0983186662197113,5.890053803054717,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_06_tempo_memory_s1_20260323_055127_002357_pid332370/diag/raw/overview_table.csv,0.0,0.0,0.0,1.0,,0.9981952213053735,0.0,0.0,0.0036160875602799826,0.996390442610747,0.0003504924907204496,0.9996495689245971,0.0013345361076561397,0.9986664006923561,0.0017037088625428923,0.9982977416255479,0.0,1,macro@1,0.3219432307083073,0.0813,6,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_06_tempo_memory_s1_20260323_055127_002357_pid332370,20508,0.17073385460439924,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_06_tempo_memory_s1_20260323_055127_002357_pid332370.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_06_tempo_memory_s1_20260323_055127_002357_pid332370.json,1,06_TEMPO_MEMORY_S1,P10_06_TEMPO_MEMORY_S1,1,0.0,0.15253121112954207,0.1514608665935249,Tempo + Memory,,group_subset,P10-06_Tempo_Memory,6,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_06_tempo_memory_s1_20260323_055127_002357_pid332370/special_metrics.json,0.2186668072432062,0.1620757654094233,wide,,run_complete,0.1621,2026-03-23T07:08:36.239977Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_07_tempo_exposure_s1_20260323_055126_909449_pid332371/diag/raw/best_valid_diag.json,0.0804,6890,0.11537843467654182,KuaiRecLargeStrictPosV2_0.2,1,0.776422686087409,1.2484693186241937,0.21223801374435425,3.7433743216797195,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_07_tempo_exposure_s1_20260323_055126_909449_pid332371/diag/raw/overview_table.csv,0.0,0.0,0.0,1.0,,0.9931224909901075,0.0,0.0,0.013850494814499993,0.986244981980215,0.0018750366094048142,0.9981267201735562,0.005244139232789406,0.9947696109171258,0.007060993875194014,0.9929638763714117,0.0,1,macro@1,0.6059820971123148,0.0813,7,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_07_tempo_exposure_s1_20260323_055126_909449_pid332371,20508,0.17015896733088762,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_07_tempo_exposure_s1_20260323_055126_909449_pid332371.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_07_tempo_exposure_s1_20260323_055126_909449_pid332371.json,1,07_TEMPO_EXPOSURE_S1,P10_07_TEMPO_EXPOSURE_S1,1,0.0,0.14644870387163356,0.14732809058135315,Tempo + Exposure,,group_subset,P10-07_Tempo_Exposure,7,P10-07_Tempo_Exposure,Tempo_Exposure,P10_07,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_07_tempo_exposure_s1_20260323_055126_909449_pid332371/special_metrics.json,0.21336882890956535,0.15938586114310416,wide,,run_complete,0.1594,2026-03-23T07:30:42.609467Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_08_focus_memory_s1_20260323_072728_083870_pid346959/diag/raw/best_valid_diag.json,0.0802,6890,0.11542558232957635,KuaiRecLargeStrictPosV2_0.2,1,0.5401183354819317,1.4856539587234627,0.13816748559474945,4.644941409831066,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_08_focus_memory_s1_20260323_072728_083870_pid346959/diag/raw/overview_table.csv,0.0,0.0,0.01411400245693463,0.9859851331277333,,0.9929925665638666,0.0,0.0,0.0,1.0,6.407392825967658e-05,0.9999359281244307,0.009869835087659647,0.9902257471233286,0.004440146730856631,0.9955696961473093,0.0,1,macro@1,0.703353938881394,0.0824,0,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_08_focus_memory_s1_20260323_072728_083870_pid346959,20508,0.1701949893360511,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_08_focus_memory_s1_20260323_072728_083870_pid346959.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_08_focus_memory_s1_20260323_072728_083870_pid346959.json,1,08_FOCUS_MEMORY_S1,P10_08_FOCUS_MEMORY_S1,1,0.0,0.14839311073669478,0.1498153386237486,Focus + Memory,,group_subset,P10-08_Focus_Memory,8,P10-08_Focus_Memory,Focus_Memory,P10_08,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_08_focus_memory_s1_20260323_072728_083870_pid346959/special_metrics.json,0.21473945017000975,0.16041272526512212,wide,,run_complete,0.1604,2026-03-23T08:52:54.032417Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_09_focus_exposure_s1_20260323_070748_884498_pid344464/diag/raw/best_valid_diag.json,0.0799,6890,0.12152204256077637,KuaiRecLargeStrictPosV2_0.2,1,0.0667851361100335,1.6076547160500663,0.09256510436534882,5.973357183254948,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_09_focus_exposure_s1_20260323_070748_884498_pid344464/diag/raw/overview_table.csv,0.0,0.0,0.015869549435972193,0.9842557083932449,,0.9921278541966225,0.0,0.0,0.0,1.0,0.0009414019649286925,0.9990590410148829,0.003342004247584629,0.996668249674995,0.003941736683539465,0.996066021763236,0.0,1,macro@1,0.386039685256406,0.0818,1,,False,1,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_09_focus_exposure_s1_20260323_070748_884498_pid344464,20508,0.17051975537430816,20,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_09_focus_exposure_s1_20260323_070748_884498_pid344464.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_09_focus_exposure_s1_20260323_070748_884498_pid344464.json,1,09_FOCUS_EXPOSURE_S1,P10_09_FOCUS_EXPOSURE_S1,1,0.0,0.15008985850974707,0.15125154805395305,Focus + Exposure,,group_subset,P10-09_Focus_Exposure,9,P10-09_Focus_Exposure,Focus_Exposure,P10_09,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_09_focus_exposure_s1_20260323_070748_884498_pid344464/special_metrics.json,0.21716439547694985,0.16131193410565817,wide,,run_complete,0.1613,2026-03-23T08:28:57.005921Z,run_complete
